"","year","region","pctPoverty","medianIncome"
"23",1995,1001,13.4,34842
"48",1995,1003,12.4,35014
"73",1995,1005,24.9,24423
"98",1995,1007,18.1,26651
"123",1995,1009,13.7,30584
"148",1995,1011,33.7,19063
"173",1995,1013,25.4,21918
"198",1995,1015,17.5,27265
"223",1995,1017,18.4,25571
"248",1995,1019,15.8,26719
"273",1995,1021,17.5,28524
"298",1995,1023,23.6,23193
"323",1995,1025,23.3,25078
"348",1995,1027,14.7,25737
"373",1995,1029,15.3,26852
"398",1995,1031,14.9,29569
"423",1995,1033,14.1,29080
"448",1995,1035,28,21610
"473",1995,1037,16.1,25003
"498",1995,1039,20.9,24201
"523",1995,1041,22,21926
"548",1995,1043,13.9,28824
"573",1995,1045,17.3,28578
"598",1995,1047,33.8,21297
"623",1995,1049,16.5,26955
"648",1995,1051,13.7,34013
"673",1995,1053,23.8,24341
"698",1995,1055,17.8,27413
"723",1995,1057,17.4,26629
"748",1995,1059,17,26003
"773",1995,1061,18.9,24586
"798",1995,1063,40.1,16274
"823",1995,1065,30.8,19815
"848",1995,1067,18.4,26589
"873",1995,1069,17,30673
"898",1995,1071,15.9,28691
"923",1995,1073,16,32632
"948",1995,1075,18,25876
"973",1995,1077,13.5,31663
"998",1995,1079,16.6,29765
"1023",1995,1081,17.8,29288
"1048",1995,1083,13.8,33974
"1073",1995,1085,35,18283
"1098",1995,1087,34.4,19783
"1123",1995,1089,11.6,41855
"1148",1995,1091,27.3,23722
"1173",1995,1093,16.7,25960
"1198",1995,1095,14.8,28481
"1223",1995,1097,23.2,27872
"1248",1995,1099,21.2,27061
"1273",1995,1101,19.6,31503
"1298",1995,1103,12.1,35829
"1323",1995,1105,41.3,17324
"1348",1995,1107,25.7,23568
"1373",1995,1109,25.5,23020
"1398",1995,1111,19.6,24057
"1423",1995,1113,19.4,26570
"1448",1995,1115,14.4,32647
"1473",1995,1117,7.1,51443
"1498",1995,1119,35.9,17876
"1523",1995,1121,20.7,25777
"1548",1995,1123,17.4,26791
"1573",1995,1125,18.4,28990
"1598",1995,1127,16.1,26504
"1623",1995,1129,21.2,26173
"1648",1995,1131,40,17255
"1673",1995,1133,16.9,24947
"1698",1995,2013,10.3,46173
"1723",1995,2016,6.6,40039
"1748",1995,2020,8.7,54858
"1773",1995,2050,30.4,37782
"1798",1995,2060,4,60865
"1823",1995,2068,5.7,50180
"1847",1995,2070,17.6,42294
"1872",1995,2090,8,48572
"1897",1995,2100,12.8,38411
"1932",1995,2110,5.4,59944
"1957",1995,2122,10.1,50854
"1982",1995,2130,6.1,57149
"2007",1995,2150,7.7,50296
"2035",1995,2164,19.8,37666
"2060",1995,2170,10.1,57384
"2085",1995,2180,22.8,41109
