"","year","region","pctPoverty","medianIncome"
"16",2002,1001,10.3,42841
"41",2002,1003,10.7,40818
"66",2002,1005,23.6,25279
"91",2002,1007,17.7,31387
"116",2002,1009,12.6,36386
"141",2002,1011,31.4,20137
"166",2002,1013,20.4,25826
"191",2002,1015,15.8,32013
"216",2002,1017,16.1,29993
"241",2002,1019,16.3,31011
"266",2002,1021,15.9,33129
"291",2002,1023,18.7,25928
"316",2002,1025,19,27987
"341",2002,1027,14.2,28765
"366",2002,1029,15.2,31359
"391",2002,1031,14.4,34621
"416",2002,1033,14.2,32206
"441",2002,1035,22.6,23366
"466",2002,1037,15.3,28979
"491",2002,1039,17.8,27654
"516",2002,1041,17.9,27425
"541",2002,1043,14,32821
"566",2002,1045,16.1,32103
"591",2002,1047,25,23732
"616",2002,1049,16.1,30331
"641",2002,1051,13,41046
"666",2002,1053,20.2,27711
"691",2002,1055,16.5,30494
"716",2002,1057,16.5,29309
"741",2002,1059,18,27370
"766",2002,1061,18.6,27180
"791",2002,1063,27.3,20763
"816",2002,1065,22.6,25121
"841",2002,1067,16.3,30534
"866",2002,1069,15.4,34605
"891",2002,1071,14.9,32278
"916",2002,1073,13.9,37375
"941",2002,1075,16.6,28243
"966",2002,1077,15.1,33231
"991",2002,1079,14.4,32505
"1016",2002,1081,15.2,32460
"1041",2002,1083,12.4,38859
"1066",2002,1085,24,23300
"1091",2002,1087,28,21621
"1116",2002,1089,10.4,46937
"1141",2002,1091,19.8,28080
"1166",2002,1093,18.5,26774
"1191",2002,1095,15.6,32971
"1216",2002,1097,18.6,32393
"1241",2002,1099,18.3,28463
"1266",2002,1101,17.4,35406
"1291",2002,1103,12.3,38979
"1316",2002,1105,32.3,19876
"1341",2002,1107,19.7,26200
"1366",2002,1109,22.2,25630
"1391",2002,1111,17.2,28546
"1416",2002,1113,18.6,27981
"1441",2002,1115,13.7,37381
"1466",2002,1117,6.5,61393
"1491",2002,1119,27.9,19820
"1516",2002,1121,17.4,31367
"1541",2002,1123,16.3,29994
"1566",2002,1125,16.1,33598
"1591",2002,1127,15.4,29945
"1616",2002,1129,17.3,30541
"1641",2002,1131,29.9,18455
"1666",2002,1133,18.3,26918
"1691",2002,2013,11.2,38237
"1716",2002,2016,6.3,49834
"1741",2002,2020,7.7,55123
"1766",2002,2050,22.8,33544
"1791",2002,2060,8.2,54251
"1816",2002,2068,4.4,52900
"1840",2002,2070,19.1,38970
"1865",2002,2090,7,51553
"1890",2002,2100,11.6,38860
"1925",2002,2110,6.7,59105
"1950",2002,2122,9.5,48733
"1975",2002,2130,8.1,49536
"2000",2002,2150,8.3,50807
"2028",2002,2164,18.4,31634
"2053",2002,2170,9.7,52313
"2078",2002,2180,18.1,38236
"2103",2002,2185,10.6,57819
"2128",2002,2188,16.5,42904
"2162",2002,2201,16.6,34756
"2187",2002,2220,7.2,50171
"2213",2002,2232,9.4,39780
"2237",2002,2240,17,37232
"2262",2002,2261,8.6,49643
"2284",2002,2270,29.6,26622
"2309",2002,2280,8.4,44752
"2334",2002,2282,10.1,40637
"2358",2002,2290,18.4,29505
"2383",2002,4001,28.3,24232
"2408",2002,4003,16.7,33300
"2433",2002,4005,15.4,37923
"2458",2002,4007,17.4,30560
"2483",2002,4009,22.5,28683
"2508",2002,4011,10.2,40471
"2533",2002,4012,20.7,25187
"2558",2002,4013,11.9,46038
"2583",2002,4015,15.7,31030
"2608",2002,4017,24.3,28312
"2633",2002,4019,14.1,36936
"2658",2002,4021,16.3,35132
"2683",2002,4023,19.4,30795
"2708",2002,4025,12.6,34114
"2733",2002,4027,19.7,32252
"2758",2002,5001,17.3,30458
"2783",2002,5003,17.2,31650
"2808",2002,5005,14.2,29332
"2833",2002,5007,10.2,42635
"2858",2002,5009,15.6,30769
"2883",2002,5011,21,25557
"2908",2002,5013,14.2,29695
"2933",2002,5015,16.7,27391
"2958",2002,5017,30.6,20664
"2983",2002,5019,17.8,29241
"3008",2002,5021,17.4,25404
