"","year","region","pctPoverty","medianIncome"
"4842",1989,6017,7.1,32954
"4867",1989,6019,21.4,25075
"4892",1989,6021,15.4,21847
"4917",1989,6023,15.6,23408
"4942",1989,6025,23.8,18558
"4967",1989,6027,9.9,25519
"4992",1989,6029,15.6,26614
"5017",1989,6031,18.5,23883
"5042",1989,6033,15.1,20145
"5067",1989,6035,12.9,26252
"5092",1989,6037,16.7,31123
"5117",1989,6039,16.8,23150
"5142",1989,6041,5.5,47104
"5167",1989,6043,11.6,22238
"5192",1989,6045,13.9,24307
"5217",1989,6047,19.2,25032
"5242",1989,6049,16.4,21788
"5267",1989,6051,7.6,29104
"5292",1989,6053,12.3,29417
"5317",1989,6055,7.8,34186
"5342",1989,6057,7.6,29021
"5367",1989,6059,8.2,39592
"5392",1989,6061,6.8,35182
"5417",1989,6063,9.7,25551
"5442",1989,6065,10.8,30192
"5467",1989,6067,11.6,30024
"5492",1989,6069,11.3,30569
"5517",1989,6071,11.6,30550
"5542",1989,6073,11.1,31627
"5567",1989,6075,13,30166
"5592",1989,6077,16,28001
"5617",1989,6079,10.2,27756
"5642",1989,6081,4.9,43417
"5667",1989,6083,10.3,32500
"5692",1989,6085,7.4,44316
"5717",1989,6087,11.1,30892
"5742",1989,6089,13.5,24335
"5767",1989,6091,8.9,25954
"5792",1989,6093,14.4,22077
"5817",1989,6095,7.6,35576
"5842",1989,6097,8.1,32477
"5867",1989,6099,13.7,27207
"5892",1989,6101,13.1,25920
"5917",1989,6103,15,21236
"5942",1989,6105,13.3,22865
"5967",1989,6107,24.2,21571
"5992",1989,6109,10.6,25463
"6017",1989,6111,8.5,39555
"6042",1989,6113,13.1,27781
"6067",1989,6115,19.7,20122
"6092",1989,8001,11.3,29351
"6117",1989,8003,25.4,20658
"6142",1989,8005,5.6,38768
"6167",1989,8007,18.8,19839
"6192",1989,8009,20.5,19605
"6217",1989,8011,20.9,20995
"6242",1989,8013,8.9,34200
"6284",1989,8015,13.5,21482
"6309",1989,8017,12.3,25969
"6334",1989,8019,9.4,29498
"6359",1989,8021,36.2,14560
"6384",1989,8023,39.7,11376
"6409",1989,8025,33,17246
"6434",1989,8027,17.1,20803
"6459",1989,8029,19.8,18217
"6484",1989,8031,18.8,24845
"6509",1989,8033,16.4,21290
"6534",1989,8035,2.5,51202
"6559",1989,8037,5.1,33000
"6584",1989,8039,6.6,34785
"6609",1989,8041,11.4,28225
"6634",1989,8043,18.4,20375
"6659",1989,8045,8.3,28277
"6684",1989,8047,8,33126
"6709",1989,8049,6.8,27424
"6734",1989,8051,15.1,23661
"6759",1989,8053,8.4,23826
"6784",1989,8055,28.4,15666
"6809",1989,8057,18.4,24168
"6834",1989,8059,5.2,37713
"6859",1989,8061,10.1,30465
"6884",1989,8063,14.3,27016
"6909",1989,8065,7.6,23208
"6934",1989,8067,13.5,24765
"6959",1989,8069,10.2,30245
"6984",1989,8071,27.5,17148
"7009",1989,8073,15.3,22360
"7034",1989,8075,13.3,24798
"7059",1989,8077,14.1,23726
"7084",1989,8079,13.4,19748
"7109",1989,8081,8.1,34116
"7134",1989,8083,18.9,21359
"7159",1989,8085,13.6,23496
"7184",1989,8087,16.6,24728
"7209",1989,8089,26.8,18751
"7234",1989,8091,8.6,25252
"7259",1989,8093,7,32912
"7284",1989,8095,10.9,25066
"7309",1989,8097,3.9,34160
"7334",1989,8099,21.3,22047
"7359",1989,8101,20.3,20906
"7384",1989,8103,6.9,27051
"7409",1989,8105,22.4,22032
"7434",1989,8107,7,29187
"7459",1989,8109,29.4,16021
"7484",1989,8111,8,29783
"7509",1989,8113,10.3,24928
"7534",1989,8115,12.5,23708
"7559",1989,8117,5.3,31917
"7584",1989,8119,9.8,31329
"7609",1989,8121,14.1,24478
"7634",1989,8123,16.8,25909
"7659",1989,8125,14,24240
"7684",1989,9001,6.6,45517
"7709",1989,9003,7.6,37855
"7734",1989,9005,4.2,39231
"7759",1989,9007,4.7,41596
"7784",1989,9009,8.1,36601
"7809",1989,9011,7,36422
"7834",1989,9013,4.2,43520
"7859",1989,9015,8.2,32042
"7884",1989,10001,11.3,27452
"7909",1989,10003,8.2,34383
"7934",1989,10005,11.8,24774
"7959",1989,11001,15,29322
"7984",1989,12001,18,23673
"8009",1989,12003,14.8,25409
"8034",1989,12005,14.4,23194
"8059",1989,12007,21.9,21097
"8084",1989,12009,8.5,29229
"8109",1989,12011,9.2,27615
"8134",1989,12013,24.9,17648
"8159",1989,12015,6.7,22546
"8184",1989,12017,12.3,18192
"8209",1989,12019,5.7,33668
"8234",1989,12021,9.8,30883
"8259",1989,12023,17.4,21685
"8263",1989,12025,21.4,23349
"8288",1989,12027,20.1,18157
"8313",1989,12029,25.3,14637
"8338",1989,12031,13.4,26139
"8363",1989,12033,17.4,23493
"8388",1989,12035,8.4,23618
"8413",1989,12037,23.7,15260
"8438",1989,12039,29.7,17056
"8463",1989,12041,15.5,19150
"8488",1989,12043,16.3,18259
"8513",1989,12045,17.5,21414
"8538",1989,12047,22.6,18439
"8563",1989,12049,24.1,19064
"8588",1989,12051,19.4,22470
"8613",1989,12053,10.7,19843
"8638",1989,12055,14,18854
"8663",1989,12057,13.2,27575
"8688",1989,12059,25.6,16538
"8713",1989,12061,8.4,26974
"8738",1989,12063,20.3,19014
"8763",1989,12065,22.7,17433
"8788",1989,12067,20.9,18709
"8813",1989,12069,12.4,20682
"8838",1989,12071,9,26005
"8863",1989,12073,12.7,27391
"8888",1989,12075,19.4,17162
"8913",1989,12077,17.4,18637
"8938",1989,12079,26.1,17213
"8963",1989,12081,9.7,23842
"8988",1989,12083,15,20060
"9013",1989,12085,7.1,30281
"9059",1989,12087,10.4,25610
"9084",1989,12089,9.2,30161
"9109",1989,12091,8.7,27022
"9134",1989,12093,17.2,19400
"9159",1989,12095,10.8,27647
"9184",1989,12097,8.4,23798
"9209",1989,12099,8.6,30426
"9234",1989,12101,11.7,18451
"9259",1989,12103,10.3,24577
"9284",1989,12105,14.5,22028
"9309",1989,12107,20.1,18783
"9334",1989,12109,10.2,27106
"9359",1989,12111,13.1,22591
"9384",1989,12113,11.5,26352
"9409",1989,12115,6.8,27947
"9434",1989,12117,7,33906
"9459",1989,12119,19.7,17208
"9484",1989,12121,18.4,19118
"9509",1989,12123,17.7,20775
"9534",1989,12125,16.9,21920
"9559",1989,12127,11.3,21949
"9584",1989,12129,16.3,22011
"9609",1989,12131,18.6,18251
"9634",1989,12133,22.4,17190
"9659",1989,13001,22.4,19475
"9684",1989,13003,24.7,15724
"9709",1989,13005,22.9,19142
"9734",1989,13007,28.9,17242
"9759",1989,13009,16.9,25510
"9784",1989,13011,11.5,24643
"9809",1989,13013,12.6,25288
"9834",1989,13015,10.3,26312
"9859",1989,13017,24.9,18276
"9884",1989,13019,17.6,21597
"9909",1989,13021,20.3,25474
"9934",1989,13023,15,24248
"9959",1989,13025,18.4,21869
"9984",1989,13027,33.5,15345
"10009",1989,13029,13,27383
"10034",1989,13031,21.6,23420
"10059",1989,13033,31.1,16559
"10084",1989,13035,16.8,22099
"10109",1989,13037,28.9,15302
"10134",1989,13039,10.3,26604
"10159",1989,13043,24.6,17839
"10184",1989,13045,13.5,24327
"10209",1989,13047,11.1,27403
"10234",1989,13049,20.5,19649
"10259",1989,13051,19,25154
"10284",1989,13053,10.4,24067
"10309",1989,13055,15.1,21349
"10334",1989,13057,6.2,37832
"10359",1989,13059,19.6,22936
"10384",1989,13061,40,11858
"10409",1989,13063,8.7,31941
"10434",1989,13065,26.2,18346
"10459",1989,13067,5.1,41423
"10484",1989,13069,22.7,19360
"10509",1989,13071,24.6,19435
"10534",1989,13073,6.3,38354
"10559",1989,13075,19.3,19025
"10584",1989,13077,12.8,28875
"10609",1989,13079,17.1,22936
"10634",1989,13081,32,18302
"10659",1989,13083,15.7,22268
"10684",1989,13085,10.2,24885
"10709",1989,13087,25.5,19551
"10734",1989,13089,10.1,32936
"10759",1989,13091,24.7,18559
"10784",1989,13093,31.6,16816
"10809",1989,13095,25.4,23763
"10834",1989,13097,6.7,35697
"10859",1989,13099,33.4,15830
"10884",1989,13101,29.6,20654
"10909",1989,13103,11.6,29318
"10934",1989,13105,18.8,19989
"10959",1989,13107,27.9,16406
"10984",1989,13109,26.1,18925
"11009",1989,13111,19.7,17613
"11034",1989,13113,2.7,50533
"11059",1989,13115,14,24375
"11084",1989,13117,6.8,36829
"11109",1989,13119,14.4,21252
"11134",1989,13121,20,28019
"11159",1989,13123,16.3,20563
"11184",1989,13125,14.8,19911
"11209",1989,13127,15.4,25234
"11234",1989,13129,10.4,25916
"11259",1989,13131,24.2,18025
"11284",1989,13133,21.7,17676
"11309",1989,13135,3.6,42544
"11334",1989,13137,11.5,23900
"11359",1989,13139,11.5,27397
"11384",1989,13141,31.2,15377
"11409",1989,13143,14.1,22675
"11434",1989,13145,11.9,26477
"11459",1989,13147,14.7,22428
"11484",1989,13149,12.2,21920
"11509",1989,13151,6.6,35365
"11534",1989,13153,10.4,32317
"11559",1989,13155,25.6,17877
"11584",1989,13157,13.1,23847
"11609",1989,13159,18.4,21960
"11634",1989,13161,15.8,22125
"11659",1989,13163,27.9,15523
"11684",1989,13165,29.7,15933
"11709",1989,13167,25.2,17190
"11734",1989,13169,11.3,31172
"11759",1989,13171,15.4,21404
"11784",1989,13173,25.4,18897
"11809",1989,13175,20.2,21631
"11834",1989,13177,12.8,31205
"11859",1989,13179,18.1,19953
"11884",1989,13181,17.5,20104
"11909",1989,13183,18.8,20185
"11934",1989,13185,20.2,22309
"11959",1989,13187,14,24365
"11984",1989,13189,19.4,20322
"12009",1989,13191,25.4,16531
"12034",1989,13193,32,16566
"12059",1989,13195,13.1,23781
"12084",1989,13197,28,17560
"12109",1989,13199,20.8,19433
"12134",1989,13201,26.7,18536
"12159",1989,13205,32.3,17487
"12184",1989,13207,13.5,24154
"12209",1989,13209,22.3,17923
"12234",1989,13211,16.5,22054
"12259",1989,13213,10.1,25302
"12284",1989,13215,20.1,22716
"12309",1989,13217,13.1,26944
"12334",1989,13219,7.8,35008
"12359",1989,13221,16.1,22193
"12384",1989,13223,9.4,31745
"12409",1989,13225,22,23642
"12434",1989,13227,11.9,24235
"12459",1989,13229,20.3,20294
"12484",1989,13231,10.9,24892
"12509",1989,13233,16.6,21599
"12534",1989,13235,20.7,20893
"12559",1989,13237,15.6,23035
"12584",1989,13239,34.4,12208
"12609",1989,13241,15.6,20179
"12634",1989,13243,39.3,13794
"12659",1989,13245,20.6,23497
"12684",1989,13247,6.5,38434
"12709",1989,13249,20.6,19759
"12734",1989,13251,25.8,18644
"12759",1989,13253,26.1,18160
"12784",1989,13255,16.8,23344
"12809",1989,13257,14,22110
"12834",1989,13259,33.5,13919
"12859",1989,13261,24.9,20780
"12884",1989,13263,20.3,17362
"12909",1989,13265,27.6,14847
"12934",1989,13267,27.8,18151
"12959",1989,13269,24.4,18618
"12984",1989,13271,25.3,16042
"13009",1989,13273,32.8,15968
"13034",1989,13275,22.3,19819
"13059",1989,13277,22.1,21786
"13084",1989,13279,24.5,18897
"13109",1989,13281,13.8,17431
"13134",1989,13283,29.4,16173
"13159",1989,13285,15.5,24136
"13184",1989,13287,33.3,16513
"13209",1989,13289,19.5,20539
"13234",1989,13291,17.7,17227
"13259",1989,13293,14.7,20802
"13284",1989,13295,11.9,23201
"13309",1989,13297,12.9,25194
"13334",1989,13299,23.5,19503
"13359",1989,13301,26.5,15715
"13384",1989,13303,23.4,19365
"13409",1989,13305,20.3,22378
"13434",1989,13307,21.7,17381
"13459",1989,13309,27.2,15732
"13484",1989,13311,11.4,24399
"13509",1989,13313,10.8,27142
"13534",1989,13315,28.7,17439
"13559",1989,13317,18.7,19436
"13584",1989,13319,15.8,23891
"13609",1989,13321,25.3,21043
"13634",1989,15001,14.2,25091
"13659",1989,15003,9.2,35908
"13684",1989,15005,NA,NA
"13709",1989,15007,6.7,33331
"13734",1989,15009,7.3,NA
"13759",1989,16001,9.2,30093
"13784",1989,16003,15.2,22902
"13809",1989,16005,12.4,26997
"13834",1989,16007,12.8,23820
"13859",1989,16009,12.9,26042
"13884",1989,16011,15.3,26405
"13909",1989,16013,7.3,28368
"13934",1989,16015,11.6,23463
"13959",1989,16017,17.5,21037
"13984",1989,16019,10.2,31435
"14009",1989,16021,18.5,21162
"14034",1989,16023,13.2,24718
"14059",1989,16025,5.8,26700
"14084",1989,16027,19.4,22182
"14109",1989,16029,9.8,29354
"14134",1989,16031,15.4,25424
"14159",1989,16033,12.9,22191
"14184",1989,16035,12.2,25193
"14209",1989,16037,11.3,24392
"14234",1989,16039,13.6,24468
"14259",1989,16041,12,25670
"14284",1989,16043,15.2,23590
"14309",1989,16045,18.6,20444
"14334",1989,16047,17.7,20826
"14359",1989,16049,14.9,23527
"14384",1989,16051,16.5,24196
"14409",1989,16053,14.4,23995
"14434",1989,16055,13,24411
"14459",1989,16057,12.7,24500
"14484",1989,16059,17.7,20249
"14509",1989,16061,11.9,25343
"14534",1989,16063,20,21034
"14559",1989,16065,16.3,26555
"14584",1989,16067,16.2,23025
"14609",1989,16069,11.9,25881
"14634",1989,16071,11.8,23313
"14659",1989,16073,26.3,18982
"14684",1989,16075,21.5,20617
"14709",1989,16077,15.4,27427
"14734",1989,16079,15.9,21785
"14759",1989,16081,13.1,20737
"14784",1989,16083,13.4,24949
"14809",1989,16085,10.8,25428
"14834",1989,16087,23.3,17954
"14859",1989,17001,11.9,24554
"14884",1989,17003,28.8,15402
"14909",1989,17005,11.7,23577
"14934",1989,17007,6.1,33059
"14959",1989,17009,14.3,20460
"14984",1989,17011,8.3,25609
"15009",1989,17013,11.2,21620
"15034",1989,17015,9.7,25645
"15059",1989,17017,10.2,24616
"15084",1989,17019,10.7,27986
"15109",1989,17021,10,25019
"15134",1989,17023,11.1,22065
"15159",1989,17025,13.1,21061
"15184",1989,17027,7.4,30096
"15209",1989,17029,12.2,26312
"15234",1989,17031,15.8,29711
"15259",1989,17033,9.7,24580
"15284",1989,17035,10.6,24576
"15309",1989,17037,6.8,31607
"15334",1989,17039,8.5,26833
"15359",1989,17041,8.6,26896
"15384",1989,17043,2.3,49421
"15409",1989,17045,12.8,22370
"15434",1989,17047,10,23473
"15459",1989,17049,7.7,28504
"15484",1989,17051,14.4,21064
"15509",1989,17053,7.8,25801
"15534",1989,17055,15.8,20384
"15559",1989,17057,13.4,21906
"15584",1989,17059,17.2,20634
"15609",1989,17061,15.9,20190
"15634",1989,17063,4.4,35158
"15659",1989,17065,15.2,20131
"15684",1989,17067,10.3,23272
"15709",1989,17069,20.8,17139
"15734",1989,17071,11.2,22599
"15759",1989,17073,8.8,26949
"15784",1989,17075,9.1,24201
"15809",1989,17077,20.4,20799
"15834",1989,17079,10.5,22913
"15859",1989,17081,13.6,24674
"15884",1989,17083,9.8,26638
"15909",1989,17085,6.6,27579
"15934",1989,17087,17.2,21283
"15959",1989,17089,7,38314
"15984",1989,17091,13.5,26541
"16009",1989,17093,2.8,42220
"16034",1989,17095,11.5,25077
"16059",1989,17097,5.4,43882
"16084",1989,17099,8.1,26787
"16109",1989,17101,14.3,21513
"16134",1989,17103,8,27847
"16159",1989,17105,8.2,29243
"16184",1989,17107,9.1,27834
"16209",1989,17109,15.4,23669
"16234",1989,17111,3.1,42882
"16259",1989,17113,8.2,32186
"16284",1989,17115,11.5,29219
"16309",1989,17117,10.6,24773
"16334",1989,17119,10,28737
"16359",1989,17121,13.1,24070
"16384",1989,17123,7.5,26590
"16409",1989,17125,11.8,24425
"16434",1989,17127,15.8,20947
"16459",1989,17129,7.6,29525
"16484",1989,17131,9.3,26107
"16509",1989,17133,3.9,33940
"16534",1989,17135,12,23799
"16559",1989,17137,10.4,26153
"16584",1989,17139,8.1,26561
"16609",1989,17141,6.3,31085
"16634",1989,17143,11.7,29201
"16659",1989,17145,10.7,24214
"16684",1989,17147,6.3,30614
"16709",1989,17149,14.7,19695
"16734",1989,17151,18.2,20368
"16759",1989,17153,27.5,16005
"16784",1989,17155,5.4,31750
"16809",1989,17157,9.3,28435
"16834",1989,17159,11.6,22201
"16859",1989,17161,11,28458
"16884",1989,17163,17.7,25890
"16909",1989,17165,16.8,20942
"16934",1989,17167,9,30386
"16959",1989,17169,12.3,21584
"16984",1989,17171,11.1,23393
"17009",1989,17173,9,25104
"17034",1989,17175,8.4,25274
"17059",1989,17177,7.6,28763
"17084",1989,17179,7.4,29617
"17109",1989,17181,14.5,22164
"17134",1989,17183,13.2,24548
"17159",1989,17185,10.6,24562
"17184",1989,17187,12,22685
"17209",1989,17189,7.9,26338
"17234",1989,17191,12.9,21469
"17259",1989,17193,13,22513
"17284",1989,17195,8.4,26714
"17309",1989,17197,6.9,38701
"17334",1989,17199,12.8,23361
"17359",1989,17201,9,30760
"17384",1989,17203,5.6,32790
"17409",1989,18001,9.5,28556
"17434",1989,18003,8.2,30900
"17459",1989,18005,8.1,30963
"17484",1989,18007,8.8,25789
"17509",1989,18009,9.5,24721
"17534",1989,18011,5.2,34625
"17559",1989,18013,9,28156
"17584",1989,18015,7.4,27497
"17609",1989,18017,9.9,25634
"17634",1989,18019,9.6,26735
"17659",1989,18021,10.8,24301
"17684",1989,18023,9.6,25825
"17709",1989,18025,17.2,19291
"17734",1989,18027,14.9,21798
"17759",1989,18029,7.8,30264
"17784",1989,18031,9.4,27717
"17809",1989,18033,4.7,30104
"17834",1989,18035,14.3,26118
"17859",1989,18037,4.7,32828
"17884",1989,18039,7.2,30029
"17909",1989,18041,11.8,26135
"17934",1989,18043,9.2,28734
"17959",1989,18045,8.7,24841
"17984",1989,18047,11.1,27031
"18009",1989,18049,8.3,25197
"18034",1989,18051,8.6,27219
"18059",1989,18053,12.6,26504
"18084",1989,18055,11.5,23564
"18109",1989,18057,3.3,46673
"18134",1989,18059,4.8,36844
"18159",1989,18061,10.2,26380
"18184",1989,18063,3.5,39217
"18209",1989,18065,10.8,25019
"18234",1989,18067,9.3,31998
"18259",1989,18069,5.9,28300
"18284",1989,18071,9.4,25175
"18309",1989,18073,7.7,29305
"18334",1989,18075,11.4,23210
"18359",1989,18077,13.3,24440
"18384",1989,18079,12.5,24420
"18409",1989,18081,6,34401
"18434",1989,18083,15.3,22571
"18459",1989,18085,6.4,31442
"18484",1989,18087,10,27209
"18509",1989,18089,14,28185
"18534",1989,18091,10.2,28531
"18559",1989,18093,9.5,25195
"18584",1989,18095,11.1,27166
"18609",1989,18097,13.2,27725
"18634",1989,18099,6.9,27821
"18659",1989,18101,10.7,24622
"18684",1989,18103,10,24644
"18709",1989,18105,13.1,25664
"18734",1989,18107,7.5,28870
"18759",1989,18109,7.7,31466
"18784",1989,18111,8.1,27436
"18809",1989,18113,6,28931
"18834",1989,18115,9.3,24849
"18859",1989,18117,13.7,21114
"18884",1989,18119,11.4,24529
"18909",1989,18121,12.6,23522
"18934",1989,18123,10.7,24335
"18959",1989,18125,10.7,24107
"18984",1989,18127,5.2,36735
"19009",1989,18129,7.9,32380
"19034",1989,18131,9.4,25312
"19059",1989,18133,10,26919
"19084",1989,18135,11.4,24642
"19109",1989,18137,8.9,27355
"19134",1989,18139,10.7,24211
"19159",1989,18141,10.1,28523
"19184",1989,18143,14.6,22170
"19209",1989,18145,7.6,29026
"19234",1989,18147,8.5,27609
"19259",1989,18149,14.5,20976
"19284",1989,18151,7,28708
"19309",1989,18153,12.5,22699
"19334",1989,18155,16.1,19254
"19359",1989,18157,10,28320
"19384",1989,18159,6.7,30414
"19409",1989,18161,11.5,24502
"19434",1989,18163,11.8,26112
"19459",1989,18165,10.9,23507
"19484",1989,18167,14.1,23522
"19509",1989,18169,7.6,26831
"19534",1989,18171,10.1,25960
"19559",1989,18173,6.3,34698
"19584",1989,18175,13.4,22650
"19609",1989,18177,13.6,24380
"19634",1989,18179,5.1,30617
"19659",1989,18181,6.1,26946
"19684",1989,18183,4.4,30783
"19709",1989,19001,12.8,22910
"19734",1989,19003,15.8,20301
"19759",1989,19005,11.8,21719
"19784",1989,19007,19.4,18867
"19809",1989,19009,12.7,21951
"19834",1989,19011,10.1,26660
"19859",1989,19013,12.6,26980
"19884",1989,19015,8.6,26922
"19909",1989,19017,8,28482
"19934",1989,19019,13,25349
"19959",1989,19021,8.5,26791
"19984",1989,19023,9.9,23522
"20009",1989,19025,10.8,23154
"20034",1989,19027,9.6,24995
"20059",1989,19029,11.2,23753
"20084",1989,19031,8.9,27670
"20109",1989,19033,9.4,25649
"20134",1989,19035,9.8,25817
"20159",1989,19037,10.4,24455
"20184",1989,19039,13.5,21097
"20209",1989,19041,9.5,26109
"20234",1989,19043,12.3,22326
"20259",1989,19045,10.4,25909
"20284",1989,19047,12,24463
"20309",1989,19049,7.1,30177
"20334",1989,19051,18.5,20601
"20359",1989,19053,21.1,18820
"20384",1989,19055,13,26311
"20409",1989,19057,9.8,26813
"20434",1989,19059,8.9,26190
"20459",1989,19061,9.7,28392
"20484",1989,19063,12.4,23658
"20509",1989,19065,13.2,22821
"20534",1989,19067,11.4,23780
"20559",1989,19069,11.1,25043
"20584",1989,19071,13.6,22021
"20609",1989,19073,11.4,22676
"20634",1989,19075,7.2,27057
"20659",1989,19077,12.3,22760
"20684",1989,19079,9.1,26535
"20709",1989,19081,9.1,25356
"20734",1989,19083,10.5,24036
"20759",1989,19085,14.2,22205
"20784",1989,19087,9.1,26169
"20809",1989,19089,12.9,20854
"20834",1989,19091,7.9,26606
"20859",1989,19093,9.6,24871
"20884",1989,19095,6.7,27343
