"","year","region","pctPoverty","medianIncome"
"2",2016,1001,13.5,54487
"27",2016,1003,11.7,56460
"52",2016,1005,29.9,32884
"77",2016,1007,20.1,43079
"102",2016,1009,14.1,47213
"127",2016,1011,32.6,34278
"152",2016,1013,24.8,35409
"177",2016,1015,17.1,41778
"202",2016,1017,19.9,39530
"227",2016,1019,16.8,41456
"252",2016,1021,18.3,44188
"277",2016,1023,22.7,32691
"302",2016,1025,29,34061
"327",2016,1027,18.9,38512
"352",2016,1029,17.2,43483
"377",2016,1031,14.4,48632
"402",2016,1033,16.7,46572
"427",2016,1035,28.1,29758
"452",2016,1037,17.5,36441
"477",2016,1039,19.6,35010
"502",2016,1041,20.5,37374
"527",2016,1043,14.9,41543
"552",2016,1045,20.6,40523
"577",2016,1047,35.4,30488
"602",2016,1049,20.5,37128
"627",2016,1051,13.5,54553
"652",2016,1053,23.3,35096
"677",2016,1055,17.5,40972
"702",2016,1057,20.3,38403
"727",2016,1059,20.1,37049
"752",2016,1061,20.9,36976
"777",2016,1063,34,26559
"802",2016,1065,23.7,35381
"827",2016,1067,18.7,41426
"852",2016,1069,19.4,42910
"877",2016,1071,17.5,41407
"902",2016,1073,15.3,50109
"927",2016,1075,18.6,38358
"952",2016,1077,15.2,44124
"977",2016,1079,16.8,43107
"1002",2016,1081,18.3,47749
"1027",2016,1083,12.8,52181
"1052",2016,1085,31.7,32011
"1077",2016,1087,30,30681
"1102",2016,1089,13.5,61193
"1127",2016,1091,25.8,34794
"1152",2016,1093,18.5,36386
"1177",2016,1095,21,42117
"1202",2016,1097,19.5,45233
"1227",2016,1099,25.7,36639
"1252",2016,1101,18.8,45111
"1277",2016,1103,15.8,46843
"1302",2016,1105,35,25221
"1327",2016,1107,25.8,35968
"1352",2016,1109,25.1,35172
"1377",2016,1111,21.8,40283
"1402",2016,1113,19.3,38617
"1427",2016,1115,12,57856
"1452",2016,1117,7.9,74212
"1477",2016,1119,32.4,26814
"1502",2016,1121,18,40555
"1527",2016,1123,20.2,40169
"1552",2016,1125,17.6,47483
"1577",2016,1127,20.5,39511
"1602",2016,1129,18.2,37575
"1627",2016,1131,31.9,24216
"1652",2016,1133,17.3,38644
"1677",2016,2013,14.8,63991
"1702",2016,2016,8,78151
"1727",2016,2020,7.2,83959
"1752",2016,2050,25.5,46634
"1777",2016,2060,11.4,68026
"1802",2016,2068,6.3,72378
"1826",2016,2070,19.6,52250
"1851",2016,2090,8.5,73427
"1876",2016,2100,10.3,53471
"1901",2016,2105,19.1,53884
"1911",2016,2110,7.4,82011
"1936",2016,2122,12,68501
"1961",2016,2130,9.2,67125
"1986",2016,2150,7.3,74683
"2011",2016,2158,37.8,34341
"2014",2016,2164,20.9,44310
"2039",2016,2170,9.5,71793
"2064",2016,2180,24,55974
"2089",2016,2185,11.9,74998
"2114",2016,2188,27.8,53692
"2139",2016,2195,8.4,60540
"2148",2016,2198,17.5,48888
"2173",2016,2220,7.9,72795
"2198",2016,2230,4.4,65112
"2223",2016,2240,11.8,59412
"2248",2016,2261,9.2,69755
"2295",2016,2275,11.5,56747
"2320",2016,2282,16.8,57687
"2344",2016,2290,23,37906
"2369",2016,4001,33.2,34040
"2394",2016,4003,21.1,45151
"2419",2016,4005,17.8,53643
"2444",2016,4007,20.3,40747
"2469",2016,4009,22.9,46714
"2494",2016,4011,12,61110
"2519",2016,4012,24.8,34285
"2544",2016,4013,15,58742
"2569",2016,4015,18.3,42003
"2594",2016,4017,28.2,37440
"2619",2016,4019,18.2,47644
"2644",2016,4021,15.4,52642
"2669",2016,4023,20.9,39090
"2694",2016,4025,13.3,49824
"2719",2016,4027,19.3,42998
"2744",2016,5001,18.1,39726
"2769",2016,5003,17.9,41277
"2794",2016,5005,12.7,40147
"2819",2016,5007,9.1,64072
"2844",2016,5009,15.4,39881
"2869",2016,5011,23.5,34114
"2894",2016,5013,17.1,33507
"2919",2016,5015,17.2,37145
"2944",2016,5017,30.1,29527
"2969",2016,5019,22.3,37247
"2994",2016,5021,19.1,36037
"3019",2016,5023,16.3,42397
"3044",2016,5025,15.8,45256
"3069",2016,5027,24.2,35322
"3094",2016,5029,18.9,41892
"3119",2016,5031,16.2,44091
"3144",2016,5033,16.8,42941
"3169",2016,5035,25.5,37627
"3194",2016,5037,19.4,40970
"3219",2016,5039,20.8,33679
"3244",2016,5041,26.5,32392
"3269",2016,5043,19.2,40441
"3294",2016,5045,16,50909
"3319",2016,5047,17.9,40091
"3344",2016,5049,23.2,33451
"3369",2016,5051,17.8,42087
"3394",2016,5053,11.5,54411
"3419",2016,5055,15.3,45208
"3444",2016,5057,20.7,38769
"3469",2016,5059,14.7,46313
"3494",2016,5061,18.7,36166
"3519",2016,5063,15.9,42520
"3544",2016,5065,20.1,36987
"3569",2016,5067,24.1,35098
"3594",2016,5069,23.3,38485
"3619",2016,5071,18.4,37205
"3644",2016,5073,27.4,32288
"3669",2016,5075,20,39015
"3694",2016,5077,35.9,26912
