"","year","region","pctPoverty","medianIncome"
"18",2000,1001,10.5,42463
"43",2000,1003,9.7,41283
"68",2000,1005,22.2,26612
"93",2000,1007,17.8,31776
"118",2000,1009,12,36863
"143",2000,1011,28.6,21400
"168",2000,1013,20.7,25763
"193",2000,1015,15.1,32604
"218",2000,1017,15.4,30505
"243",2000,1019,15.6,31436
"268",2000,1021,15.3,33650
"293",2000,1023,18.8,26388
"318",2000,1025,19.1,28734
"343",2000,1027,14.3,28940
"368",2000,1029,14.4,31551
"393",2000,1031,14.4,34561
"418",2000,1033,13.1,33227
"443",2000,1035,22.8,23683
"468",2000,1037,14.5,29926
"493",2000,1039,17.6,27531
"518",2000,1041,19.1,27345
"543",2000,1043,12.8,33441
"568",2000,1045,15.3,32824
"593",2000,1047,24.4,24944
"618",2000,1049,14.8,31087
"643",2000,1051,12.1,41233
"668",2000,1053,18.6,28942
"693",2000,1055,15.5,31490
"718",2000,1057,15.5,30362
"743",2000,1059,16.9,28341
"768",2000,1061,18.4,27382
"793",2000,1063,26.8,21163
"818",2000,1065,21.7,26400
"843",2000,1067,16.3,31049
"868",2000,1069,15,35287
"893",2000,1071,13.3,33289
"918",2000,1073,12.8,37094
"943",2000,1075,16.1,29396
"968",2000,1077,12.7,34032
"993",2000,1079,14,33794
"1018",2000,1081,14.2,32678
"1043",2000,1083,12.2,38984
"1068",2000,1085,24.3,24089
"1093",2000,1087,27.6,22274
"1118",2000,1089,10.1,45736
"1143",2000,1091,20.5,28060
"1168",2000,1093,16.9,28247
"1193",2000,1095,14.3,32470
"1218",2000,1097,17.1,34685
"1243",2000,1099,18.8,29802
"1268",2000,1101,16,36918
"1293",2000,1103,11.1,39515
"1318",2000,1105,31,20969
"1343",2000,1107,20.1,27065
"1368",2000,1109,21.8,26317
"1393",2000,1111,16.7,29048
"1418",2000,1113,17.1,28641
"1443",2000,1115,12.8,37513
"1468",2000,1117,6.4,59451
"1493",2000,1119,28.6,20582
"1518",2000,1121,16.9,31457
"1543",2000,1123,15.7,30941
"1568",2000,1125,15.1,34294
"1593",2000,1127,14.9,30313
"1618",2000,1129,17,31797
"1643",2000,1131,30.6,18813
"1668",2000,1133,17.6,28366
"1693",2000,2013,12.6,42703
"1718",2000,2016,6.1,56365
"1743",2000,2020,6.7,56690
"1768",2000,2050,22.2,33353
"1793",2000,2060,5.9,53828
"1818",2000,2068,4.8,53087
"1842",2000,2070,17.9,41007
"1867",2000,2090,7,50354
"1892",2000,2100,10.2,41018
"1927",2000,2110,5.8,59650
"1952",2000,2122,8.9,47255
"1977",2000,2130,7.2,50278
"2002",2000,2150,7.2,50879
"2030",2000,2164,17.3,35025
"2055",2000,2170,8.8,49562
"2080",2000,2180,17.3,38310
"2105",2000,2185,7.8,58694
"2130",2000,2188,15.5,42821
"2164",2000,2201,14.5,38336
"2189",2000,2220,6.8,50624
"2215",2000,2232,7.8,40209
"2239",2000,2240,17.3,38244
"2264",2000,2261,7.8,49124
"2286",2000,2270,28.8,27567
"2311",2000,2280,8.3,46203
"2336",2000,2282,8.5,43150
"2360",2000,2290,18.1,28867
"2385",2000,4001,30.8,24244
"2410",2000,4003,16.7,32903
"2435",2000,4005,15.6,38249
"2460",2000,4007,17.8,31295
"2485",2000,4009,21.3,29860
"2510",2000,4011,9.7,41181
"2535",2000,4012,20.7,25986
"2560",2000,4013,10.2,47024
"2585",2000,4015,15.4,31515
"2610",2000,4017,24.3,28868
"2635",2000,4019,13,37461
"2660",2000,4021,15.8,35134
"2685",2000,4023,21.7,31123
"2710",2000,4025,12,34241
"2735",2000,4027,21.4,31297
"2760",2000,5001,16.2,31544
"2785",2000,5003,16.5,32937
"2810",2000,5005,12.7,30215
"2835",2000,5007,9.3,41729
"2860",2000,5009,14.8,31247
"2885",2000,5011,20.6,25755
"2910",2000,5013,14.5,29539
"2935",2000,5015,15.4,28571
"2960",2000,5017,27.8,22590
"2985",2000,5019,16.6,29388
"3010",2000,5021,16,26822
"3035",2000,5023,14.2,31930
"3060",2000,5025,14.1,33790
"3085",2000,5027,18.7,29039
"3110",2000,5029,15.7,31857
"3135",2000,5031,14,34523
"3160",2000,5033,13.8,34181
"3185",2000,5035,21.1,30179
"3210",2000,5037,18.2,29655
"3235",2000,5039,19.4,27176
"3260",2000,5041,22.1,25464
"3285",2000,5043,17.3,29483
"3310",2000,5045,10.7,39355
"3335",2000,5047,15.6,31050
"3360",2000,5049,19.6,26153
"3385",2000,5051,14.7,32292
"3410",2000,5053,10.1,38555
"3435",2000,5055,13.4,31818
"3460",2000,5057,18.7,28583
"3485",2000,5059,13.9,32069
"3510",2000,5061,15.5,29424
"3535",2000,5063,14.2,32860
"3560",2000,5065,18.3,26219
"3585",2000,5067,20.3,26168
"3610",2000,5069,18.9,31358
"3635",2000,5071,16.4,28734
"3660",2000,5073,22.4,25404
"3685",2000,5075,18,28053
"3710",2000,5077,30,21654
"3735",2000,5079,24.1,29129
"3760",2000,5081,15.9,30243
"3785",2000,5083,15.7,29078
"3810",2000,5085,10.3,40728
"3835",2000,5087,16.7,29116
"3860",2000,5089,17.2,27222
"3885",2000,5091,18,31402
"3910",2000,5093,20,28370
"3935",2000,5095,24.4,23713
"3960",2000,5097,17.2,28448
"3985",2000,5099,18.5,27880
"4010",2000,5101,21.4,25526
"4035",2000,5103,18,29344
"4060",2000,5105,14.2,31585
"4085",2000,5107,28.3,22769
"4110",2000,5109,16,28609
"4135",2000,5111,19.1,27541
"4160",2000,5113,18.4,26308
"4185",2000,5115,14.8,33481
"4210",2000,5117,15.2,30590
"4235",2000,5119,12.4,38328
"4260",2000,5121,17.1,28314
"4285",2000,5123,25.7,26282
"4310",2000,5125,8.4,43528
"4335",2000,5127,19.4,27204
"4360",2000,5129,23.7,22166
"4385",2000,5131,13.4,35003
"4410",2000,5133,17.5,30074
"4435",2000,5135,19.9,25155
"4460",2000,5137,18.9,23708
"4485",2000,5139,16.1,31442
"4510",2000,5141,17.5,27102
"4535",2000,5143,12.7,35612
"4560",2000,5145,14.9,32865
"4585",2000,5147,23.3,23251
"4610",2000,5149,15.5,29079
"4635",2000,6001,8.8,55551
"4660",2000,6003,17.7,39640
"4685",2000,6005,9.9,42701
"4710",2000,6007,17.2,31963
"4735",2000,6009,10.8,41460
"4760",2000,6011,15.1,35623
"4785",2000,6013,6.7,64040
"4810",2000,6015,21.8,30166
"4835",2000,6017,7.3,52155
"4860",2000,6019,20.6,34930
"4885",2000,6021,17.8,32321
"4910",2000,6023,15.9,32098
"4935",2000,6025,24.7,31651
"4960",2000,6027,11.9,36377
"4985",2000,6029,18.6,36446
"5010",2000,6031,20.5,34724
"5035",2000,6033,15.8,29935
"5060",2000,6035,17.5,37358
"5085",2000,6037,15.9,42045
"5110",2000,6039,20.9,35248
"5135",2000,6041,5.9,72301
"5160",2000,6043,13,35151
"5185",2000,6045,14.7,36240
"5210",2000,6047,20.3,34474
"5235",2000,6049,19.7,28859
"5260",2000,6051,9,44382
"5285",2000,6053,12.9,47073
"5310",2000,6055,7.1,52262
"5335",2000,6057,8,46777
"5360",2000,6059,9.3,55654
"5385",2000,6061,5.6,59153
"5410",2000,6063,11.1,38225
"5435",2000,6065,12.5,43558
"5460",2000,6067,12.9,44796
"5485",2000,6069,8.9,56191
"5510",2000,6071,15,40950
"5535",2000,6073,10.9,48363
"5560",2000,6075,9.2,55761
"5585",2000,6077,15.1,40633
"5610",2000,6079,10.7,42498
"5635",2000,6081,5.1,70492
"5660",2000,6083,12.4,46908
"5685",2000,6085,6.7,74705
"5710",2000,6087,10.6,53787
"5735",2000,6089,14.7,34991
"5760",2000,6091,10.6,37770
"5785",2000,6093,16.7,30589
"5810",2000,6095,8.4,53954
"5835",2000,6097,7.1,53193
"5860",2000,6099,14.6,40054
"5885",2000,6101,14.1,38698
"5910",2000,6103,17.2,31575
"5935",2000,6105,16.8,28752
"5960",2000,6107,23.2,32253
"5985",2000,6109,12.7,38770
"6010",2000,6111,8.9,57164
"6035",2000,6113,12,42670
"6060",2000,6115,19.3,30954
"6085",2000,8001,8.9,48307
"6110",2000,8003,20.3,30538
"6135",2000,8005,5.8,55359
"6160",2000,8007,13.2,38241
"6185",2000,8009,17.5,29274
"6210",2000,8011,23.1,28252
"6235",2000,8013,7.8,58601
"6277",2000,8015,11.5,35706
"6302",2000,8017,12.6,37620
"6327",2000,8019,6,54838
"6352",2000,8021,23.9,25296
"6377",2000,8023,28.5,21135
"6402",2000,8025,34.1,26953
"6427",2000,8027,13.6,36205
"6452",2000,8029,14.2,33356
"6477",2000,8031,13.1,41657
"6502",2000,8033,15.2,32126
"6527",2000,8035,1.7,91210
"6552",2000,8037,6,61760
"6577",2000,8039,5.1,66082
"6602",2000,8041,8.7,48991
"6627",2000,8043,15.2,34504
"6652",2000,8045,7.8,48713
"6677",2000,8047,5.5,53910
"6702",2000,8049,7.3,47958
"6727",2000,8051,11.4,37898
"6752",2000,8053,10.6,37815
"6777",2000,8055,21.9,26176
"6802",2000,8057,14.5,33178
"6827",2000,8059,5.1,60357
"6852",2000,8061,12.8,32811
"6877",2000,8063,13.2,35066
"6902",2000,8065,11,38487
"6927",2000,8067,10.7,41490
"6952",2000,8069,7.5,49758
"6977",2000,8071,18.4,28730
"7002",2000,8073,15.3,33205
"7027",2000,8075,12.8,34724
"7052",2000,8077,11,37138
"7077",2000,8079,12.4,36124
"7102",2000,8081,9.9,43186
"7127",2000,8083,16.2,33305
"7152",2000,8085,12.6,36303
"7177",2000,8087,12.9,35648
"7202",2000,8089,19.1,29939
"7227",2000,8091,8,43707
"7252",2000,8093,6.2,54396
"7277",2000,8095,11.6,34253
"7302",2000,8097,4.4,62190
"7327",2000,8099,18.5,30905
"7352",2000,8101,14.6,33673
"7377",2000,8103,10.1,40409
"7402",2000,8105,18.5,32646
"7427",2000,8107,6.2,53966
"7452",2000,8109,21.7,24912
"7477",2000,8111,17.6,30564
"7502",2000,8113,8.3,49270
"7527",2000,8115,12.9,29763
"7552",2000,8117,6.1,57200
"7577",2000,8119,6.2,52304
"7602",2000,8121,11.9,33193
"7627",2000,8123,10,42555
"7652",2000,8125,13.2,34613
"7677",2000,9001,6.2,63762
"7702",2000,9003,8.4,49461
"7727",2000,9005,4.8,56215
"7752",2000,9007,4.7,60706
"7777",2000,9009,8.8,49428
"7802",2000,9011,6.4,49365
"7827",2000,9013,4.6,60190
"7852",2000,9015,8.2,45270
"7877",2000,10001,10.8,41057
"7902",2000,10003,7.4,55205
"7927",2000,10005,10.9,38934
"7952",2000,11001,16.3,40606
"7977",2000,12001,14.7,32724
"8002",2000,12003,13.6,39070
"8027",2000,12005,12.7,35547
"8052",2000,12007,16.5,32889
"8077",2000,12009,9.2,40673
"8102",2000,12011,9.8,42690
"8127",2000,12013,21.1,27027
"8152",2000,12015,9,36087
"8177",2000,12017,12.3,31358
"8202",2000,12019,6.9,48988
"8227",2000,12021,8.9,47792
"8252",2000,12023,16.2,31293
"8281",2000,12027,19.4,29950
"8306",2000,12029,21.2,26372
"8331",2000,12031,10.5,41326
"8356",2000,12033,14.8,34355
"8381",2000,12035,8.8,40435
"8406",2000,12037,16.3,27746
"8431",2000,12039,18.7,30650
"8456",2000,12041,16.4,30708
"8481",2000,12043,15.5,30379
"8506",2000,12045,18.6,30014
"8531",2000,12047,24.2,26032
"8556",2000,12049,22.2,29693
"8581",2000,12051,19.5,33012
"8606",2000,12053,10.9,32963
"8631",2000,12055,14.2,29864
"8656",2000,12057,11.6,40987
"8681",2000,12059,20.6,27831
"8706",2000,12061,9.4,40063
"8731",2000,12063,17.1,29700
"8756",2000,12065,17.7,32924
"8781",2000,12067,20.6,30008
"8806",2000,12069,10.4,37354
"8831",2000,12071,9.4,39262
"8856",2000,12073,12.1,38791
"8881",2000,12075,17.5,27724
"8906",2000,12077,20.7,29274
"8931",2000,12079,19.7,26987
"8956",2000,12081,9.4,38732
"8981",2000,12083,13.6,32532
"9006",2000,12085,8.7,43625
"9031",2000,12086,17.4,33228
"9052",2000,12087,9.6,42447
"9077",2000,12089,8.4,46814
"9102",2000,12091,9.4,41706
"9127",2000,12093,16.7,29896
"9152",2000,12095,10.9,42656
"9177",2000,12097,11.8,38309
"9202",2000,12099,9.5,42008
"9227",2000,12101,10.8,34233
"9252",2000,12103,9.8,37179
"9277",2000,12105,13.2,35438
"9302",2000,12107,19.1,27839
"9327",2000,12109,7.3,52244
"9352",2000,12111,12.5,36172
"9377",2000,12113,9.9,42626
"9402",2000,12115,7.3,42265
"9427",2000,12117,7.4,50122
"9452",2000,12119,14.9,31730
"9477",2000,12121,16.3,30044
"9502",2000,12123,17.8,30702
"9527",2000,12125,19.9,33779
"9552",2000,12127,11.1,35278
"9577",2000,12129,12.2,37761
"9602",2000,12131,14.9,32368
"9627",2000,12133,18.3,28503
"9652",2000,13001,16.4,30384
"9677",2000,13003,21.9,27171
"9702",2000,13005,18.2,28055
"9727",2000,13007,23.5,29118
"9752",2000,13009,17,33916
"9777",2000,13011,12.2,38833
"9802",2000,13013,9.5,44961
"9827",2000,13015,9.5,44315
"9852",2000,13017,19.1,28013
"9877",2000,13019,17.3,30379
"9902",2000,13021,17.2,35142
"9927",2000,13023,15.3,34492
"9952",2000,13025,16.4,31359
"9977",2000,13027,22.4,26829
"10002",2000,13029,9.8,48921
"10027",2000,13031,18.6,30512
"10052",2000,13033,21,28200
"10077",2000,13035,12.9,38850
"10102",2000,13037,27.1,24792
"10127",2000,13039,9.8,42320
"10152",2000,13043,22.2,26298
"10177",2000,13045,12.2,39354
"10202",2000,13047,9.6,40685
"10227",2000,13049,19.2,28509
"10252",2000,13051,14.8,37669
"10277",2000,13053,12.4,39205
"10302",2000,13055,14.3,30960
"10327",2000,13057,5.4,62119
"10352",2000,13059,17.5,29996
"10377",2000,13061,28.6,22295
"10402",2000,13063,11.9,42108
"10427",2000,13065,21.6,27259
"10452",2000,13067,7.1,57156
"10477",2000,13069,19.8,30440
"10502",2000,13071,19.4,28615
"10527",2000,13073,6.4,57066
"10552",2000,13075,18.8,28186
"10577",2000,13077,8.1,54113
"10602",2000,13079,14.7,37180
"10627",2000,13081,23.8,26928
"10652",2000,13083,11.8,35742
"10677",2000,13085,9.5,48455
"10702",2000,13087,21.1,28800
"10727",2000,13089,11,47744
"10752",2000,13091,18.8,28168
"10777",2000,13093,22.6,28615
"10802",2000,13095,21,30850
"10827",2000,13097,8.3,50377
"10852",2000,13099,24.3,26098
"10877",2000,13101,20.7,26834
"10902",2000,13103,9.3,47497
"10927",2000,13105,15.3,29830
"10952",2000,13107,23.1,25215
"10977",2000,13109,22.5,26259
"11002",2000,13111,14,31033
