"","year","region","pctPoverty","medianIncome"
"4809",2001,6015,21.6,28841
"4834",2001,6017,7.3,51861
"4859",2001,6019,20.8,34020
"4884",2001,6021,17.1,31637
"4909",2001,6023,15.8,31251
"4934",2001,6025,24.2,30760
"4959",2001,6027,10.8,35848
"4984",2001,6029,18.6,35575
"5009",2001,6031,20.8,33879
"5034",2001,6033,16.2,29283
"5059",2001,6035,17.5,36128
"5084",2001,6037,16.3,41573
"5109",2001,6039,21.2,34010
"5134",2001,6041,6.3,73276
"5159",2001,6043,12.7,34192
"5184",2001,6045,14.9,35199
"5209",2001,6047,19.3,34074
"5234",2001,6049,18.3,27893
"5259",2001,6051,8.8,44395
"5284",2001,6053,13.2,46270
"5309",2001,6055,7.3,51618
"5334",2001,6057,8.1,46171
"5359",2001,6059,9.8,55994
"5384",2001,6061,5.5,58577
"5409",2001,6063,10.8,37431
"5434",2001,6065,12.7,42640
"5459",2001,6067,12.1,44526
"5484",2001,6069,8.9,56156
"5509",2001,6071,15.2,40672
"5534",2001,6073,10.9,47944
"5559",2001,6075,9.8,54779
"5584",2001,6077,14.4,40018
"5609",2001,6079,10.9,42026
"5634",2001,6081,5.4,69984
"5659",2001,6083,12.3,46279
"5684",2001,6085,6.8,72869
"5709",2001,6087,10.5,52984
"5734",2001,6089,13.8,34235
"5759",2001,6091,10,36679
"5784",2001,6093,16.2,29720
"5809",2001,6095,8.1,53832
"5834",2001,6097,7.3,52873
"5859",2001,6099,14,39300
"5884",2001,6101,13.9,38013
"5909",2001,6103,17,30609
"5934",2001,6105,17.1,27464
"5959",2001,6107,23.2,31587
"5984",2001,6109,12.2,37745
"6009",2001,6111,9.1,56525
"6034",2001,6113,11.7,41851
"6059",2001,6115,18.7,29927
"6084",2001,8001,8.8,46996
"6109",2001,8003,18.6,29987
"6134",2001,8005,6,55878
"6159",2001,8007,12.6,37327
"6184",2001,8009,17.5,28087
"6209",2001,8011,22.6,27470
"6234",2001,8013,7.6,57079
"6259",2001,8014,4.2,65302
"6276",2001,8015,11.4,34930
"6301",2001,8017,11.8,37017
"6326",2001,8019,6.2,55116
"6351",2001,8021,21.3,24770
"6376",2001,8023,25.8,20403
"6401",2001,8025,35.9,25497
"6426",2001,8027,11.6,35953
"6451",2001,8029,14.2,32258
"6476",2001,8031,12.7,40709
"6501",2001,8033,13.9,31685
"6526",2001,8035,2.1,93316
"6551",2001,8037,6.6,62370
"6576",2001,8039,5.1,66230
"6601",2001,8041,8.3,48583
"6626",2001,8043,15.5,33517
"6651",2001,8045,8,48431
"6676",2001,8047,6.1,54319
"6701",2001,8049,7.3,47956
"6726",2001,8051,12.2,37809
"6751",2001,8053,11.5,37088
"6776",2001,8055,21.7,25130
"6801",2001,8057,13.4,32074
"6826",2001,8059,5.2,60297
"6851",2001,8061,12,32346
"6876",2001,8063,13.4,34257
"6901",2001,8065,10.6,37286
"6926",2001,8067,10.3,41194
"6951",2001,8069,7.4,49168
"6976",2001,8071,16.8,27960
"7001",2001,8073,15.9,31848
"7026",2001,8075,12.4,34297
"7051",2001,8077,10.7,36315
"7076",2001,8079,10.4,35306
"7101",2001,8081,9.4,42901
"7126",2001,8083,15.3,32717
"7151",2001,8085,12.5,35896
"7176",2001,8087,12.4,35009
"7201",2001,8089,17.6,28869
"7226",2001,8091,8.6,43332
"7251",2001,8093,6.7,53925
"7276",2001,8095,10.5,34065
"7301",2001,8097,5.2,62605
"7326",2001,8099,18,29985
"7351",2001,8101,13.7,32663
"7376",2001,8103,10.1,39785
"7401",2001,8105,17.3,32344
"7426",2001,8107,6.5,54270
"7451",2001,8109,30.3,23809
"7476",2001,8111,15.8,30770
"7501",2001,8113,8.6,49527
"7526",2001,8115,11.9,28868
"7551",2001,8117,6.5,56707
"7576",2001,8119,6.6,52510
"7601",2001,8121,11.5,32923
"7626",2001,8123,9.5,42849
"7651",2001,8125,12.4,34542
"7676",2001,9001,6.2,63881
"7701",2001,9003,8,49208
"7726",2001,9005,5,56807
"7751",2001,9007,4.7,60660
"7776",2001,9009,8.6,48783
"7801",2001,9011,6.3,49539
"7826",2001,9013,4.7,60166
"7851",2001,9015,7.9,44725
"7876",2001,10001,10.3,40772
"7901",2001,10003,7.2,53994
"7926",2001,10005,10.5,37614
"7951",2001,11001,17.5,41112
"7976",2001,12001,15.1,32061
"8001",2001,12003,13.7,38049
"8026",2001,12005,12.9,35111
"8051",2001,12007,18.2,31917
"8076",2001,12009,9.7,39862
"8101",2001,12011,11,42311
"8126",2001,12013,21.7,26239
"8151",2001,12015,10.2,34922
"8176",2001,12017,13.4,30253
"8201",2001,12019,7.3,49070
"8226",2001,12021,9.7,47204
"8251",2001,12023,17.2,30151
"8280",2001,12027,21.6,28571
"8305",2001,12029,21.9,25336
"8330",2001,12031,11.3,40618
"8355",2001,12033,15.8,34160
"8380",2001,12035,9.4,39132
"8405",2001,12037,17.7,27107
"8430",2001,12039,19.3,29630
"8455",2001,12041,17.5,29889
"8480",2001,12043,17,30479
"8505",2001,12045,20.5,29246
"8530",2001,12047,26.2,24691
"8555",2001,12049,23.6,28525
"8580",2001,12051,20.1,32137
"8605",2001,12053,12.2,31882
"8630",2001,12055,15.2,28738
"8655",2001,12057,12.1,40922
"8680",2001,12059,21.4,26950
"8705",2001,12061,10.3,39359
"8730",2001,12063,17.9,28694
"8755",2001,12065,17.7,32250
"8780",2001,12067,23.5,28723
"8805",2001,12069,11,36585
"8830",2001,12071,10.3,39216
"8855",2001,12073,12.6,38153
"8880",2001,12075,17.9,26990
"8905",2001,12077,20.7,28855
"8930",2001,12079,20.5,26010
"8955",2001,12081,10.4,37694
"8980",2001,12083,14.9,31490
"9005",2001,12085,9.1,43332
"9030",2001,12086,18.2,32194
"9051",2001,12087,10.4,42183
"9076",2001,12089,8.8,46607
"9101",2001,12091,9.8,41193
"9126",2001,12093,17.8,28861
"9151",2001,12095,11.9,41202
"9176",2001,12097,13.1,37342
"9201",2001,12099,10.4,41892
"9226",2001,12101,11.7,32916
"9251",2001,12103,10.7,36435
"9276",2001,12105,13.9,34442
"9301",2001,12107,19.7,27095
"9326",2001,12109,7.8,50737
"9351",2001,12111,13.1,35168
"9376",2001,12113,10.3,42051
"9401",2001,12115,8.4,41312
"9426",2001,12117,8,49287
"9451",2001,12119,15.4,30559
"9476",2001,12121,17.5,28907
"9501",2001,12123,18.1,29804
"9526",2001,12125,21.4,32811
"9551",2001,12127,12.1,34740
"9576",2001,12129,13,36802
"9601",2001,12131,15.8,31719
"9626",2001,12133,19,27432
"9651",2001,13001,17.4,29926
"9676",2001,13003,22.3,26245
"9701",2001,13005,18,27466
"9726",2001,13007,22.1,27945
"9751",2001,13009,17.8,32662
"9776",2001,13011,12.9,38727
"9801",2001,13013,9.9,44519
"9826",2001,13015,9.7,44234
"9851",2001,13017,20.1,26977
"9876",2001,13019,17.4,29417
"9901",2001,13021,17.5,34202
"9926",2001,13023,15,33394
"9951",2001,13025,16.7,30436
"9976",2001,13027,24.1,25573
"10001",2001,13029,9.3,48422
"10026",2001,13031,19.4,29636
"10051",2001,13033,20.5,27166
"10076",2001,13035,13.6,37771
"10101",2001,13037,27.4,24110
"10126",2001,13039,9.9,42094
"10151",2001,13043,22.9,25335
"10176",2001,13045,12.4,38592
"10201",2001,13047,10.2,40152
"10226",2001,13049,20.2,27313
"10251",2001,13051,15.3,36744
"10276",2001,13053,23.6,37103
"10301",2001,13055,15.3,30010
"10326",2001,13057,5.8,62486
"10351",2001,13059,18.2,29183
"10376",2001,13061,27,21783
"10401",2001,13063,12.9,40639
"10426",2001,13065,23,25880
"10451",2001,13067,8.2,56751
"10476",2001,13069,21.7,29464
"10501",2001,13071,21,27503
"10526",2001,13073,6.3,57046
"10551",2001,13075,18.9,27071
"10576",2001,13077,8.2,52854
"10601",2001,13079,14.5,36520
"10626",2001,13081,23.5,26039
"10651",2001,13083,13.1,34496
"10676",2001,13085,9.7,47688
"10701",2001,13087,21.6,27712
"10726",2001,13089,11.6,47036
"10751",2001,13091,19.5,27141
"10776",2001,13093,21.5,27620
"10801",2001,13095,21.3,29800
"10826",2001,13097,8.6,49606
"10851",2001,13099,23.5,25608
"10876",2001,13101,22.9,26432
"10901",2001,13103,9.2,46623
"10926",2001,13105,15.2,28979
"10951",2001,13107,22.6,24563
"10976",2001,13109,22.1,25561
"11001",2001,13111,14.8,30286
"11026",2001,13113,4.2,73475
"11051",2001,13115,14.5,34801
"11076",2001,13117,4.9,73197
"11101",2001,13119,14.3,32165
"11126",2001,13121,14.1,46787
"11151",2001,13123,14.3,33938
"11176",2001,13125,14.7,30126
"11201",2001,13127,14.1,38078
"11226",2001,13129,12.1,37919
"11251",2001,13131,19.7,28419
"11276",2001,13133,17.6,32195
"11301",2001,13135,6.4,60622
"11326",2001,13137,12.1,36059
"11351",2001,13139,11.1,43946
"11376",2001,13141,26.8,22155
"11401",2001,13143,14.9,32285
"11426",2001,13145,9.2,49027
"11451",2001,13147,13.5,32446
"11476",2001,13149,15.1,32814
"11501",2001,13151,5.7,58233
"11526",2001,13153,9.8,44394
"11551",2001,13155,18.6,29413
"11576",2001,13157,12.2,39800
"11601",2001,13159,13.2,39195
"11626",2001,13161,17.7,27871
"11651",2001,13163,19.9,26181
"11676",2001,13165,22.7,23899
"11701",2001,13167,25.8,23558
"11726",2001,13169,10.2,43016
"11751",2001,13171,14.7,35473
"11776",2001,13173,21,28138
"11801",2001,13175,16.9,31486
"11826",2001,13177,9.6,48355
"11851",2001,13179,16.7,33078
"11876",2001,13181,15.9,30860
"11901",2001,13183,21.5,29384
"11926",2001,13185,17.3,31831
"11951",2001,13187,12.9,38659
"11976",2001,13189,17,31671
"12001",2001,13191,18.9,28891
"12026",2001,13193,25.3,23717
"12051",2001,13195,12.4,36374
"12076",2001,13197,20.4,28105
"12101",2001,13199,17,30674
"12126",2001,13201,19.2,26916
"12151",2001,13205,22.5,25851
"12176",2001,13207,11.8,42449
"12201",2001,13209,21.1,28868
"12226",2001,13211,12.1,39393
"12251",2001,13213,12.6,36060
"12276",2001,13215,16.2,33828
"12301",2001,13217,10.5,44163
"12326",2001,13219,6.5,56977
"12351",2001,13221,12.1,35809
"12376",2001,13223,6.3,54481
"12401",2001,13225,18.4,33297
"12426",2001,13227,10.4,42382
"12451",2001,13229,17.8,29980
"12476",2001,13231,10.6,43860
"12501",2001,13233,14.8,31798
"12526",2001,13235,18.1,31094
"12551",2001,13237,14.1,35852
"12576",2001,13239,23.3,24599
"12601",2001,13241,13,33697
"12626",2001,13243,25.9,22250
"12651",2001,13245,18.7,31512
"12676",2001,13247,9.1,51984
"12701",2001,13249,16.9,30851
"12726",2001,13251,20.1,28037
"12751",2001,13253,22.4,26711
"12776",2001,13255,15,35172
"12801",2001,13257,15,30191
"12826",2001,13259,22.7,24107
"12851",2001,13261,20.8,29697
"12876",2001,13263,17.6,27320
"12901",2001,13265,24.6,23208
"12926",2001,13267,25.1,27593
"12951",2001,13269,21.5,25472
"12976",2001,13271,25.6,24711
"13001",2001,13273,23,26635
"13026",2001,13275,17,30596
"13051",2001,13277,18.6,31649
"13076",2001,13279,22,26439
"13101",2001,13281,13.4,31853
"13126",2001,13283,24.8,24164
"13151",2001,13285,14.1,35254
"13176",2001,13287,23.5,25358
"13201",2001,13289,17.2,30219
"13226",2001,13291,14,31731
"13251",2001,13293,16.9,30153
"13276",2001,13295,13.3,32418
"13301",2001,13297,10.6,45635
"13326",2001,13299,20.5,27619
"13351",2001,13301,20.4,26603
"13376",2001,13303,20,29684
"13401",2001,13305,19.8,32172
"13426",2001,13307,16.7,28152
"13451",2001,13309,30.2,23327
"13476",2001,13311,12.3,36184
"13501",2001,13313,11.4,38822
"13526",2001,13315,26,26422
"13551",2001,13317,17.2,27560
"13576",2001,13319,15.2,32011
"13601",2001,13321,17.4,31724
"13626",2001,15001,14.3,37631
"13651",2001,15003,9.8,50096
"13676",2001,15005,0,0
"13701",2001,15007,11.1,41843
"13726",2001,15009,10.2,46249
"13751",2001,16001,7.7,47930
"13776",2001,16003,15.4,29329
"13801",2001,16005,13.1,37028
"13826",2001,16007,12.4,33581
"13851",2001,16009,14.1,32293
"13876",2001,16011,13,36620
"13901",2001,16013,6.9,53283
"13926",2001,16015,11,39879
"13951",2001,16017,14.3,33005
"13976",2001,16019,10.6,43015
"14001",2001,16021,16.5,30806
"14026",2001,16023,15.4,31280
"14051",2001,16025,8.6,35860
"14076",2001,16027,12.8,36427
"14101",2001,16029,10.2,40494
"14126",2001,16031,15.3,33950
"14151",2001,16033,16.1,34049
"14176",2001,16035,14.5,32779
"14201",2001,16037,13.6,33271
"14226",2001,16039,12.1,35641
"14251",2001,16041,10.2,37612
"14276",2001,16043,14.8,33705
"14301",2001,16045,12.3,34809
"14326",2001,16047,13.1,33153
"14351",2001,16049,16.1,29616
"14376",2001,16051,11.4,39069
"14401",2001,16053,13.3,35370
"14426",2001,16055,10.9,37950
"14451",2001,16057,14.1,33934
"14476",2001,16059,15.7,29857
"14501",2001,16061,13.9,32968
"14526",2001,16063,12.1,34264
"14551",2001,16065,16.3,32346
"14576",2001,16067,14.2,32474
"14601",2001,16069,11.3,36447
"14626",2001,16071,11,35723
"14651",2001,16073,18,29511
"14676",2001,16075,13.3,33669
"14701",2001,16077,14.6,33367
"14726",2001,16079,16.8,28549
"14751",2001,16081,9.3,42371
"14776",2001,16083,12.7,34738
"14801",2001,16085,10.7,37838
"14826",2001,16087,16,30566
"14851",2001,17001,11.1,36071
"14876",2001,17003,23.6,25231
"14901",2001,17005,11.1,37750
"14926",2001,17007,6.6,52777
"14951",2001,17009,13.3,34742
"14976",2001,17011,8.2,40873
"15001",2001,17013,9.7,36095
"15026",2001,17015,9.8,37561
"15051",2001,17017,10.2,35649
"15076",2001,17019,11.9,39269
"15101",2001,17021,9.7,37278
"15126",2001,17023,10.3,36364
"15151",2001,17025,11.7,31502
"15176",2001,17027,7.1,45146
"15201",2001,17029,12.9,33583
"15226",2001,17031,12.6,43569
"15251",2001,17033,11.6,34256
"15276",2001,17035,10.1,37322
"15301",2001,17037,8.5,46277
"15326",2001,17039,9.1,41697
"15351",2001,17041,8.1,41006
"15376",2001,17043,4.3,67383
"15401",2001,17045,11.8,35094
"15426",2001,17047,9.9,33449
"15451",2001,17049,8.2,40919
"15476",2001,17051,13.8,32044
"15501",2001,17053,8.2,39875
"15526",2001,17055,15,29172
"15551",2001,17057,11,34350
"15576",2001,17059,15.1,27974
"15601",2001,17061,12.1,32461
"15626",2001,17063,5.3,53810
"15651",2001,17065,12.2,31400
"15676",2001,17067,9.5,37706
"15701",2001,17069,16.6,28044
"15726",2001,17071,10.1,37044
"15751",2001,17073,8.1,41383
"15776",2001,17075,9.3,38417
"15801",2001,17077,18.9,26699
"15826",2001,17079,9.8,36666
"15851",2001,17081,14,33410
"15876",2001,17083,9,42499
"15901",2001,17085,7.9,41273
"15926",2001,17087,14.4,33489
"15951",2001,17089,6.4,59011
"15976",2001,17091,10.9,41049
"16001",2001,17093,3.5,67910
"16026",2001,17095,11.8,35062
"16051",2001,17097,5.8,67503
"16076",2001,17099,9.1,41422
"16101",2001,17101,12.5,31239
"16126",2001,17103,8.6,41138
"16151",2001,17105,8.7,42738
"16176",2001,17107,10.9,38907
"16201",2001,17109,16.4,32382
"16226",2001,17111,3.4,67294
"16251",2001,17113,8,49227
"16276",2001,17115,12.2,39109
"16301",2001,17117,9.9,37037
"16326",2001,17119,9.3,41538
"16351",2001,17121,13.5,34042
"16376",2001,17123,7.4,42373
"16401",2001,17125,10.7,36488
"16426",2001,17127,13.3,32462
"16451",2001,17129,8.1,47830
"16476",2001,17131,8.1,42426
"16501",2001,17133,4,57703
"16526",2001,17135,12.4,34091
"16551",2001,17137,11,37139
"16576",2001,17139,8.4,40176
"16601",2001,17141,7.2,46291
"16626",2001,17143,12,41243
"16651",2001,17145,13.2,33121
"16676",2001,17147,5.7,47428
"16701",2001,17149,13.2,32065
"16726",2001,17151,14.3,30331
"16751",2001,17153,20.9,25317
"16776",2001,17155,6.7,45745
"16801",2001,17157,11.1,36748
"16826",2001,17159,12,32450
"16851",2001,17161,10.4,39156
"16876",2001,17163,12.5,38481
"16901",2001,17165,16.1,29038
"16926",2001,17167,9.2,44213
"16951",2001,17169,9.2,36109
"16976",2001,17171,9.4,36958
"17001",2001,17173,9.2,37744
"17026",2001,17175,8.9,37888
"17051",2001,17177,9.5,40819
"17076",2001,17179,6.9,46147
"17101",2001,17181,13.4,31809
"17126",2001,17183,12.9,34046
"17151",2001,17185,11.1,35477
"17176",2001,17187,11.2,36080
"17201",2001,17189,7.2,42021
"17226",2001,17191,12.2,31737
"17251",2001,17193,12.5,31333
"17276",2001,17195,8.6,40024
"17301",2001,17197,5.5,62758
"17326",2001,17199,13.2,32961
"17351",2001,17201,10.4,43548
"17376",2001,17203,5.6,52631
"17401",2001,18001,10.1,41445
"17426",2001,18003,8.5,43519
"17451",2001,18005,7.5,45332
"17476",2001,18007,7.7,40618
"17501",2001,18009,9.1,35541
"17526",2001,18011,5.2,55291
"17551",2001,18013,7.9,45617
"17576",2001,18015,6.8,44616
"17601",2001,18017,9,38554
"17626",2001,18019,8.4,40280
"17651",2001,18021,9.2,37299
"17676",2001,18023,8.6,40857
"17701",2001,18025,13.1,32855
"17726",2001,18027,12.2,34725
"17751",2001,18029,6.2,49944
"17776",2001,18031,7.9,41806
"17801",2001,18033,6.4,45424
"17826",2001,18035,12,34937
"17851",2001,18037,5,46242
"17876",2001,18039,9,43800
"17901",2001,18041,10.1,38064
"17926",2001,18043,7.8,44454
"17951",2001,18045,8.7,38852
"17976",2001,18047,7.1,45792
"18001",2001,18049,9.2,38705
"18026",2001,18051,8.1,38943
"18051",2001,18053,11.8,35887
"18076",2001,18055,10.7,34724
"18101",2001,18057,3.2,77949
"18126",2001,18059,4.6,57258
"18151",2001,18061,7.5,44069
"18176",2001,18063,4,57918
"18201",2001,18065,8.6,39024
"18226",2001,18067,8.8,44440
"18251",2001,18069,6.9,42435
"18276",2001,18071,8.2,40034
"18301",2001,18073,6.9,45017
"18326",2001,18075,10.1,35388
"18351",2001,18077,9.9,37750
"18376",2001,18079,9,38349
"18401",2001,18081,6,53323
"18426",2001,18083,13.2,32051
"18451",2001,18085,7,44987
"18476",2001,18087,9,42743
"18501",2001,18089,11,40530
"18526",2001,18091,9.8,39908
"18551",2001,18093,9.1,37183
"18576",2001,18095,9.6,38799
"18601",2001,18097,10.6,40233
"18626",2001,18099,7.7,41979
"18651",2001,18101,9.5,37054
"18676",2001,18103,9.8,39019
"18701",2001,18105,11.6,34748
"18726",2001,18107,8.5,41286
"18751",2001,18109,7.2,48815
"18776",2001,18111,8.3,41068
"18801",2001,18113,7.7,42697
"18826",2001,18115,7,41921
"18851",2001,18117,12,32085
"18876",2001,18119,10.4,36528
"18901",2001,18121,11.6,35456
"18926",2001,18123,9.3,36787
"18951",2001,18125,8.8,35694
"18976",2001,18127,5.9,54163
"19001",2001,18129,6.7,47007
"19026",2001,18131,9.5,36865
"19051",2001,18133,8.6,40394
"19076",2001,18135,10.3,35947
"19101",2001,18137,7.6,41727
"19126",2001,18139,8.4,39341
"19151",2001,18141,10.4,39655
"19176",2001,18143,11.3,34693
"19201",2001,18145,7.3,43988
"19226",2001,18147,7.3,43197
"19251",2001,18149,11.6,36105
"19276",2001,18151,6.6,43346
"19301",2001,18153,12.6,33016
"19326",2001,18155,11.4,36116
"19351",2001,18157,10.5,39413
"19376",2001,18159,6.1,48652
"19401",2001,18161,9,37356
"19426",2001,18163,10.6,37725
"19451",2001,18165,9.1,36230
"19476",2001,18167,13.2,33330
"19501",2001,18169,8.1,40421
"19526",2001,18171,7.3,42673
"19551",2001,18173,5.8,51066
"19576",2001,18175,10.3,36700
"19601",2001,18177,11,35372
"19626",2001,18179,6.4,43693
"19651",2001,18181,7.8,40301
"19676",2001,18183,5.6,46701
"19701",2001,19001,8.3,36961
"19726",2001,19003,10.3,31625
"19751",2001,19005,9.1,34860
"19776",2001,19007,13.9,29060
"19801",2001,19009,9.6,34221
"19826",2001,19011,5.8,44704
"19851",2001,19013,9.8,37337
"19876",2001,19015,6.6,41239
"19901",2001,19017,6.1,42649
"19926",2001,19019,8.6,39356
"19951",2001,19021,9.4,35985
"19976",2001,19023,7.4,37525
"20001",2001,19025,10.3,34391
"20026",2001,19027,7.6,38993
"20051",2001,19029,9.9,33732
"20076",2001,19031,5.5,44358
"20101",2001,19033,8.3,36892
"20126",2001,19035,7.9,36907
"20151",2001,19037,7.9,37994
"20176",2001,19039,9.8,35652
"20201",2001,19041,7.4,37648
"20226",2001,19043,8.9,35345
"20251",2001,19045,9.3,37783
"20276",2001,19047,10.2,35209
"20301",2001,19049,4.7,51879
"20326",2001,19051,13.2,33311
"20351",2001,19053,15.7,27717
"20376",2001,19055,7.8,39607
"20401",2001,19057,9.9,37704
"20426",2001,19059,6.8,40177
"20451",2001,19061,7.3,40668
"20476",2001,19063,9,33871
"20501",2001,19065,10.1,33305
"20526",2001,19067,9.6,35660
"20551",2001,19069,8,37175
"20576",2001,19071,9.4,38520
"20601",2001,19073,10,34668
"20626",2001,19075,5.1,42441
"20651",2001,19077,8.5,37575
"20676",2001,19079,7.2,39727
"20701",2001,19081,6.7,38850
"20726",2001,19083,8,36636
"20751",2001,19085,8.1,38814
"20776",2001,19087,8.5,39952
"20801",2001,19089,9.1,35751
"20826",2001,19091,7.9,39038
