"","year","region","pctPoverty","medianIncome"
"15",2003,1001,10.4,44241
"40",2003,1003,10.1,41961
"65",2003,1005,22.2,26062
"90",2003,1007,16.8,32924
"115",2003,1009,11.9,37758
"140",2003,1011,26.5,20903
"165",2003,1013,20,26951
"190",2003,1015,16.4,33137
"215",2003,1017,16.3,30844
"240",2003,1019,15.3,32158
"265",2003,1021,14.9,34201
"290",2003,1023,18.8,26829
"315",2003,1025,19.2,28644
"340",2003,1027,14,29456
"365",2003,1029,14,32834
"390",2003,1031,13.7,35739
"415",2003,1033,14,33550
"440",2003,1035,22.1,23726
"465",2003,1037,13.5,29801
"490",2003,1039,17.5,28670
"515",2003,1041,17.6,28358
"540",2003,1043,13.3,34056
"565",2003,1045,15.7,32774
"590",2003,1047,25.2,24456
"615",2003,1049,15.1,31310
"640",2003,1051,12.4,42687
"665",2003,1053,18.7,28608
"690",2003,1055,15.7,31512
"715",2003,1057,16.1,30216
"740",2003,1059,17.4,28277
"765",2003,1061,17.6,28040
"790",2003,1063,25.1,21963
"815",2003,1065,20.8,26138
"840",2003,1067,16.3,31504
"865",2003,1069,15.3,35866
"890",2003,1071,14.4,33128
"915",2003,1073,14.5,38305
"940",2003,1075,16.1,28913
"965",2003,1077,15.6,34422
"990",2003,1079,14.4,34195
"1015",2003,1081,15.2,33550
"1040",2003,1083,11.9,40901
"1065",2003,1085,23.5,24090
"1090",2003,1087,26,22594
"1115",2003,1089,10.9,48719
"1140",2003,1091,20.2,28815
"1165",2003,1093,16.8,27227
"1190",2003,1095,15.2,33756
"1215",2003,1097,18.5,32850
"1240",2003,1099,17.8,29027
"1265",2003,1101,18,35592
"1290",2003,1103,13.2,39965
"1315",2003,1105,28.7,20630
"1340",2003,1107,19.5,26895
"1365",2003,1109,20.4,26615
"1390",2003,1111,15.7,29435
"1415",2003,1113,18.6,28547
"1440",2003,1115,13.1,38713
"1465",2003,1117,6.8,60894
"1490",2003,1119,26.6,20627
"1515",2003,1121,16.8,33191
"1540",2003,1123,16.1,30626
"1565",2003,1125,16.5,35268
"1590",2003,1127,14.8,31298
"1615",2003,1129,16.9,31198
"1640",2003,1131,28.1,19633
"1665",2003,1133,16.9,27430
"1690",2003,2013,11.9,39239
"1715",2003,2016,7.2,50367
"1740",2003,2020,8.7,55197
"1765",2003,2050,20.7,35326
"1790",2003,2060,8.1,55876
"1815",2003,2068,6.7,52230
"1839",2003,2070,18,40477
"1864",2003,2090,7.7,52492
"1889",2003,2100,11.5,39003
"1924",2003,2110,7.3,60024
"1949",2003,2122,9.9,48697
"1974",2003,2130,8.1,50154
"1999",2003,2150,8.6,51809
"2027",2003,2164,16.6,32617
"2052",2003,2170,10.5,54725
"2077",2003,2180,17.2,38925
"2102",2003,2185,11.4,57822
"2127",2003,2188,16.9,42230
"2161",2003,2201,13.8,35393
"2186",2003,2220,7.7,51207
"2212",2003,2232,11.6,41072
"2236",2003,2240,15.9,40894
"2261",2003,2261,9.1,50408
"2283",2003,2270,24.9,27650
"2308",2003,2280,8.9,45724
"2333",2003,2282,10.5,40404
"2357",2003,2290,17.5,29952
"2382",2003,4001,27.6,25558
"2407",2003,4003,16.3,34801
"2432",2003,4005,15.6,39034
"2457",2003,4007,17.2,31780
"2482",2003,4009,20.5,30040
"2507",2003,4011,11.1,41032
"2532",2003,4012,17.2,25807
"2557",2003,4013,12.8,46376
"2582",2003,4015,14.8,32505
"2607",2003,4017,21.5,30078
"2632",2003,4019,14.3,37540
"2657",2003,4021,14.6,37869
"2682",2003,4023,19.2,32070
"2707",2003,4025,12,35303
"2732",2003,4027,17.9,32645
"2757",2003,5001,17.3,32448
"2782",2003,5003,17.9,32485
"2807",2003,5005,13.7,30521
"2832",2003,5007,10,45353
"2857",2003,5009,15.4,31626
"2882",2003,5011,20.5,26593
"2907",2003,5013,14.6,29940
"2932",2003,5015,15.4,27796
"2957",2003,5017,28.2,22088
"2982",2003,5019,17.3,29970
"3007",2003,5021,17.1,27217
"3032",2003,5023,14.4,32341
"3057",2003,5025,14.2,34724
"3082",2003,5027,20.4,29275
"3107",2003,5029,16.5,31779
"3132",2003,5031,15.8,34821
"3157",2003,5033,13.7,35138
"3182",2003,5035,22.6,30546
"3207",2003,5037,19.7,30356
"3232",2003,5039,18.8,26633
"3257",2003,5041,23.3,25822
"3282",2003,5043,18.5,29817
"3307",2003,5045,12.8,40395
"3332",2003,5047,16.4,31307
"3357",2003,5049,18.2,26687
"3382",2003,5051,16,32064
"3407",2003,5053,10.9,40375
"3432",2003,5055,15.4,33001
"3457",2003,5057,19.1,27614
"3482",2003,5059,15,32498
"3507",2003,5061,15.7,27569
"3532",2003,5063,14.9,32910
"3557",2003,5065,18.1,26293
"3582",2003,5067,20.7,26246
"3607",2003,5069,21,31211
"3632",2003,5071,17.1,28791
"3657",2003,5073,20.7,24399
"3682",2003,5075,19,27899
"3707",2003,5077,29.4,21891
"3732",2003,5079,23.5,28405
"3757",2003,5081,15.4,30014
"3782",2003,5083,16.4,29613
"3807",2003,5085,10.7,42953
"3832",2003,5087,17,28515
"3857",2003,5089,17.1,27187
"3882",2003,5091,17.9,32209
"3907",2003,5093,22.4,27844
"3932",2003,5095,23.2,24069
"3957",2003,5097,17.3,27109
"3982",2003,5099,19.5,27029
"4007",2003,5101,20,25886
"4032",2003,5103,18.7,29574
"4057",2003,5105,14.8,32198
"4082",2003,5107,28.6,22660
"4107",2003,5109,15.6,29172
"4132",2003,5111,20.6,27718
"4157",2003,5113,19.2,25699
"4182",2003,5115,16.5,32990
"4207",2003,5117,15.5,30885
"4232",2003,5119,15.1,39325
"4257",2003,5121,17.3,28598
"4282",2003,5123,25.4,25571
"4307",2003,5125,9.4,44342
"4332",2003,5127,18.9,25706
"4357",2003,5129,22,21836
"4382",2003,5131,15.4,35685
"4407",2003,5133,17.9,28620
"4432",2003,5135,20,24647
"4457",2003,5137,18.4,23646
"4482",2003,5139,17.7,31957
"4507",2003,5141,16.9,27204
"4532",2003,5143,13.8,36928
"4557",2003,5145,15.6,34019
"4582",2003,5147,23.2,23706
"4607",2003,5149,15.6,28569
"4632",2003,6001,10.7,56225
"4657",2003,6003,13.3,38825
"4682",2003,6005,9.2,44494
"4707",2003,6007,15.8,33528
"4732",2003,6009,9.7,43462
"4757",2003,6011,12.9,36579
"4782",2003,6013,7.5,64365
"4807",2003,6015,18.6,29990
"4832",2003,6017,7.5,54131
"4857",2003,6019,20.5,36003
"4882",2003,6021,15.2,32725
"4907",2003,6023,15.7,32211
"4932",2003,6025,19.7,32637
"4957",2003,6027,10.6,37553
"4982",2003,6029,18.1,37614
"5007",2003,6031,18.1,36137
"5032",2003,6033,14.8,31178
"5057",2003,6035,14.9,37687
"5082",2003,6037,17.6,41544
"5107",2003,6039,18.9,36050
"5132",2003,6041,7.4,66764
"5157",2003,6043,11.4,35437
"5182",2003,6045,14.6,35869
"5207",2003,6047,18.2,36738
"5232",2003,6049,16.6,28533
"5257",2003,6051,8.7,45654
"5282",2003,6053,13.6,45596
"5307",2003,6055,7.8,51991
"5332",2003,6057,8.3,47680
"5357",2003,6059,10.6,55909
"5382",2003,6061,5.9,61522
"5407",2003,6063,10.1,39514
"5432",2003,6065,12.2,44598
"5457",2003,6067,13.6,46351
"5482",2003,6069,9.2,56371
"5507",2003,6071,16,43294
"5532",2003,6073,11.6,48766
"5557",2003,6075,12,51402
"5582",2003,6077,14.5,42789
"5607",2003,6079,11.1,44310
"5632",2003,6081,6.8,65110
"5657",2003,6083,13,45818
"5682",2003,6085,8.8,68223
"5707",2003,6087,11.3,50977
"5732",2003,6089,13.5,36478
"5757",2003,6091,9.2,36545
"5782",2003,6093,15.6,31165
"5807",2003,6095,8.3,56595
"5832",2003,6097,8.8,52088
"5857",2003,6099,14.1,41619
"5882",2003,6101,12.9,39718
"5907",2003,6103,14.8,32905
"5932",2003,6105,14.4,29063
"5957",2003,6107,21.4,33190
"5982",2003,6109,11.5,39620
"6007",2003,6111,9.7,57885
"6032",2003,6113,12,43612
"6057",2003,6115,16.7,32802
"6082",2003,8001,10.4,48633
"6107",2003,8003,18.5,30994
"6132",2003,8005,7.9,55907
"6157",2003,8007,11.1,38677
"6182",2003,8009,15.8,26434
"6207",2003,8011,19.3,27369
"6232",2003,8013,9.5,57112
"6257",2003,8014,5.1,64005
"6274",2003,8015,11.5,35719
"6299",2003,8017,11.1,35873
"6324",2003,8019,6.8,57211
"6349",2003,8021,19.6,26749
"6374",2003,8023,21.7,21731
"6399",2003,8025,25.6,23469
"6424",2003,8027,11.2,37830
"6449",2003,8029,13.2,33625
"6474",2003,8031,15.1,41036
"6499",2003,8033,12.1,31923
"6524",2003,8035,2.2,93013
"6549",2003,8037,6.4,58347
"6574",2003,8039,5.6,66647
"6599",2003,8041,10.4,49292
"6624",2003,8043,14,33837
"6649",2003,8045,8.5,48153
"6674",2003,8047,5.8,53044
"6699",2003,8049,7.6,48348
"6724",2003,8051,11.7,37782
"6749",2003,8053,9.2,35958
"6774",2003,8055,19.2,25751
"6799",2003,8057,12.9,32071
"6824",2003,8059,6.8,58851
"6849",2003,8061,10.4,30850
"6874",2003,8063,13.2,32891
"6899",2003,8065,11.6,35040
"6924",2003,8067,10.6,42846
"6949",2003,8069,9.3,50275
"6974",2003,8071,15.5,30092
"6999",2003,8073,15,31205
"7024",2003,8075,12.8,34329
"7049",2003,8077,11.1,38129
"7074",2003,8079,9.4,37018
"7099",2003,8081,9.5,45071
"7124",2003,8083,15,33212
"7149",2003,8085,12.3,38454
"7174",2003,8087,12.7,34892
"7199",2003,8089,17.9,29317
"7224",2003,8091,7.6,45521
"7249",2003,8093,7.3,52265
"7274",2003,8095,10.8,33697
"7299",2003,8097,5.2,59624
"7324",2003,8099,17.5,29411
"7349",2003,8101,15.2,35130
"7374",2003,8103,9.3,41730
"7399",2003,8105,16.5,33935
"7424",2003,8107,6.3,53252
"7449",2003,8109,20.8,23764
"7474",2003,8111,13.6,32640
"7499",2003,8113,8.8,45521
"7524",2003,8115,11,27773
"7549",2003,8117,6.5,51610
"7574",2003,8119,7.6,51532
"7599",2003,8121,10.8,31036
"7624",2003,8123,10.3,44756
"7649",2003,8125,12,34494
"7674",2003,9001,7.3,61035
"7699",2003,9003,9.2,51630
"7724",2003,9005,5.5,58029
"7749",2003,9007,5.1,61869
"7774",2003,9009,9.4,50737
"7799",2003,9011,6.6,51513
"7824",2003,9013,5.3,61418
"7849",2003,9015,8.1,45996
"7874",2003,10001,10.7,43446
"7899",2003,10003,8.3,53562
"7924",2003,10005,10,39395
"7949",2003,11001,17.5,43215
"7974",2003,12001,16.2,33176
"7999",2003,12003,13.7,39281
"8024",2003,12005,12.8,37081
"8049",2003,12007,16.2,32598
"8074",2003,12009,10.1,42192
"8099",2003,12011,12.5,42673
"8124",2003,12013,18.2,26615
"8149",2003,12015,9.3,36514
"8174",2003,12017,12.4,31932
"8199",2003,12019,7.4,51376
"8224",2003,12021,9.6,48242
"8249",2003,12023,15.7,30815
"8278",2003,12027,18.4,27784
"8303",2003,12029,18.8,25874
"8328",2003,12031,12.8,40457
"8353",2003,12033,15.7,35347
"8378",2003,12035,8.2,42681
"8403",2003,12037,14.7,28896
"8428",2003,12039,18,29814
"8453",2003,12041,14.2,30908
"8478",2003,12043,13.2,31598
"8503",2003,12045,15.5,31543
"8528",2003,12047,22,25201
"8553",2003,12049,20.7,27851
"8578",2003,12051,18.1,31292
"8603",2003,12053,12.1,33874
"8628",2003,12055,14,29421
"8653",2003,12057,13,43304
"8678",2003,12059,18.7,27773
"8703",2003,12061,10,40356
"8728",2003,12063,16.2,29951
"8753",2003,12065,16.3,32742
"8778",2003,12067,19,27177
"8803",2003,12069,10.2,39040
"8828",2003,12071,10.2,41270
"8853",2003,12073,14.1,38084
"8878",2003,12075,16.4,27904
"8903",2003,12077,17.4,29824
"8928",2003,12079,18.5,26592
"8953",2003,12081,10.8,39756
"8978",2003,12083,14,33247
"9003",2003,12085,9.2,43136
"9028",2003,12086,18.9,33054
"9049",2003,12087,10.3,41306
"9074",2003,12089,8.9,48579
"9099",2003,12091,9.9,43173
"9124",2003,12093,15.1,29789
"9149",2003,12095,13.2,40671
"9174",2003,12097,13.1,38966
"9199",2003,12099,10.9,43014
"9224",2003,12101,11.9,35386
"9249",2003,12103,12,36266
"9274",2003,12105,14,35125
"9299",2003,12107,18.8,28664
"9324",2003,12109,8.2,52758
"9349",2003,12111,12.9,37407
"9374",2003,12113,10,44636
"9399",2003,12115,8.4,42355
"9424",2003,12117,9.1,49267
"9449",2003,12119,13.1,34044
"9474",2003,12121,16.5,29523
"9499",2003,12123,16.9,30871
"9524",2003,12125,18.1,32847
"9549",2003,12127,12.2,36100
"9574",2003,12129,11.1,38076
"9599",2003,12131,13.5,34884
"9624",2003,12133,17.2,28587
"9649",2003,13001,17.1,30517
"9674",2003,13003,19.5,26311
"9699",2003,13005,18,27902
"9724",2003,13007,19.9,26624
"9749",2003,13009,17.7,32935
"9774",2003,13011,12.3,40070
"9799",2003,13013,10.1,46048
"9824",2003,13015,10.9,46097
"9849",2003,13017,19.4,27508
"9874",2003,13019,16.9,31106
"9899",2003,13021,19,35252
"9924",2003,13023,15.3,35280
"9949",2003,13025,15.9,32686
"9974",2003,13027,20.3,26333
"9999",2003,13029,10,51620
"10024",2003,13031,19.1,29907
"10049",2003,13033,21.9,28911
"10074",2003,13035,12.5,39076
"10099",2003,13037,24.7,24695
"10124",2003,13039,10.8,43164
"10149",2003,13043,21.6,26298
"10174",2003,13045,12.5,41071
"10199",2003,13047,10.6,42024
"10224",2003,13049,19.1,28218
"10249",2003,13051,16.9,36775
"10274",2003,13053,14.5,35698
"10299",2003,13055,14.6,30738
"10324",2003,13057,6.4,63707
"10349",2003,13059,18.9,29634
"10374",2003,13061,24.5,23380
"10399",2003,13063,13.9,39535
"10424",2003,13065,20.7,26551
"10449",2003,13067,9.6,53000
"10474",2003,13069,19.2,29478
"10499",2003,13071,19.7,27694
"10524",2003,13073,6.7,59190
"10549",2003,13075,18.1,27668
"10574",2003,13077,9.4,54055
"10599",2003,13079,14.4,38342
"10624",2003,13081,23.3,26311
"10649",2003,13083,12,35422
"10674",2003,13085,9.2,49972
"10699",2003,13087,21,27913
"10724",2003,13089,13.2,45123
"10749",2003,13091,18.3,27857
"10774",2003,13093,21.3,28123
"10799",2003,13095,21.8,30186
"10824",2003,13097,10,49209
"10849",2003,13099,23.5,26234
"10874",2003,13101,19.6,26541
"10899",2003,13103,9.9,49519
"10924",2003,13105,16.1,29861
"10949",2003,13107,22,25496
"10974",2003,13109,20.7,27359
"10999",2003,13111,13.3,31795
"11024",2003,13113,5.2,74418
"11049",2003,13115,15,34816
"11074",2003,13117,5.7,73125
"11099",2003,13119,14.6,33276
"11124",2003,13121,16.3,45896
"11149",2003,13123,12.9,35360
"11174",2003,13125,13.8,30947
"11199",2003,13127,14.9,38742
"11224",2003,13129,12,39497
"11249",2003,13131,19.1,29344
"11274",2003,13133,18,33517
"11299",2003,13135,8.2,56717
"11324",2003,13137,12.1,36926
"11349",2003,13139,12,44394
"11374",2003,13141,24,23561
"11399",2003,13143,14.7,33228
"11424",2003,13145,8.4,50960
"11449",2003,13147,14.1,32766
"11474",2003,13149,14.8,32855
"11499",2003,13151,6.6,61098
"11524",2003,13153,11.3,46317
"11549",2003,13155,17.4,29877
"11574",2003,13157,12.2,41562
"11599",2003,13159,13.8,39651
"11624",2003,13161,17.8,28770
"11649",2003,13163,20.2,27117
"11674",2003,13165,22.1,24260
"11699",2003,13167,22.3,24318
"11724",2003,13169,10.7,43712
"11749",2003,13171,13.5,36305
"11774",2003,13173,18.8,29039
"11799",2003,13175,17.7,32280
"11824",2003,13177,9.1,48764
"11849",2003,13179,15.1,34019
"11874",2003,13181,15,31292
"11899",2003,13183,19.4,29290
"11924",2003,13185,17.8,32743
"11949",2003,13187,13.1,39529
"11974",2003,13189,17.6,32740
"11999",2003,13191,17.4,29912
"12024",2003,13193,21.3,23505
"12049",2003,13195,12.8,37330
"12074",2003,13197,20.1,29239
"12099",2003,13199,17.5,30928
"12124",2003,13201,19.1,27102
"12149",2003,13205,22.4,25395
"12174",2003,13207,11.6,43082
"12199",2003,13209,18.5,30153
"12224",2003,13211,12.1,40813
"12249",2003,13213,12.8,36979
"12274",2003,13215,16.9,34393
"12299",2003,13217,11.1,46035
"12324",2003,13219,7.1,57927
"12349",2003,13221,12.4,36808
"12374",2003,13223,6.8,57058
"12399",2003,13225,18.9,33581
"12424",2003,13227,10.2,44966
"12449",2003,13229,16.6,31893
"12474",2003,13231,10.5,46319
"12499",2003,13233,14.7,33359
"12524",2003,13235,16.9,31385
"12549",2003,13237,13.6,35858
"12574",2003,13239,20.1,25873
"12599",2003,13241,12.1,34065
"12624",2003,13243,23.8,22997
"12649",2003,13245,18.7,32170
"12674",2003,13247,10.9,50621
"12699",2003,13249,15.4,31990
"12724",2003,13251,18.7,28726
"12749",2003,13253,21,27397
"12774",2003,13255,16.4,35295
"12799",2003,13257,15.7,31063
"12824",2003,13259,21.5,23856
"12849",2003,13261,21,29750
"12874",2003,13263,18.3,28455
"12899",2003,13265,21.7,23292
"12924",2003,13267,22,27502
"12949",2003,13269,20.2,26457
"12974",2003,13271,23.2,24882
"12999",2003,13273,23,26863
"13024",2003,13275,17,30929
"13049",2003,13277,18.1,31649
"13074",2003,13279,21.2,27235
"13099",2003,13281,12.1,33252
"13124",2003,13283,22.2,24912
"13149",2003,13285,15.3,35966
"13174",2003,13287,22.4,26291
"13199",2003,13289,16.6,31652
"13224",2003,13291,12.8,33246
"13249",2003,13293,16.5,30001
"13274",2003,13295,14.1,33258
"13299",2003,13297,10.6,47130
"13324",2003,13299,19,28557
"13349",2003,13301,20.3,27826
"13374",2003,13303,19.7,30109
"13399",2003,13305,17.6,32759
"13424",2003,13307,17.4,29528
"13449",2003,13309,24.3,24202
"13474",2003,13311,11.8,36824
"13499",2003,13313,12.1,40320
"13524",2003,13315,22.5,26835
"13549",2003,13317,17,27396
"13574",2003,13319,15.3,31800
"13599",2003,13321,17.5,32115
"13624",2003,15001,13.1,40041
"13649",2003,15003,10.5,51747
"13674",2003,15005,0,NA
"13699",2003,15007,10.5,43153
"13724",2003,15009,10.2,46915
"13749",2003,16001,9.3,49512
"13774",2003,16003,13.3,30697
"13799",2003,16005,13.4,38462
"13824",2003,16007,11.1,34959
"13849",2003,16009,12.9,33267
"13874",2003,16011,12.8,37992
"13899",2003,16013,6.3,52568
"13924",2003,16015,10.1,40024
"13949",2003,16017,13.4,34362
"13974",2003,16019,11.6,45263
"13999",2003,16021,13.8,32658
"14024",2003,16023,14,32176
"14049",2003,16025,7.3,35500
"14074",2003,16027,13.4,37701
"14099",2003,16029,10,41362
"14124",2003,16031,14.4,34287
"14149",2003,16033,16.1,32218
"14174",2003,16035,12.9,33366
"14199",2003,16037,12.1,32854
"14224",2003,16039,11.7,36748
"14249",2003,16041,9.6,38922
"14274",2003,16043,13.1,36174
"14299",2003,16045,11.7,35682
"14324",2003,16047,11.7,33351
"14349",2003,16049,14.9,30309
"14374",2003,16051,11,41522
"14399",2003,16053,12.8,34844
"14424",2003,16055,10.4,40116
"14449",2003,16057,14,35639
"14474",2003,16059,13.4,30151
"14499",2003,16061,12.3,33700
"14524",2003,16063,11,35669
"14549",2003,16065,15.5,32448
"14574",2003,16067,13.3,32272
"14599",2003,16069,11.8,37151
"14624",2003,16071,10.3,36421
"14649",2003,16073,16.1,29575
"14674",2003,16075,13.4,35551
"14699",2003,16077,14.4,33083
"14724",2003,16079,16.6,29423
"14749",2003,16081,9,44338
"14774",2003,16083,12.7,36415
"14799",2003,16085,9.8,39469
"14824",2003,16087,13.7,30922
"14849",2003,17001,11.2,37195
"14874",2003,17003,22.3,25316
"14899",2003,17005,10.8,38468
"14924",2003,17007,7.7,53184
"14949",2003,17009,11.6,35520
"14974",2003,17011,8.6,41960
"14999",2003,17013,8.6,37849
"15024",2003,17015,9.7,37457
"15049",2003,17017,10.5,36154
"15074",2003,17019,12.6,39381
"15099",2003,17021,10.5,38301
"15124",2003,17023,10.3,37434
"15149",2003,17025,11.7,32850
"15174",2003,17027,7.4,46985
"15199",2003,17029,13.2,33793
"15224",2003,17031,14.6,42723
"15249",2003,17033,11.7,35570
"15274",2003,17035,10,37591
"15299",2003,17037,9.3,46054
"15324",2003,17039,9.8,42052
"15349",2003,17041,8,42700
"15374",2003,17043,5.8,64377
"15399",2003,17045,11.5,34985
"15424",2003,17047,9.1,36349
"15449",2003,17049,8.8,41797
"15474",2003,17051,13.1,32629
"15499",2003,17053,8.1,40978
"15524",2003,17055,14.8,31173
"15549",2003,17057,11.3,35458
"15574",2003,17059,15.8,28413
"15599",2003,17061,12.2,33687
"15624",2003,17063,6,56437
"15649",2003,17065,12.2,32046
"15674",2003,17067,9.8,38060
