"","region","avgLength"
"1145","027075",3390.5
"1146","027077",3201.57142857143
"1147","027079",3405.28571428571
"1148","027081",2933.14285714286
"1149","027083",2643.25
"1150","027085",3393.625
"1151","027087",3368.25
"1152","027089",3160.28571428571
"1153","027091",3067.6
"1154","027093",3248.4
"1155","027095",3110
"1156","027097",3357.25
"1157","027099",3697.25
"1158","027101",3007.66666666667
"1159","027103",3239.7
"1160","027105",3077.5
"1161","027107",3035.2
"1162","027109",3250.42857142857
"1163","027111",3305.125
"1164","027113",3254.88888888889
"1165","027115",2746.75
"1166","027117",2680
"1167","027119",3140.33333333333
"1168","027121",3508.57142857143
"1169","027123",3563.88888888889
"1170","027125",3309.8
"1171","027127",2942.66666666667
"1172","027129",2942.66666666667
"1173","027131",4085.33333333333
"1174","027133",2758.5
"1175","027135",3697.63636363636
"1176","027137",3584
"1177","027139",3553
"1178","027141",2814.75
"1179","027143",3096.875
"1180","027145",3059.6
"1181","027147",3024.25
"1182","027149",3067.55555555556
"1183","027151",2940.25
"1184","027153",3233
"1185","027155",2785
"1186","027157",3948
"1187","027159",2688.66666666667
"1188","027161",2916.16666666667
"1189","027163",3404.375
"1190","027165",3106.33333333333
"1191","027167",2572.75
"1192","027169",4107.57142857143
"1193","027171",3123.22222222222
"1194","027173",2885.84615384615
"1195","027200",3461.5
"1196","02725",1219
"1197","027288",3526.5
"1198","027316",2595.66666666667
"1199","027512",3615
"1200","027546",5360
"1201","027590",4557
"1202","02785",3563
"1203","0280",3142
"1204","028001",3527.42857142857
"1205","028003",3953.28571428571
"1206","028005",3555.2
"1207","028007",3294.66666666667
"1208","028009",3995.42857142857
"1209","028011",3677.54545454545
"1210","028013",3681.33333333333
"1211","028015",3432.42857142857
"1212","028017",3632.55555555556
"1213","028019",3635.28571428571
"1214","028021",3543
"1215","028023",3321
"1216","028025",3705.36363636364
"1217","028027",3717.7
"1218","028029",3564
"1219","028031",3525.44444444444
"1220","028033",3400.83333333333
"1221","028035",3598.9
"1222","028037",3953.4
"1223","028039",3649.83333333333
"1224","028041",3692.2
"1225","028043",3708.33333333333
"1226","028045",3473.92307692308
"1227","028047",3577.66666666667
"1228","028049",3326.875
"1229","02805",856.5
"1230","028051",3422.22222222222
"1231","028053",3642.125
"1232","028055",3459.28571428571
"1233","028057",3723.5
"1234","028059",3434.35714285714
"1235","028061",3570.33333333333
"1236","028063",3382.83333333333
"1237","028065",3441.90909090909
"1238","028067",3592.77777777778
"1239","028069",3753.25
"1240","028071",3864.28571428571
"1241","028073",3491.75
"1242","028075",3408.375
"1243","028077",3629.375
"1244","028079",3742.57142857143
"1245","028081",3694
"1246","028083",4034.625
"1247","028085",3555.2
"1248","028087",3807.63636363636
"1249","028089",3608.88888888889
"1250","028091",3684.4
"1251","028093",3995.42857142857
"1252","028095",3705.36363636364
"1253","028097",2850.75
"1254","028099",3734
"1255","028101",3681.28571428571
"1256","028103",3719.5
"1257","028105",3998.42857142857
"1258","028107",3981.66666666667
"1259","028109",3535.6
"1260","028111",3874.375
"1261","028113",3956.5
"1262","028115",3798.25
"1263","028117",4026.88888888889
"1264","028119",4078.75
"1265","028121",3232.83333333333
"1266","028123",3712.125
"1267","028125",3498
"1268","028127",3765
"1269","028129",3681.28571428571
"1270","028131",3157.09090909091
"1271","028133",4060.75
"1272","028135",4253.375
"1273","028137",4063.16666666667
"1274","028139",3998.125
"1275","028141",3922.375
"1276","028143",3364.42857142857
"1277","028145",3991.25
"1278","028147",3672.44444444444
"1279","028149",3578.7
"1280","028151",3659.69230769231
"1281","028153",3682
"1282","028155",3500.77777777778
"1283","028157",3210.54545454545
"1284","028159",3729.16666666667
"1285","028161",4111.85714285714
"1286","028163",3183.375
"1287","02840",2287.5
"1288","02855",2891
"1289","029",1189
"1290","029000",2363.05555555556
"1291","029001",2206.53333333333
"1292","029003",2044.58823529412
"1293","029005",1975.75
"1294","029007",2103.5
"1295","029009",2404.5625
"1296","029011",2336.4375
"1297","029013",2293.78571428571
"1298","029015",2259.69230769231
"1299","029017",2167.23076923077
"1300","029019",2280.88888888889
"1301","029021",1975.13333333333
"1302","029023",2130
"1303","029025",2073.66666666667
"1304","029027",2197.33333333333
"1305","029029",2235.93333333333
"1306","029031",2377
"1307","029033",2157.23529411765
"1308","029035",2066.5
"1309","029037",2222.42857142857
"1310","029039",2120.46666666667
"1311","029041",2161.38888888889
"1312","029043",2173.92857142857
"1313","029045",2085.26666666667
"1314","029047",2192.07692307692
"1315","029049",2079.08333333333
"1316","029051",2163.33333333333
"1317","029053",2173.21428571429
"1318","029055",2348.07142857143
"1319","029057",2204.28571428571
"1320","029059",2285.85714285714
"1321","029061",2232.84615384615
"1322","029063",2286.28571428571
"1323","029065",2067.58333333333
"1324","029067",2098.54545454545
"1325","029069",1876.33333333333
"1326","029071",2365.69230769231
"1327","029073",2071.36363636364
"1328","029075",2119.36363636364
"1329","029077",2249.5
"1330","029079",2130
"1331","029081",1936.1
"1332","029083",2203.45454545455
"1333","029085",2157.35714285714
"1334","029087",1796.09090909091
"1335","029089",2164.57894736842
"1336","029091",2301.54545454545
"1337","029093",2022.57142857143
"1338","029095",2217
"1339","029097",2330
"1340","029099",2366.5
"1341","029101",2318.35714285714
"1342","029103",2079.33333333333
"1343","029105",2157.69230769231
"1344","029107",2145.28571428571
"1345","029109",2199.16666666667
"1346","029111",2097.4375
"1347","029113",2316.35294117647
"1348","029115",2274.25
"1349","029117",2151.92857142857
"1350","029119",2289.53846153846
"1351","029121",2224.61538461538
"1352","029123",2033.15384615385
"1353","029125",2229
"1354","029127",2085.5625
"1355","029129",2207.08333333333
"1356","029131",2276
"1357","029133",2246.92307692308
"1358","029135",2119.84615384615
"1359","029137",2027.83333333333
"1360","029139",2063.06666666667
"1361","029141",2407.25
"1362","029143",2262.66666666667
"1363","029145",2299.625
"1364","029147",2119.36363636364
"1365","029149",2060.08333333333
"1366","029151",2143.05555555556
"1367","029153",2080.90909090909
"1368","029155",2402.08333333333
"1369","029157",2350.3125
"1370","029159",2111
"1371","029161",2296
"1372","029163",2014.28571428571
"1373","029165",2062.2
"1374","029167",2180.46666666667
"1375","029169",2404.53846153846
"1376","029171",1844.18181818182
"1377","029173",2042.28571428571
"1378","029175",2055.5
"1379","029177",2195.7
"1380","029179",2225.07692307692
"1381","029181",2088.7
"1382","029183",2017.4375
"1383","029185",2285.35714285714
"1384","029186",2347.5
"1385","029187",2486.28571428571
"1386","029189",2226.8
"1387","029195",2131.2
"1388","029197",1956.18181818182
"1389","029199",2173.85714285714
"1390","029201",2286.92857142857
"1391","029203",2202.41666666667
"1392","029205",2079.33333333333
"1393","029207",2309.92857142857
"1394","029209",2325.8
"1395","029211",2211.64705882353
"1396","029213",2167.25
"1397","029215",2241.30769230769
"1398","029217",2376.1875
"1399","029219",2037.54545454545
"1400","029221",2334.93333333333
"1401","029223",2281.25
"1402","029225",2204.88888888889
"1403","029227",1916
"1404","029229",2116.83333333333
"1405","02935",2891
"1406","030001",1610
"1407","030003",2549
"1408","030005",1769.66666666667
"1409","030007",2017.5
"1410","030009",2010.5
"1411","030011",2626.75
"1412","030013",1928
"1413","030015",2069.33333333333
"1414","030017",2181
"1415","030019",819
"1416","030021",1986
"1417","030023",2067.4
"1418","030025",2626.75
"1419","030027",1928
"1420","030029",1628.375
"1421","030031",2089.4
"1422","030033",1651
"1423","030035",2450
"1424","030037",1928
"1425","030039",1610.66666666667
"1426","030041",2200.75
"1427","030043",1856.8
"1428","030045",2336.33333333333
"1429","030047",1608.33333333333
"1430","030049",1481
"1431","030051",2200.75
"1432","030053",2066
"1433","030055",2391.5
"1434","030057",1995.75
"1435","030059",2084.4
"1436","030061",1552.66666666667
"1437","030063",1889.9
"1438","030065",1998.8
"1439","030067",2071
"1440","030069",1928
"1441","030071",1769.66666666667
"1442","030073",2450
"1443","030075",2012.2
"1444","030077",1927
"1445","030079",2336.33333333333
"1446","030081",1860.83333333333
"1447","030083",2645.33333333333
"1448","030085",2645.33333333333
"1449","030087",1843.5
"1450","030089",1896.66666666667
"1451","030091",2391.5
"1452","030093",1796
"1453","030095",1983.5
"1454","030097",1874.8
"1455","030099",1928
"1456","030101",2200.75
"1457","030103",2336.33333333333
"1458","030105",1986
"1459","030107",2336.33333333333
"1460","030109",2391.5
"1461","030111",1973
"1462","03025",3265.5
"1463","030325",3414
"1464","030340",1882
"1465","030550",3037
"1466","030650",3037
"1467","030925",3037
"1468","031001",2520.72727272727
"1469","031003",2062.85714285714
"1470","031005",1622
"1471","031007",2391.66666666667
"1472","031009",2434.42857142857
"1473","031011",2593.9
"1474","031013",1972.5
"1475","031015",2256.22222222222
"1476","031017",2280.14285714286
"1477","031019",2855.16666666667
"1478","031021",2136.14285714286
"1479","031023",2614.4
"1480","031025",2259.72727272727
"1481","031027",1797.2
"1482","031029",2775.55555555556
"1483","031031",1852.66666666667
"1484","031033",2467
"1485","031035",2881.71428571429
"1486","031037",2786
"1487","031039",2762.18181818182
"1488","031041",2944
"1489","031043",1672.2
"1490","031045",1738.66666666667
"1491","031047",2789
"1492","031049",2384.5
"1493","031051",1792.42857142857
"1494","031053",2851.81818181818
"1495","031055",2501.08333333333
"1496","031057",2623.25
"1497","031059",2568.625
"1498","031061",2847.8
"1499","031063",2621.45454545455
"1500","031065",2798.33333333333
"1501","031067",2492.38461538462
"1502","031069",2041.8
"1503","031071",2450.875
"1504","031073",2834.875
"1505","031075",646
"1506","031077",2324.16666666667
"1507","031079",2942
"1508","031081",2734.5
"1509","031083",2829.71428571429
"1510","031085",2727
"1511","031087",2929.66666666667
"1512","031089",2109.875
"1513","031091",2033
"1514","031093",2294.33333333333
"1515","031095",2384.25
"1516","031097",2379.78571428571
"1517","031099",2585.22222222222
"1518","031101",2205.25
"1519","031103",2280.14285714286
"1520","031105",2545.25
"1521","031107",2028.5
"1522","031109",2467
"1523","031111",2487
"1524","031113",2318.375
"1525","031115",2093.44444444444
"1526","031117",2225.85714285714
"1527","031119",2467.3
"1528","031121",2554
"1529","031123",2006
"1530","031125",2593.9
"1531","031127",2182.35714285714
"1532","031129",2666.7
"1533","031131",2352.92857142857
"1534","031133",2237.09090909091
"1535","031135",2287.42857142857
"1536","031137",2855.11111111111
"1537","031139",2128.375
"1538","031141",2663.5
"1539","031143",2516.11111111111
"1540","031145",2880.11111111111
"1541","031147",2174.75
"1542","031149",2253.28571428571
"1543","031151",2578.44444444444
"1544","031153",2591.90909090909
"1545","031155",2495.18181818182
"1546","031157",1660
"1547","031159",2564.9
"1548","031161",1403
"1549","031163",2808.4
"1550","031165",1961.42857142857
"1551","031167",2787.90909090909
"1552","031169",2683.72727272727
"1553","031171",1975
"1554","031173",2077.33333333333
"1555","031175",2404.66666666667
"1556","031177",2513.44444444444
"1557","031179",1940.33333333333
"1558","031181",2709.71428571429
"1559","031183",2093.44444444444
"1560","031185",2487.3
"1561","03200",1992.5
"1562","032001",2614.25
"1563","032003",1506.2
"1564","032005",1788.5
"1565","032007",1162.92857142857
"1566","032009",2815
"1567","032011",1564.25
"1568","032013",1888
"1569","032015",1888
"1570","032017",2031
"1571","032019",2536.57142857143
"1572","032021",2614.25
"1573","032023",1888
"1574","032027",2059
"1575","032029",2461
"1576","032031",1155.04347826087
"1577","032033",1888
"1578","032200",3672
"1579","032800",3672
"1580","033001",2021.94117647059
"1581","033003",1954.42105263158
"1582","033005",1697.09523809524
"1583","033007",1904.64285714286
"1584","033009",2063.14285714286
"1585","033011",1995.39130434783
"1586","033013",2035.09523809524
"1587","033015",1934.35
"1588","033017",1863.8125
"1589","033019",1928
"1590","034001",2560.35294117647
"1591","034003",2503.57142857143
"1592","034005",2338.35714285714
"1593","034007",2437.46153846154
"1594","034009",2414.69230769231
"1595","034011",2433.26666666667
"1596","034013",2503.57142857143
"1597","034015",2323.57142857143
"1598","034017",2341.69230769231
"1599","034019",2263.21428571429
"1600","034021",2362.4
"1601","034023",2500
"1602","034025",2300.63636363636
"1603","034027",2474.21428571429
"1604","034029",2196.13333333333
"1605","034031",2375.78571428571
"1606","034033",2362.64285714286
"1607","034035",2500
"1608","034037",2329.33333333333
"1609","034039",2507.14285714286
"1610","034041",2198.42857142857
"1611","0350",2608
"1612","035001",2264
"1613","035003",1909
"1614","035005",2756.25
"1615","035006",3411.25
"1616","035007",1640.42857142857
"1617","035009",1925.75
"1618","035011",2756.25
"1619","035013",3660.4
"1620","035015",2654.33333333333
"1621","035017",2231.66666666667
"1622","035019",3054.6
"1623","035021",2970
"1624","035023",2786.5
"1625","035025",2079.25
"1626","035027",1908.38461538462
"1627","035028",2741.75
"1628","035029",3391.75
"1629","035031",3176.2
"1630","035033",2538.54545454545
"1631","035035",2076.4
"1632","035037",2057.5
"1633","035039",2944.75
"1634","035041",1847.75
"1635","035043",2327.4
"1636","035045",3053.2
"1637","035047",2285.77777777778
"1638","035049",2618.75
"1639","035051",3485
"1640","035053",2514
"1641","035055",3250.6
"1642","035057",2342.625
"1643","035059",2096.66666666667
"1644","035061",2191.2
"1645","035180",2608
"1646","035260",1570
"1647","035320",2608
"1648","035340",2608
"1649","035380",2608
"1650","035400",1628
"1651","035460",2608
"1652","035580",4248
"1653","035630",1570
"1654","035700",2608
"1655","035880",2608
"1656","035990",3632.5
"1657","036",2749
"1658","036001",3028.5
"1659","036003",3529.30769230769
"1660","036005",2735.4
"1661","036007",3373.4375
"1662","036009",3139.93333333333
"1663","036011",3278.25
"1664","036013",3096.58333333333
"1665","036015",3140.54545454545
"1666","036017",3201.22222222222
"1667","036019",3194.33333333333
"1668","036021",3161.66666666667
"1669","036023",3536.44444444444
"1670","036025",3152.78260869565
"1671","036027",3175.30769230769
"1672","036029",2830.2
"1673","036031",3279.78571428571
"1674","036033",3194.33333333333
"1675","036035",3004.18181818182
"1676","036037",2969.53333333333
"1677","036039",3021
"1678","036041",3219.88888888889
"1679","036043",3173.46153846154
"1680","036045",3338.09090909091
"1681","036047",2700.58333333333
"1682","036049",3120.46666666667
"1683","036051",3308.42857142857
"1684","036053",3420.66666666667
"1685","036055",3142.64285714286
"1686","036057",3310.06666666667
"1687","036059",2934.78571428571
"1688","036061",2890.38461538462
"1689","036063",3178.53333333333
"1690","036065",2847.66666666667
"1691","036067",3391.91666666667
"1692","036069",3293
"1693","036071",3033.05263157895
"1694","036073",3125.6875
"1695","036075",2799.9
"1696","036077",3145.1875
"1697","036079",2924
"1698","036081",2700.58333333333
"1699","036083",3110
"1700","036085",2749
"1701","036087",2805.53846153846
"1702","036089",3338.09090909091
"1703","036091",3073.69230769231
"1704","036093",3169.58823529412
"1705","036095",3123.35
"1706","036097",3330.2
"1707","036099",3060.625
"1708","036101",3726.21428571429
"1709","036103",3076.92857142857
"1710","036105",3179.77272727273
"1711","036107",3366.93333333333
"1712","036109",3276.54545454545
"1713","036111",3312.31578947368
"1714","036113",3534.72727272727
"1715","036115",3225.81818181818
"1716","036117",3237.41666666667
"1717","036119",2923.53333333333
"1718","036121",3110.2
"1719","036123",3466.58333333333
"1720","036862",2749
"1721","037001",3169.81818181818
"1722","037003",3162.14285714286
"1723","037005",3291.85714285714
"1724","037007",3646.3
"1725","037009",3190.44444444444
"1726","037011",3190.44444444444
"1727","037013",2664
"1728","037015",2546.83333333333
"1729","037017",2974.54545454545
"1730","037019",2856.94117647059
"1731","037021",3303.28571428571
"1732","037023",3213.66666666667
"1733","037025",3545.83333333333
"1734","037027",3213.66666666667
"1735","037029",2301.09090909091
"1736","037031",2712.6
"1737","037033",3054
"1738","037035",3363.875
"1739","037037",3065
"1740","037039",2441.6
"1741","037041",2687.66666666667
"1742","037043",2610
"1743","037045",3363.875
"1744","037047",2872.15384615385
"1745","037049",2657.5625
"1746","037051",2919.8
"1747","037053",2340.09090909091
"1748","037055",2566.1875
"1749","037057",3422.71428571429
"1750","037059",2924.625
"1751","037061",2743.36363636364
"1752","037063",3210.5
"1753","037065",2775.92307692308
"1754","037067",3111.25
"1755","037069",3119.90909090909
"1756","037071",3162.14285714286
"1757","037073",2290.1
"1758","037075",2790.8
"1759","037077",3300.5
"1760","037079",2743.36363636364
"1761","037081",3365.5
"1762","037083",2782.78571428571
"1763","037085",3170.11111111111
"1764","037087",2871.88888888889
"1765","037089",3241
"1766","037091",2498.58333333333
"1767","037093",3277.14285714286
"1768","037095",2665.88235294118
"1769","037097",3363.875
"1770","037099",2966.42857142857
"1771","037101",2951.54545454545
"1772","037103",2714.53846153846
"1773","037105",3065
"1774","037107",2722.76923076923
"1775","037109",3363.875
"1776","037111",2969.125
"1777","037113",3004.33333333333
"1778","037115",2871.88888888889
"1779","037117",2589.72727272727
"1780","037119",3545.83333333333
"1781","037121",2943
"1782","037123",3199.3
"1783","037125",3065
"1784","037127",2868.92307692308
"1785","037129",2712.375
"1786","037131",2782.78571428571
"1787","037133",2637.57142857143
"1788","037135",3166.36363636364
"1789","037137",2711.75
"1790","037139",2348
"1791","037141",2667.66666666667
"1792","037143",2378.33333333333
"1793","037145",3184.41666666667
"1794","037147",2621.84615384615
"1795","037149",3283
"1796","037151",3087.2
"1797","037153",3451.875
"1798","037155",3120
"1799","037157",2977
"1800","037159",3205.57142857143
"1801","037161",3448.88888888889
"1802","037163",3020.5
"1803","037165",3277.14285714286
"1804","037167",3641.5
"1805","037169",2898.2
"1806","037171",2507.33333333333
"1807","037173",2790.8
"1808","037175",2972.14285714286
"1809","037177",2288.09090909091
"1810","037179",3636.66666666667
"1811","037181",3162
"1812","037183",3037.41666666667
"1813","037185",3083.90909090909
"1814","037187",2288.09090909091
"1815","037189",3101.7
"1816","037191",2806.54545454545
"1817","037193",3187.375
"1818","037195",2951.54545454545
"1819","037197",2507.33333333333
"1820","037199",2871.88888888889
"1821","037390",3320
"1822","038",3696
"1823","038001",2675.71428571429
"1824","038003",2825.38888888889
"1825","038005",2791.25
"1826","038007",2520.16666666667
"1827","038009",2885.07692307692
"1828","038011",2361.625
"1829","038013",2781
"1830","038015",2761.69230769231
"1831","038017",2715.42105263158
"1832","038019",2883.86666666667
"1833","038020",3278
"1834","038021",2964.9375
"1835","038023",2750.42857142857
"1836","038025",2323
"1837","038027",2927.92857142857
"1838","038029",2665.38461538462
"1839","038031",2823.83333333333
"1840","038033",2461
"1841","038035",2666.15789473684
"1842","038037",2787.5
"1843","038039",3054.07692307692
"1844","038041",2828
"1845","038043",3055.38461538462
"1846","038045",3010.3125
"1847","038047",2949.71428571429
"1848","038049",2766.125
"1849","038051",2919
"1850","038053",2262.4
"1851","038055",2773.07142857143
"1852","038057",2529.30769230769
"1853","038059",2858.69230769231
"1854","038061",2778.83333333333
"1855","038063",2923.88235294118
"1856","038065",2602.16666666667
"1857","038067",2784.25
"1858","038069",3028.21428571429
"1859","038071",2843
"1860","038073",2792.10526315789
"1861","038075",2671.83333333333
"1862","038077",2744.55
"1863","038079",3151.71428571429
"1864","038081",3034.23529411765
"1865","038083",2983.30769230769
"1866","038085",2452.91666666667
"1867","038087",2359
"1868","038089",2787.625
"1869","038091",2900.6875
"1870","038093",3026.1875
"1871","038095",2908.05882352941
"1872","038097",2678.42105263158
"1873","038099",2731.95454545455
"1874","038101",2607.76923076923
"1875","038103",3022.61538461538
"1876","038105",2691.5
"1877","038300",2350.5
"1878","038340",2899.83333333333
"1879","038445",3898
"1880","038640",2670.75
"1881","038995",3326
"1882","039001",2621.81818181818
"1883","039003",2096
"1884","039005",2093.57142857143
"1885","039007",1654.16666666667
"1886","039009",2646.54545454545
"1887","039011",2038.75
"1888","039013",2520.75
"1889","039015",2462.5
"1890","039017",2185.66666666667
"1891","039019",2303.28571428571
"1892","039021",2137
"1893","039023",1980.42857142857
"1894","039025",2596.45454545455
"1895","039027",1610.2
"1896","039029",2561.2
"1897","039031",2081.33333333333
"1898","039033",1995.44444444444
"1899","039035",2120
"1900","039037",2066.57142857143
"1901","039039",1597.66666666667
"1902","039041",2039.77777777778
"1903","039043",2063.75
"1904","039045",2128.77777777778
"1905","039047",2141.8
"1906","039049",2261.5625
"1907","039051",1733.75
"1908","039053",2502.11111111111
"1909","039055",1792
"1910","039057",1951.88888888889
"1911","039059",2319.3
"1912","039061",2629.6
"1913","039063",2125
"1914","039065",1902
"1915","039067",2466.27272727273
"1916","039069",2027.8
"1917","039071",2352
"1918","039073",2567.45454545455
"1919","039075",2249.85714285714
"1920","039077",1934.44444444444
"1921","039079",2596.44444444444
"1922","039081",2612.58333333333
"1923","039083",2213.22222222222
"1924","039085",1615.14285714286
"1925","039087",2645.5
"1926","039089",2290.15384615385
"1927","039091",2163.5
"1928","039093",2176.2
"1929","039095",2003.85714285714
"1930","039097",2070.875
"1931","039099",2358.875
"1932","039101",1959
"1933","039103",2279.375
"1934","039105",2587.81818181818
"1935","039107",2080.25
"1936","039109",2218.33333333333
"1937","039111",2745.61538461538
"1938","039113",2016.25
"1939","039115",2499.55555555556
"1940","039117",2162.8
"1941","039119",2441
"1942","039121",2318.22222222222
"1943","039123",2022.33333333333
"1944","039125",2059.28571428571
"1945","039127",2466.27272727273
"1946","039129",2150.28571428571
"1947","039131",2556.1
"1948","039133",2153.71428571429
"1949","039135",1869
"1950","039137",2125
"1951","039139",2365.72727272727
"1952","039141",2632.33333333333
"1953","039143",2021
"1954","039145",2681.6
"1955","039147",2086.14285714286
"1956","039149",2128.4
"1957","039151",2319.71428571429
"1958","039153",2189.33333333333
"1959","039155",2333.14285714286
"1960","039157",2292.625
"1961","039159",1997.44444444444
"1962","039161",2038.75
"1963","039163",2606.66666666667
"1964","039165",1894.42857142857
"1965","039167",2674.81818181818
"1966","039169",2027.8
"1967","039171",1771.5
"1968","039173",1846.8
"1969","039175",1902
"1970","04",3560
"1971","040001",2771.64285714286
"1972","040003",2992.125
"1973","040005",2881.125
"1974","040007",2693.71428571429
"1975","040009",2847.84615384615
"1976","04001",2628.42857142857
"1977","040011",2961.94444444444
"1978","040013",2768.46666666667
"1979","040015",3080.84615384615
"1980","040017",3125.36363636364
"1981","040019",2544.09523809524
"1982","040021",2709.83333333333
"1983","040023",2689.75
"1984","040025",2708.58333333333
"1985","040027",2841.4347826087
"1986","040029",2873.14285714286
"1987","04003",2426.5
"1988","040031",2655.6
"1989","040033",2971.45
"1990","040035",3014
"1991","040037",2221.74074074074
"1992","040039",3095.4375
"1993","040041",3002.75
"1994","040043",3080.66666666667
"1995","040045",2760.2
"1996","040047",3026.85714285714
"1997","040049",2820.89473684211
"1998","04005",1940.5
"1999","040051",3082.71428571429
"2000","040053",2966.25
"2001","040055",2757.72727272727
"2002","040057",2691.72727272727
"2003","040059",2763.36363636364
"2004","040061",2816.93333333333
"2005","040063",2763.26666666667
"2006","040065",2813.9375
"2007","040067",2752.0625
"2008","040069",2828
"2009","04007",2306.9
"2010","040071",3008.82352941176
"2011","040073",3108.3
"2012","040075",3017.05
"2013","040077",2842.125
"2014","040079",2543.92307692308
"2015","040081",3011.42857142857
"2016","040083",2910.48
"2017","040085",2917.06666666667
"2018","040087",2941.92
"2019","040089",2526.66666666667
"2020","04009",4050.33333333333
"2021","040091",2483.95
"2022","040093",2909.41176470588
"2023","040095",2764.16666666667
"2024","040097",2584.28571428571
"2025","040099",2376.78571428571
"2026","040101",2699.1875
"2027","040103",2844.46666666667
"2028","040105",3032.3125
"2029","040107",2978.31818181818
"2030","040109",2554.17142857143
"2031","04011",3334.33333333333
"2032","040111",2956.35
"2033","040113",2967.28571428571
"2034","040115",2954.94117647059
"2035","040117",2775.5
"2036","040119",2674.66666666667
"2037","04012",3079.5
"2038","040121",2651.5
"2039","040123",2748.92307692308
"2040","040125",2920.52173913043
"2041","040127",2855.5625
"2042","040129",2944.93333333333
"2043","04013",2857.75
"2044","040131",2934.4
"2045","040133",2922.35
"2046","040135",2856.8
"2047","040137",2871.70588235294
"2048","040139",2520.66666666667
"2049","040141",2989.22222222222
"2050","040143",2450
"2051","040145",2792.07142857143
"2052","040147",2888.4375
"2053","040149",3165.33333333333
"2054","04015",2060.75
"2055","040151",2840.28571428571
"2056","040153",2373.25
"2057","04017",2005.4
"2058","04019",3284.6
"2059","04021",2734.57142857143
"2060","04023",3328.25
"2061","04025",1977.92857142857
"2062","04027",4453
"2063","041001",1860
"2064","041003",2424.83333333333
"2065","041005",2606.42857142857
"2066","041007",2557.63636363636
"2067","041009",2409
"2068","041011",2231.75
"2069","041013",2151.2
"2070","041015",1965.33333333333
"2071","041017",1723.28571428571
"2072","041019",2056.16666666667
"2073","041021",2345.4
"2074","041023",1476.5
"2075","041025",1749.33333333333
"2076","041027",2034.375
"2077","041029",1228.28571428571
"2078","041031",1685.14285714286
"2079","041033",1696.5
"2080","041035",2526.25
"2081","041037",1503.5
"2082","041039",2086.375
"2083","041041",2389.4
"2084","041043",2141.71428571429
"2085","041045",1757
"2086","041047",2588.2
"2087","041049",2209.75
"2088","041051",2515
"2089","041053",2679.16666666667
"2090","041055",2471.75
"2091","041057",2557.63636363636
"2092","041059",1951.2
"2093","041061",2333
"2094","041063",2209.75
"2095","041065",1943.625
"2096","041067",2381.4
"2097","041069",2475.66666666667
"2098","041071",2561.375
"2099","04120",3245
"2100","041525",3127
"2101","041650",2888
"2102","042",1792.5
"2103","042001",2314.46153846154
"2104","042003",2492.09090909091
"2105","042005",2621.54545454545
"2106","042007",2607.3
"2107","042009",2255.38461538462
"2108","042011",2490.86666666667
"2109","042013",2182.75
"2110","042015",2267.75
"2111","042017",2356.55555555556
"2112","042019",2265.28571428571
"2113","042021",2332.91666666667
"2114","042023",2191.57142857143
"2115","042025",2245.27272727273
"2116","042027",2289.7
"2117","042029",2142.35294117647
"2118","042031",2431
"2119","042033",2542.7
"2120","042035",2167.36363636364
"2121","042037",2275.5
"2122","042039",2377.33333333333
"2123","042041",2265
"2124","042043",2246.57142857143
"2125","042045",2179.1875
"2126","042047",2217.33333333333
"2127","042049",2217.33333333333
"2128","042051",2306.81818181818
"2129","042053",2242
"2130","042055",2294.64285714286
"2131","042057",2007.81818181818
"2132","042059",2452.36363636364
"2133","042061",2059.07692307692
"2134","042063",2444
"2135","042065",2350.125
"2136","042067",2040
"2137","042069",2436.84615384615
"2138","042071",2256.92857142857
"2139","042073",2230.875
"2140","042075",2270.91666666667
"2141","042077",2120.16666666667
"2142","042079",2330.92857142857
"2143","042081",2187
"2144","042083",2199.875
"2145","042085",2271.28571428571
"2146","042087",2238.81818181818
"2147","042089",2282
"2148","042091",2286.5
"2149","042093",2245.27272727273
"2150","042095",2192.8
"2151","042097",2238.5
"2152","042099",2306.53846153846
"2153","042101",2170.82352941176
"2154","042103",2270.30769230769
"2155","042105",2242
"2156","042107",2285
"2157","042109",2187
"2158","042111",2266.53846153846
"2159","042113",2305.86666666667
"2160","042115",2486.6
"2161","042117",2159.3
"2162","042119",2187
"2163","042121",2377.33333333333
"2164","042123",2271.28571428571
"2165","042125",2319.33333333333
"2166","042127",2268.57142857143
"2167","042129",2342.7
"2168","042131",2367.47058823529
"2169","042133",2214.76923076923
"2170","04320",2010
"2171","04330",3560
"2172","044001",1487.75
"2173","044003",1531.11111111111
"2174","044005",1693.33333333333
"2175","044007",1494.54545454545
"2176","044009",1456.2
"2177","045001",1253
"2178","045003",2080.875
"2179","045005",1573.5
"2180","045007",1184.5
"2181","045009",1789.11111111111
"2182","045011",1789.11111111111
"2183","045013",1247
"2184","045015",2260.09090909091
"2185","045017",2525.75
"2186","045019",2260.09090909091
"2187","045021",2345.36363636364
"2188","045023",2180.44444444444
"2189","045025",2118
"2190","045027",2244.90909090909
"2191","045029",2066.44444444444
"2192","045031",2525.75
"2193","045033",2221.33333333333
"2194","045035",2066.44444444444
"2195","045037",2080.875
"2196","045039",2180.44444444444
"2197","045041",2525.75
"2198","045043",2204.58333333333
"2199","045045",1601.375
"2200","045047",1253
"2201","045049",1247
"2202","045051",2004.375
