"","fyDeclared","length","region"
"16503",2001,2948,"040019"
"16506",2001,3760,"015001"
"16507",2001,2948,"040075"
"16508",2001,2948,"040031"
"16510",2001,3964,"030025"
"16511",2001,2948,"040065"
"16512",2001,2948,"040067"
"16513",2001,3964,"030011"
"16514",2001,2948,"040015"
"16516",2001,2948,"040109"
"16517",2001,2948,"040051"
"16519",2001,3760,"015009"
"16520",2001,1750,"056045"
"16521",2001,1468,"038023"
"16522",2001,6018,"05011"
"16523",2001,6018,"05049"
"16524",2001,6018,"05069"
"16525",2001,3964,"030091"
"16526",2001,2804,"01115"
"16527",2001,1468,"038105"
"16528",2001,6018,"05039"
"16529",2001,6018,"05059"
"16530",2001,2804,"01067"
"16531",2001,6018,"05027"
"16532",2001,3964,"030055"
"16533",2001,2948,"040033"
"16534",2001,1468,"038053"
"16535",2001,2804,"01073"
"16536",2001,6018,"05053"
"16537",2001,6018,"05033"
"16538",2001,2804,"01125"
"16539",2001,2804,"01019"
"16540",2001,6018,"05041"
"16541",2001,6018,"05013"
"16542",2001,3964,"030085"
"16543",2001,6018,"05071"
"16544",2001,1468,"038095"
"16545",2001,2804,"01087"
"16546",2001,6018,"05057"
"16547",2001,6018,"05037"
"16548",2001,2804,"01083"
"16549",2001,1750,"056015"
"16550",2001,6018,"05035"
"16551",2001,6018,"05007"
"16552",2001,6018,"05065"
"16553",2001,2948,"040087"
"16554",2001,1468,"038005"
"16555",2001,6018,"05043"
"16556",2001,2804,"01069"
"16557",2001,2804,"01045"
"16558",2001,6018,"05029"
"16559",2001,6018,"05019"
"16560",2001,2948,"040141"
"16561",2001,3964,"030109"
"16562",2001,1468,"038019"
"16563",2001,6018,"05001"
"16564",2001,6018,"05047"
"16565",2001,6018,"05061"
"16566",2001,2804,"01055"
"16567",2001,2804,"01061"
"16568",2001,6018,"05023"
"16569",2001,6018,"05025"
"16570",2001,1750,"056011"
"16571",2001,3964,"030083"
"16572",2001,6018,"05005"
"16573",2001,1468,"038071"
"16574",2001,6018,"05063"
"16575",2001,6018,"05055"
"16576",2001,1468,"038033"
"16577",2001,6018,"05051"
"16578",2001,1750,"056031"
"16579",2001,6018,"05009"
"16580",2001,6018,"05067"
"16581",2001,1468,"038011"
"16582",2001,6018,"05045"
"16583",2001,6018,"05073"
"16584",2001,6018,"05085"
"16585",2001,6018,"05095"
"16586",2001,6018,"05087"
"16587",2001,6018,"05109"
"16588",2001,6018,"05097"
"16589",2001,6018,"05105"
"16590",2001,6018,"05091"
"16591",2001,6018,"05101"
"16592",2001,6018,"05081"
"16593",2001,6018,"05111"
"16594",2001,6018,"05089"
"16595",2001,6018,"05079"
"16596",2001,6018,"05099"
"16597",2001,6018,"05119"
"16598",2001,6018,"05141"
"16599",2001,4651,"040027"
"16600",2001,4651,"040051"
"16601",2001,4651,"040085"
"16602",2001,4651,"040109"
"16603",2001,6018,"05139"
"16604",2001,4651,"040013"
"16605",2001,6018,"05133"
"16606",2001,4651,"040073"
"16607",2001,4651,"040037"
"16608",2001,6018,"05083"
"16609",2001,4651,"040091"
"16610",2001,6018,"05149"
"16611",2001,4651,"040049"
"16612",2001,4651,"040063"
"16613",2001,4651,"040107"
"16614",2001,6018,"05077"
"16615",2001,4651,"040015"
"16616",2001,4651,"040075"
"16617",2001,6018,"05131"
"16618",2001,4651,"040035"
"16619",2001,4651,"040089"
"16620",2001,6018,"05103"
"16621",2001,4651,"040001"
"16622",2001,4651,"040065"
"16623",2001,6018,"05117"
"16624",2001,4651,"040023"
"16625",2001,4651,"040083"
"16626",2001,6018,"05093"
"16627",2001,6018,"05137"
"16628",2001,6018,"05115"
"16629",2001,4651,"040047"
"16630",2001,4651,"040011"
"16631",2001,4651,"040105"
"16632",2001,6018,"05129"
"16633",2001,4651,"040071"
"16634",2001,4651,"040033"
"16635",2001,6018,"05127"
"16636",2001,4651,"040087"
"16637",2001,4651,"040031"
"16638",2001,6018,"05145"
"16639",2001,4651,"040057"
"16640",2001,4651,"040097"
"16641",2001,6018,"05125"
"16642",2001,4651,"040005"
"16643",2001,4651,"040029"
"16644",2001,4651,"040067"
"16645",2001,4651,"040021"
"16646",2001,4651,"040095"
"16647",2001,4651,"040081"
"16648",2001,4651,"040009"
"16649",2001,6018,"05123"
"16650",2001,4651,"040069"
"16651",2001,4651,"040041"
"16652",2001,6018,"05135"
"16653",2001,4651,"040101"
"16654",2001,4651,"040017"
"16655",2001,6018,"05147"
"16656",2001,4651,"040077"
"16657",2001,4651,"040061"
"16658",2001,6018,"05113"
"16659",2001,4651,"040039"
"16660",2001,4651,"040019"
"16661",2001,4651,"040079"
"16662",2001,6018,"05143"
"16663",2001,4651,"040099"
"16664",2001,4651,"040055"
"16665",2001,4651,"040115"
"16666",2001,4651,"040125"
"16667",2001,4651,"040117"
"16668",2001,4651,"040127"
"16669",2001,4651,"040111"
"16670",2001,4651,"040129"
"16671",2001,4651,"040119"
"16672",2001,4651,"040113"
"16673",2001,4651,"040123"
"16674",2001,4651,"040137"
"16675",2001,4651,"040149"
"16676",2001,4651,"040133"
"16677",2001,4564,"048017"
"16678",2001,4651,"040121"
"16679",2001,4651,"040147"
"16680",2001,4651,"040135"
"16681",2001,4651,"040143"
"16682",2001,4651,"040131"
"16683",2001,4564,"048037"
"16684",2001,4564,"048115"
