"","fyDeclared","length","region"
"10752",1995,4134,"012009"
"10761",1995,6322,"06005"
"10762",1995,6322,"06059"
"10763",1995,6322,"06071"
"10764",1995,2004,"046031"
"10765",1995,2004,"046059"
"10768",1995,6322,"06033"
"10769",1995,6322,"06045"
"10770",1995,6322,"06101"
"10771",1995,6322,"06115"
"10772",1995,6322,"06017"
"10773",1995,6322,"06085"
"10774",1995,4134,"012127"
"10776",1995,6322,"06055"
"10777",1995,6322,"06065"
"10778",1995,2004,"046049"
"10779",1995,2004,"046017"
"10780",1995,6322,"06063"
"10781",1995,6322,"06053"
"10782",1995,2004,"046045"
"10783",1995,6322,"06035"
"10784",1995,6322,"06013"
"10785",1995,6322,"06103"
"10786",1995,6322,"06081"
"10787",1995,6322,"06015"
"10788",1995,6322,"06011"
"10789",1995,6322,"06083"
"10790",1995,6322,"06079"
"10792",1995,6322,"06049"
"10793",1995,2004,"046003"
"10794",1995,6322,"06031"
"10795",1995,6322,"06039"
"10796",1995,6322,"06097"
"10797",1995,6322,"06111"
"10798",1995,6322,"06037"
"10799",1995,6322,"06029"
"10800",1995,6322,"06105"
"10801",1995,6322,"06095"
"10802",1995,6322,"06007"
"10803",1995,6322,"06023"
"10804",1995,6322,"06089"
"10806",1995,6322,"06073"
"10807",1995,6322,"06061"
"10809",1995,2004,"046041"
"10810",1995,6322,"06057"
"10811",1995,6322,"06041"
"10812",1995,2004,"046021"
"10813",1995,6322,"06113"
"10814",1995,2004,"046015"
"10815",1995,6322,"06021"
"10816",1995,6322,"06087"
"10817",1995,6322,"06001"
"10818",1995,6322,"06067"
"10819",1995,2004,"046055"
"10820",1995,2004,"046065"
"10821",1995,2004,"046069"
"10822",1995,2004,"046089"
"10823",1995,6337,"06001"
"10824",1995,2004,"046137"
"10825",1995,2004,"046107"
"10826",1995,6337,"06011"
"10827",1995,2004,"046117"
"10828",1995,2004,"046073"
"10829",1995,6337,"06013"
"10830",1995,6337,"06003"
"10831",1995,2004,"046119"
"10832",1995,2004,"046075"
"10833",1995,6337,"06005"
"10834",1995,2004,"046085"
"10835",1995,6337,"06007"
"10836",1995,2004,"046129"
"10837",1995,6337,"06023"
"10838",1995,6337,"06053"
"10839",1995,6337,"06073"
"10840",1995,6337,"06103"
"10841",1995,3734,"01095"
"10842",1995,6337,"06063"
"10843",1995,6337,"06033"
"10844",1995,6337,"06113"
"10845",1995,6337,"06083"
"10846",1995,6337,"06043"
"10847",1995,6337,"06093"
"10848",1995,6337,"06009"
"10849",1995,6337,"06041"
"10850",1995,6337,"06061"
"10851",1995,6337,"06091"
"10852",1995,6337,"06111"
"10853",1995,6337,"06035"
"10854",1995,6337,"06031"
"10855",1995,6337,"06055"
"10856",1995,6337,"06105"
"10857",1995,6337,"06081"
"10858",1995,6337,"06037"
"10859",1995,6337,"06025"
"10860",1995,6337,"06087"
"10861",1995,6337,"06075"
"10862",1995,6337,"06051"
"10863",1995,3734,"01133"
"10864",1995,6337,"06101"
"10865",1995,6337,"06057"
"10866",1995,6337,"06045"
"10867",1995,6337,"06107"
"10868",1995,6337,"06095"
"10869",1995,6337,"06027"
"10870",1995,6337,"06077"
"10871",1995,3284,"040109"
"10872",1995,6337,"06021"
"10873",1995,6337,"06071"
"10874",1995,6337,"06085"
"10875",1995,3734,"01093"
"10876",1995,6337,"06017"
"10877",1995,6337,"06065"
"10878",1995,6337,"06067"
"10879",1995,6337,"06115"
"10880",1995,3734,"01043"
"10881",1995,6337,"06047"
"10882",1995,6337,"06097"
"10883",1995,6337,"06019"
"10884",1995,6337,"06039"
"10885",1995,6337,"06069"
"10886",1995,6337,"06089"
"10887",1995,3734,"01049"
"10888",1995,6337,"06029"
"10889",1995,6337,"06059"
"10890",1995,6337,"06079"
"10891",1995,6337,"06109"
"10892",1995,7467,"022005"
"10893",1995,6337,"06049"
"10894",1995,6337,"06099"
"10895",1995,7467,"022057"
"10896",1995,2253,"038005"
"10897",1995,7467,"022093"
"10898",1995,7467,"022440"
"10899",1995,7467,"022103"
"10900",1995,7467,"022007"
"10901",1995,7467,"022087"
"10902",1995,2253,"038027"
"10903",1995,7467,"022105"
"10904",1995,2253,"038015"
"10905",1995,7467,"022089"
"10906",1995,2253,"038009"
"10907",1995,7467,"022109"
"10908",1995,2253,"038003"
"10909",1995,2253,"038021"
"10910",1995,7467,"022095"
"10911",1995,2253,"038019"
"10912",1995,7467,"022051"
"10913",1995,2253,"038039"
"10914",1995,2253,"038071"
"10915",1995,2253,"038063"
"10916",1995,2253,"038103"
"10917",1995,3939,"046015"
"10918",1995,3939,"046051"
"10919",1995,3939,"046075"
"10920",1995,2253,"038093"
"10921",1995,2253,"038067"
"10922",1995,3939,"046039"
"10923",1995,3939,"046017"
"10924",1995,2253,"038049"
"10925",1995,3939,"046009"
"10926",1995,3939,"046077"
"10927",1995,3939,"046067"
"10928",1995,2253,"038095"
"10929",1995,3939,"046043"
"10930",1995,2253,"038045"
"10931",1995,3939,"046003"
"10932",1995,3939,"046061"
"10933",1995,2253,"038079"
"10934",1995,3939,"046027"
"10935",1995,2253,"038031"
"10936",1995,4424,"028047"
"10937",1995,3939,"046055"
"10938",1995,2253,"038075"
"10939",1995,2253,"038051"
"10940",1995,3939,"046025"
"10941",1995,2253,"038091"
"10942",1995,2253,"038029"
"10943",1995,3939,"046037"
"10944",1995,4424,"028045"
"10945",1995,2253,"038047"
"10946",1995,3939,"046053"
"10947",1995,3939,"046005"
"10948",1995,2253,"038069"
"10949",1995,3939,"046065"
"10950",1995,2253,"038081"
"10951",1995,3939,"046029"
"10952",1995,3939,"046019"
"10953",1995,3939,"046079"
"10954",1995,2253,"038097"
"10955",1995,4424,"028059"
"10956",1995,3939,"046045"
"10957",1995,2253,"038055"
"10958",1995,3939,"046057"
"10959",1995,3939,"046013"
"10960",1995,2253,"038073"
"10961",1995,3939,"046073"
"10962",1995,3939,"046023"
"10963",1995,3939,"046083"
"10964",1995,2253,"038083"
"10965",1995,3939,"046021"
"10966",1995,3939,"046033"
"10967",1995,3939,"046081"
"10968",1995,2253,"038099"
"10969",1995,2253,"038043"
"10970",1995,4424,"028109"
"10971",1995,3939,"046059"
"10972",1995,3939,"046049"
"10973",1995,3939,"046011"
"10974",1995,3939,"046069"
"10975",1995,2253,"038085"
"10976",1995,3939,"046035"
"10977",1995,3939,"046089"
"10978",1995,3939,"046119"
"10979",1995,3939,"046111"
"10980",1995,3939,"046085"
"10981",1995,3939,"046107"
"10982",1995,3939,"046097"
"10983",1995,3939,"046091"
"10984",1995,3939,"046101"
"10985",1995,3939,"046115"
"10986",1995,3939,"046093"
"10987",1995,3939,"046109"
"10988",1995,3939,"046123"
"10989",1995,4732,"017003"
"10990",1995,4732,"017169"
"10991",1995,3952,"029015"
"10992",1995,3952,"029073"
"10993",1995,3939,"046103"
"10994",1995,3952,"029003"
"10995",1995,4732,"017061"
"10996",1995,3939,"046087"
"10997",1995,3952,"029033"
"10998",1995,3939,"046117"
"10999",1995,4732,"017133"
"11000",1995,3952,"029053"
"11001",1995,3952,"029097"
"11002",1995,3952,"029113"
"11003",1995,4732,"017013"
"11004",1995,3939,"046125"
"11005",1995,3952,"029027"
"11006",1995,3952,"029009"
"11007",1995,3952,"029121"
"11008",1995,3952,"029101"
"11009",1995,4732,"017119"
"11010",1995,4732,"017017"
"11011",1995,3952,"029045"
"11012",1995,3952,"029029"
"11013",1995,3952,"029135"
"11014",1995,3952,"029125"
"11015",1995,3952,"029005"
"11016",1995,4732,"017171"
"11017",1995,3952,"029099"
"11018",1995,3952,"029075"
"11019",1995,3952,"029129"
"11020",1995,4732,"017083"
"11021",1995,3939,"046135"
"11022",1995,3952,"029041"
"11023",1995,4732,"017163"
"11024",1995,3952,"029133"
"11025",1995,3952,"029083"
"11026",1995,4732,"017153"
"11027",1995,3939,"046129"
"11028",1995,3952,"029063"
"11029",1995,3952,"029011"
"11030",1995,4732,"017009"
"11031",1995,3952,"029107"
"11032",1995,3952,"029019"
"11033",1995,4732,"017137"
"11034",1995,3952,"029115"
"11035",1995,3952,"029059"
"11036",1995,3952,"029143"
"11037",1995,3952,"029141"
"11038",1995,4732,"017149"
"11039",1995,3952,"029061"
"11040",1995,3952,"029145"
"11041",1995,4732,"017181"
"11042",1995,3952,"029089"
"11043",1995,4732,"017077"
"11044",1995,3952,"029037"
"11045",1995,3952,"029131"
"11046",1995,4732,"017057"
"11047",1995,4732,"017125"
"11048",1995,3952,"029031"
"11049",1995,3952,"029051"
"11050",1995,3952,"029139"
"11051",1995,3952,"029119"
"11052",1995,3952,"029001"
"11053",1995,3952,"029095"
"11054",1995,4732,"017157"
"11055",1995,3952,"029013"
"11056",1995,3952,"029071"
"11057",1995,3952,"029111"
"11058",1995,3952,"029177"
"11059",1995,3952,"029209"
"11060",1995,3952,"029151"
"11061",1995,3929,"021011"
"11062",1995,3952,"029185"
"11063",1995,3952,"029199"
"11064",1995,3952,"029000"
"11065",1995,3952,"029183"
"11066",1995,3952,"029187"
"11067",1995,3952,"029147"
"11068",1995,3952,"029157"
"11069",1995,3952,"029186"
"11070",1995,3952,"029211"
"11071",1995,3952,"029155"
"11072",1995,3952,"029195"
"11073",1995,3952,"029201"
"11074",1995,3929,"021045"
"11075",1995,3929,"021163"
"11076",1995,3929,"021217"
"11077",1995,2880,"040039"
"11078",1995,2880,"040093"
"11079",1995,3929,"021025"
"11080",1995,3929,"021087"
"11081",1995,3929,"021203"
"11082",1995,2880,"040003"
"11083",1995,2880,"040075"
"11084",1995,3929,"021071"
"11085",1995,3929,"021113"
"11086",1995,4402,"047097"
"11087",1995,2880,"040015"
"11088",1995,2880,"040125"
"11089",1995,3952,"029217"
"11090",1995,3929,"021125"
"11091",1995,3929,"021173"
"11092",1995,2880,"040019"
"11093",1995,2880,"040051"
"11094",1995,3929,"021195"
"11095",1995,2880,"040065"
"11096",1995,3929,"021049"
"11097",1995,4402,"047035"
"11098",1995,2880,"040105"
"11099",1995,3929,"021075"
"11100",1995,3929,"021047"
"11101",1995,3929,"021167"
"11102",1995,4402,"047099"
"11103",1995,2880,"040045"
"11104",1995,2880,"040129"
"11105",1995,3929,"021043"
"11106",1995,3929,"021153"
"11107",1995,3929,"021207"
"11108",1995,2880,"040037"
"11109",1995,2880,"040083"
"11110",1995,3952,"029219"
"11111",1995,3929,"021057"
"11112",1995,3929,"021189"
"11113",1995,4402,"047083"
"11114",1995,2880,"040053"
"11115",1995,2880,"040113"
"11116",1995,3929,"021115"
"11117",1995,3261,"048451"
"11118",1995,2880,"040017"
"11119",1995,2880,"040099"
"11120",1995,3929,"021001"
"11121",1995,3929,"021109"
"11122",1995,3929,"021193"
"11123",1995,2880,"040009"
"11124",1995,2880,"040057"
"11125",1995,3952,"029189"
"11126",1995,3929,"021027"
"11127",1995,3929,"021127"
"11128",1995,3929,"021205"
"11129",1995,2880,"040033"
"11130",1995,2880,"040081"
"11131",1995,3929,"021019"
"11132",1995,3929,"021199"
"11133",1995,2880,"040073"
"11134",1995,3929,"021063"
"11135",1995,4402,"047095"
"11136",1995,2880,"040115"
"11137",1995,3929,"021093"
"11138",1995,2880,"040005"
"11139",1995,2880,"040141"
"11140",1995,4288,"051019"
"11141",1995,4288,"051067"
"11142",1995,2880,"040153"
"11143",1995,4288,"051003"
"11144",1995,4288,"05144"
"11145",1995,2880,"040149"
"11146",1995,4288,"051032"
"11147",1995,4288,"051079"
"11148",1995,4288,"051009"
"11149",1995,4288,"051017"
"11150",1995,2880,"040133"
"11151",1995,4288,"051015"
"11152",1995,4288,"051143"
"11153",1995,4288,"051083"
"11154",1995,4288,"051031"
"11155",1995,4288,"051113"
"11156",1995,3815,"012033"
"11157",1995,3233,"039021"
"11158",1995,2223,"027001"
"11159",1995,3233,"039167"
"11160",1995,4288,"051672"
"11161",1995,1902,"054055"
"11162",1995,3473,"050023"
"11163",1995,2223,"027069"
"11164",1995,3233,"039149"
"11165",1995,2833,"040057"
"11166",1995,4288,"051161"
"11167",1995,2223,"027029"
"11168",1995,2833,"040033"
"11169",1995,3815,"012009"
"11170",1995,4288,"051071"
"11171",1995,1902,"054057"
"11172",1995,3473,"050007"
"11173",1995,2223,"027087"
"11174",1995,3233,"039101"
"11175",1995,2833,"040065"
"11176",1995,4288,"051000"
"11177",1995,3473,"050005"
"11178",1995,2223,"027027"
"11179",1995,3233,"039093"
"11180",1995,2833,"040017"
"11181",1995,2223,"027167"
"11182",1995,4288,"051512"
"11183",1995,4288,"051157"
"11184",1995,2223,"027021"
"11185",1995,4288,"051047"
"11186",1995,2833,"040015"
"11187",1995,3815,"012131"
"11188",1995,3815,"012091"
"11189",1995,3233,"039091"
"11190",1995,3233,"039043"
"11191",1995,4288,"051163"
"11192",1995,1862,"041065"
"11193",1995,2223,"027035"
"11194",1995,2223,"027137"
"11195",1995,2833,"040039"
"11196",1995,3473,"050019"
"11197",1995,2223,"027007"
"11198",1995,2833,"040011"
"11199",1995,3233,"039145"
"11200",1995,3815,"012005"
"11201",1995,1902,"054067"
"11202",1995,2223,"027159"
"11203",1995,2223,"027111"
"11204",1995,4288,"051137"
"11205",1995,4288,"051216"
"11206",1995,2223,"027005"
"11207",1995,2223,"027057"
"11208",1995,2833,"040003"
"11209",1995,2833,"040053"
"11210",1995,3473,"050015"
"11211",1995,3233,"039109"
"11212",1995,4288,"051187"
"11213",1995,2223,"027061"
"11214",1995,2833,"040055"
"11215",1995,3473,"050009"
"11216",1995,3233,"039107"
"11217",1995,3815,"012113"
"11218",1995,3233,"039089"
"11219",1995,2833,"040075"
"11220",1995,3631,"072007"
"11221",1995,2833,"040149"
"11222",1995,3631,"072029"
"11223",1995,2833,"040093"
"11224",1995,8076,"078010"
"11225",1995,2833,"040109"
"11226",1995,2833,"040071"
"11227",1995,2833,"040151"
"11228",1995,3631,"072037"
"11229",1995,8076,"078030"
"11230",1995,3631,"072103"
"11231",1995,8076,"078020"
"11232",1995,2833,"040141"
"11233",1995,3631,"072045"
"11234",1995,3631,"072019"
"11235",1995,4263,"012059"
"11236",1995,3631,"072039"
"11237",1995,4255,"01041"
"11238",1995,4255,"01003"
"11239",1995,4263,"012033"
"11240",1995,4255,"01073"
"11241",1995,4255,"01035"
"11242",1995,4263,"012131"
"11243",1995,4263,"012123"
"11244",1995,4263,"012013"
"11245",1995,4255,"01053"
"11246",1995,4263,"012071"
"11247",1995,4255,"01029"
"11248",1995,4255,"01045"
"11249",1995,3631,"072129"
"11250",1995,4255,"01021"
"11251",1995,4255,"01061"
"11252",1995,3631,"072087"
"11253",1995,4255,"01017"
"11254",1995,3631,"072049"
"11255",1995,4255,"01011"
"11256",1995,3631,"072031"
"11257",1995,4263,"012091"
"11258",1995,4263,"012133"
"11259",1995,4255,"01049"
"11260",1995,4255,"01067"
"11261",1995,4263,"012113"
"11262",1995,4255,"01001"
"11263",1995,4255,"01051"
"11264",1995,4255,"01069"
"11265",1995,4255,"01005"
"11266",1995,4255,"01019"
"11267",1995,4255,"01081"
"11268",1995,3631,"072147"
"11269",1995,4263,"012037"
"11270",1995,4255,"01025"
"11271",1995,4255,"01037"
"11272",1995,4263,"012005"
"11273",1995,4263,"012045"
"11274",1995,4255,"01027"
"11275",1995,4263,"012063"
"11276",1995,4255,"01039"
"11277",1995,4255,"01043"
"11278",1995,4263,"012129"
"11279",1995,4255,"01055"
"11280",1995,3631,"072053"
"11281",1995,4255,"01013"
"11282",1995,3631,"072077"
"11283",1995,4255,"01015"
"11284",1995,4263,"012021"
"11285",1995,4255,"01031"
"11286",1995,4255,"01113"
"11287",1995,4255,"01087"
"11288",1995,3879,"013057"
"11289",1995,3879,"013015"
"11290",1995,4255,"01109"
"11291",1995,3879,"013067"
"11292",1995,4255,"01111"
"11293",1995,4255,"01101"
"11294",1995,3879,"013045"
"11295",1995,4255,"01097"
"11296",1995,4255,"01115"
"11297",1995,4255,"01123"
"11298",1995,3879,"013047"
"11299",1995,3879,"013011"
"11300",1995,3879,"013055"
"11301",1995,3879,"013063"
"11302",1995,3879,"013013"
"11303",1995,3879,"013061"
"11304",1995,4255,"01085"
"11305",1995,4255,"01121"
"11306",1995,3879,"013083"
"11307",1995,3879,"013113"
"11308",1995,3879,"013135"
"11309",1995,3879,"013149"
"11310",1995,3879,"013077"
"11311",1995,3879,"013111"
"11312",1995,3879,"013137"
"11313",1995,3879,"013187"
"11314",1995,3879,"013085"
"11315",1995,3879,"013115"
"11316",1995,3879,"013121"
"11317",1995,3879,"013139"
"11318",1995,3879,"013117"
"11319",1995,3879,"013089"
"11320",1995,3879,"013129"
"11321",1995,3879,"013097"
"11322",1995,3879,"013123"
"11323",1995,3879,"013227"
"11324",1995,3879,"013259"
"11325",1995,3879,"013239"
"11326",1995,2892,"037189"
"11327",1995,2892,"037113"
"11329",1995,3879,"013295"
"11332",1995,3879,"013263"
"11334",1995,2892,"037193"
"11335",1995,3879,"013313"
"11338",1995,3879,"013285"
"11339",1995,3879,"013143"
"11340",1995,3343,"012085"
"11341",1995,3801,"02020"
"11344",1995,3879,"013291"
"11345",1995,3879,"013243"
"11346",1995,3343,"012099"
"11347",1995,2892,"037121"
"11350",1995,2892,"037075"
"11352",1995,3879,"013215"
"11353",1995,3879,"013145"
"11354",1995,2892,"037039"
"11355",1995,3801,"02122"
"11358",1995,3879,"013241"
"11359",1995,3879,"013223"
"11360",1995,2892,"037115"
"11361",1995,2892,"037043"
"11364",1995,3879,"013247"
"11365",1995,3879,"013231"
"11366",1995,2892,"037173"
"11367",1995,2892,"037087"
"11370",1995,3879,"013255"
"11371",1995,3879,"013233"
"11372",1995,2892,"037175"
"11373",1995,2892,"037099"
"11376",1995,3801,"02170"
"11377",1995,3879,"013311"
"11379",1995,3879,"013293"
"11380",1995,3343,"012111"
"11382",1995,3801,"02150"
"11384",1995,3879,"013199"
"11385",1995,2892,"037009"
"11387",1995,3879,"013213"
"11388",1995,2892,"037011"
"11390",1995,3879,"013281"
"11391",1995,2892,"037199"
"49178",1995,3879,"013239"
