"","fyDeclared","length","region"
"26696",2010,2317,"051000"
"26697",2010,2317,"051093"
"26698",2010,2317,"051000"
"26700",2010,2317,"051000"
"26701",2010,3214,"022027"
"26702",2010,2317,"051083"
"26703",2010,2317,"051097"
"26704",2010,2317,"051768"
"26705",2010,3214,"022015"
"26706",2010,2317,"051000"
"26707",2010,3214,"022011"
"26708",2010,2317,"051131"
"26709",2010,3214,"022119"
"26710",2010,2317,"051000"
"26711",2010,3214,"022031"
"26712",2010,2317,"051000"
"26713",2010,3214,"022025"
"26714",2010,2317,"051181"
"26715",2010,3169,"01005"
"26716",2010,3214,"022111"
"26717",2010,2739,"037121"
"26718",2010,3169,"01035"
"26719",2010,1944,"031095"
"26720",2010,3235,"05019"
"26721",2010,3169,"01045"
"26722",2010,1944,"031169"
"26723",2010,3235,"05031"
"26724",2010,3169,"01113"
"26725",2010,2106,"020201"
"26726",2010,3214,"022041"
"26727",2010,1944,"031127"
"26728",2010,2106,"020117"
"26729",2010,3169,"01061"
"26730",2010,2739,"037390"
"26731",2010,3235,"05043"
"26732",2010,3214,"022069"
"26734",2010,2739,"037023"
"26735",2010,3169,"01021"
"26736",2010,1944,"031067"
"26737",2010,2739,"037199"
"26738",2010,3169,"01025"
"26739",2010,3169,"01041"
"26740",2010,3235,"05011"
"26741",2010,3235,"05025"
"26743",2010,2739,"037021"
"26745",2010,2739,"037099"
"26746",2010,2739,"037009"
"26747",2010,3214,"022021"
"26749",2010,2739,"037115"
"26750",2010,1944,"031147"
"26751",2010,3169,"01109"
"26752",2010,3169,"01013"
"26753",2010,3169,"01039"
"26754",2010,3235,"05021"
"26757",2010,2739,"037011"
"26758",2010,2739,"037027"
"26759",2010,2739,"037189"
"26760",2010,3214,"022073"
"26761",2010,2750,"02150"
"26762",2010,3169,"01031"
"26763",2010,2739,"037005"
"26764",2010,3235,"05013"
"26765",2010,2106,"020157"
"26766",2010,2739,"037087"
"26767",2010,1944,"031097"
"26768",2010,3169,"01053"
"26769",2010,3235,"05039"
"26770",2010,1944,"031133"
"26771",2010,3169,"01067"
"26772",2010,3235,"05053"
"26774",2010,2739,"037111"
"26775",2010,3235,"05069"
"26776",2010,3235,"05055"
"26777",2010,3235,"05095"
"26778",2010,3235,"05079"
"26779",2010,3235,"05147"
"26780",2010,3235,"05085"
"26781",2010,3235,"05057"
"26782",2010,3235,"05111"
"26783",2010,3235,"05119"
"26784",2010,3235,"05103"
"26785",2010,3210,"034007"
"26786",2010,3235,"05099"
"26787",2010,3235,"05145"
"26788",2010,3235,"05091"
"26789",2010,3210,"034011"
"26790",2010,3011,"05100"
"26791",2010,3235,"05073"
"26792",2010,3235,"05067"
"26793",2010,3210,"034005"
"26794",2010,3235,"05117"
"26795",2010,3011,"051015"
"26796",2010,3011,"051003"
"26797",2010,3011,"051952"
