"","fyDeclared","length","region"
"18298",2003,3794,"048007"
"18301",2003,3794,"048201"
"18302",2003,3794,"048199"
"18303",2003,3794,"048039"
"18305",2003,3794,"048215"
"18306",2003,3794,"048157"
"18309",2003,3794,"048407"
"18310",2003,3794,"048273"
"18311",2003,2983,"047149"
"18312",2003,2983,"047117"
"18313",2003,3979,"02170"
"18315",2003,2983,"047177"
"18316",2003,2983,"047035"
"18318",2003,2983,"047003"
"18319",2003,2896,"01019"
"18320",2003,2896,"01055"
"18321",2003,2896,"01067"
"18322",2003,3794,"048249"
"18323",2003,3794,"048361"
"18324",2003,2983,"047113"
"18325",2003,2983,"047145"
"18326",2003,2896,"01065"
"18327",2003,2896,"01079"
"18328",2003,3979,"02240"
"18329",2003,2983,"047007"
"18330",2003,2896,"01005"
"18331",2003,2896,"01029"
"18332",2003,2896,"01121"
"18333",2003,3794,"048245"
"18334",2003,2983,"047031"
"18335",2003,2983,"047077"
"18336",2003,2896,"01045"
"18337",2003,2896,"01063"
"18338",2003,3794,"048061"
"18339",2003,2983,"047033"
"18340",2003,2896,"01049"
"18341",2003,3794,"048409"
"18342",2003,2983,"047151"
"18343",2003,2896,"01095"
"18344",2003,3979,"02290"
"18345",2003,2896,"01009"
"18346",2003,2896,"01115"
"18347",2003,2896,"01093"
"18348",2003,2983,"047001"
"18349",2003,3979,"02090"
"18350",2003,2896,"01015"
"18351",2003,2983,"047175"
"18352",2003,3794,"048291"
"18353",2003,2896,"01117"
"18354",2003,2983,"047121"
"18355",2003,2983,"047049"
"18356",2003,2896,"01069"
"18357",2003,2896,"01057"
"18358",2003,3979,"02068"
"18359",2003,3794,"048355"
"18360",2003,2983,"047167"
"18361",2003,2983,"047129"
"18362",2003,2896,"01107"
"18363",2003,2896,"01075"
"18364",2003,3794,"048339"
"18365",2003,3794,"048241"
"18366",2003,2983,"047125"
"18367",2003,2983,"047053"
"18368",2003,2896,"01073"
"18369",2003,2896,"01059"
"18370",2003,2983,"047017"
"18371",2003,3794,"048471"
"18372",2003,2896,"01043"
"18373",2003,2983,"047165"
"18374",2003,2896,"01103"
"18375",2003,3979,"02261"
"18376",2003,2896,"01007"
"18377",2003,3970,"028105"
"18378",2003,2299,"039005"
"18379",2003,2299,"039031"
"18380",2003,3970,"028025"
"18381",2003,3970,"028071"
"18382",2003,2299,"039049"
"18383",2003,3970,"028095"
"18384",2003,2896,"01133"
"18385",2003,2299,"039063"
"18386",2003,2896,"01127"
"18387",2003,3970,"028103"
"18388",2003,2299,"039035"
"18389",2003,2299,"039093"
"18390",2003,2299,"039143"
"18391",2003,3577,"037001"
"18392",2003,3577,"037027"
"18393",2003,2299,"039011"
"18394",2003,2299,"039103"
"18395",2003,3746,"066010"
"18396",2003,3577,"037003"
"18397",2003,3577,"037077"
"18398",2003,3577,"037101"
"18399",2003,3577,"037161"
"18400",2003,3577,"037185"
"18401",2003,3563,"02675"
"18402",2003,4809,"069100"
"18403",2003,3577,"037065"
"18404",2003,3577,"037081"
"18405",2003,2299,"039169"
"18406",2003,2896,"01125"
"18407",2003,2299,"039147"
"18408",2003,3577,"037035"
"18409",2003,3577,"037123"
"18410",2003,2299,"039123"
"18411",2003,3563,"02150"
"18412",2003,3577,"037007"
"18413",2003,3970,"028087"
"18414",2003,3577,"037105"
"18415",2003,2299,"039173"
"18416",2003,3577,"037063"
"18417",2003,3577,"037145"
"18418",2003,2299,"039153"
"18419",2003,3577,"037037"
"18420",2003,3577,"037071"
"18421",2003,3577,"037059"
"18422",2003,3577,"037183"
"18423",2003,3577,"037097"
"18424",2003,4809,"069110"
"18425",2003,2299,"039069"
"18426",2003,3577,"037109"
"18427",2003,3577,"037023"
"18428",2003,3577,"037125"
"18429",2003,3577,"037127"
"18430",2003,2299,"039137"
"18431",2003,3577,"037149"
"18432",2003,3577,"037057"
"18433",2003,3577,"037153"
"18434",2003,3577,"037119"
"18435",2003,2299,"039125"
"18436",2003,3577,"037045"
"18437",2003,3577,"037151"
"18438",2003,3577,"037167"
"18439",2003,3577,"037135"
"18440",2003,3563,"02122"
"18441",2003,2299,"039159"
"18442",2003,3577,"037085"
"18443",2003,3577,"037067"
"18445",2003,3577,"037179"
"18446",2003,2299,"039161"
"18447",2003,3577,"037191"
"18448",2003,4809,"069120"
"18449",2003,3577,"037159"
"18450",2003,3577,"037111"
"18451",2003,3563,"02785"
"18452",2003,3577,"037083"
"18453",2003,3577,"037195"
"18454",2003,2299,"039077"
"18455",2003,3577,"037025"
"18456",2003,3577,"037131"
"18457",2003,3577,"037069"
"18458",2003,3577,"037181"
"18459",2003,3782,"05063"
"18460",2003,3782,"05055"
"18461",2003,3782,"05111"
"18462",2003,3782,"05101"
"18463",2003,3782,"05141"
"18464",2003,3782,"05137"
"18465",2003,3782,"05021"
"18466",2003,3782,"05023"
"18467",2003,3782,"05065"
"18468",2003,3782,"05005"
"18469",2003,3782,"05067"
"18470",2003,3782,"05031"
"18471",2003,3782,"05049"
"18472",2003,3782,"05075"
"18473",2003,3122,"045083"
"18474",2003,2869,"039037"
"18475",2003,2869,"039057"
"18476",2003,3758,"040015"
"18477",2003,3758,"040129"
"18478",2003,2869,"039087"
"18479",2003,2869,"039127"
"18480",2003,3758,"040083"
"18481",2003,2869,"039111"
"18482",2003,2869,"039159"
"18483",2003,3782,"05135"
"18484",2003,3758,"040075"
"18485",2003,3758,"040011"
"18486",2003,2869,"039109"
"18487",2003,2869,"039079"
"18488",2003,3782,"05121"
"18489",2003,4927,"021027"
"18490",2003,3758,"040149"
"18491",2003,4927,"021017"
"18492",2003,3758,"040103"
"18493",2003,3758,"040119"
"18494",2003,2869,"039113"
"18495",2003,2869,"039121"
"18496",2003,3782,"05129"
"18497",2003,3782,"05145"
"18498",2003,2869,"039001"
"18499",2003,2869,"039041"
"18500",2003,2869,"039135"
"18501",2003,2869,"039163"
"18502",2003,3122,"045059"
"18503",2003,3122,"045091"
"18504",2003,2869,"039053"
"18505",2003,2869,"039067"
"18506",2003,4927,"021011"
"18507",2003,4927,"021023"
"18508",2003,3758,"040017"
"18509",2003,2869,"039131"
"18510",2003,2869,"039089"
"18511",2003,3122,"045021"
"18512",2003,4927,"021045"
"18513",2003,2869,"039047"
"18514",2003,3758,"040113"
"18515",2003,2869,"039167"
"18516",2003,2869,"039115"
"18517",2003,4927,"021043"
"18518",2003,2869,"039013"
"18519",2003,2869,"039145"
"18520",2003,3122,"045087"
"18521",2003,2869,"039059"
"18522",2003,4927,"021019"
"18523",2003,3758,"040039"
"18524",2003,2869,"039097"
"18525",2003,3122,"045045"
"18526",2003,3758,"040073"
"18527",2003,2869,"039049"
"18528",2003,2869,"039105"
"18529",2003,4927,"021005"
"18530",2003,2869,"039009"
"18531",2003,2869,"039141"
"18532",2003,3758,"040009"
"18533",2003,3758,"040117"
"18534",2003,2869,"039119"
"18535",2003,2869,"039073"
"18536",2003,4927,"021025"
"18537",2003,4927,"021063"
"18538",2003,4927,"021049"
"18539",2003,4927,"021081"
"18540",2003,4927,"021113"
"18541",2003,4927,"021069"
"18542",2003,4927,"021089"
"18543",2003,4927,"021071"
"18544",2003,4927,"021067"
"18545",2003,4927,"021051"
"18546",2003,4927,"021097"
"18547",2003,4927,"021119"
"18548",2003,4927,"021087"
"18549",2003,4927,"021085"
"18550",2003,4927,"021115"
"18551",2003,4927,"021065"
"18552",2003,4927,"021195"
"18553",2003,4927,"021159"
"18554",2003,2708,"054033"
"18555",2003,2708,"054011"
"18556",2003,4927,"021191"
"18557",2003,4927,"021135"
"18558",2003,2708,"054029"
"18559",2003,4927,"021175"
"18560",2003,2708,"054007"
"18561",2003,2708,"054023"
"18562",2003,4927,"021211"
"18563",2003,4927,"021165"
"18564",2003,2708,"054043"
"18565",2003,2708,"054019"
"18566",2003,4927,"021205"
"18567",2003,2708,"054039"
"18568",2003,4927,"021129"
"18569",2003,4927,"021239"
"18570",2003,4927,"021121"
"18571",2003,4927,"021235"
"18572",2003,4927,"021127"
"18573",2003,4927,"021209"
"18574",2003,4927,"021237"
"18575",2003,2708,"054041"
"18576",2003,4927,"021133"
"18577",2003,2708,"054005"
"18578",2003,4927,"021229"
"18579",2003,4927,"021161"
"18580",2003,4927,"021131"
"18581",2003,2708,"054013"
"18582",2003,2708,"054003"
"18583",2003,4927,"021193"
"18584",2003,4927,"021167"
"18585",2003,2708,"054031"
"18586",2003,2708,"054021"
"18587",2003,4927,"021201"
"18588",2003,4927,"021189"
"18589",2003,2708,"054027"
"18590",2003,4927,"021197"
"18591",2003,2708,"054035"
"18592",2003,2708,"054037"
"18593",2003,4927,"021153"
"18594",2003,4927,"021215"
"18595",2003,2708,"054009"
"18596",2003,4927,"021163"
"18597",2003,2708,"054015"
"18598",2003,4927,"021181"
"18599",2003,2708,"054025"
"18600",2003,2708,"054051"
"18601",2003,2708,"054047"
"18602",2003,2708,"054069"
"18603",2003,2708,"054059"
"18604",2003,2708,"054075"
"18605",2003,2708,"054063"
"18606",2003,2708,"054071"
"18607",2003,2708,"054061"
"18608",2003,2708,"054053"
"18609",2003,2708,"054055"
"18610",2003,2708,"054065"
"18611",2003,2708,"054045"
"18612",2003,2708,"054049"
"18613",2003,2708,"054057"
"18614",2003,2708,"054067"
"18615",2003,2735,"047049"
"18616",2003,2735,"047015"
"18617",2003,2708,"054089"
"18618",2003,3210,"037001"
"18619",2003,2735,"047091"
"18620",2003,2735,"047067"
"18621",2003,2695,"051013"
"18622",2003,3210,"037145"
"18623",2003,2708,"054105"
"18624",2003,2708,"054095"
"18625",2003,2735,"047105"
"18626",2003,2735,"047151"
"18627",2003,2735,"047001"
"18628",2003,2735,"047025"
"18629",2003,2735,"047161"
"18630",2003,3210,"037390"
"18631",2003,2708,"054081"
"18632",2003,2735,"047085"
"18633",2003,2708,"054099"
"18634",2003,2735,"047121"
"18635",2003,3210,"037081"
"18636",2003,2708,"054077"
"18637",2003,2735,"047007"
"18638",2003,2735,"047071"
"18639",2003,2735,"047173"
"18640",2003,3210,"037157"
"18641",2003,2708,"054097"
"18642",2003,2735,"047019"
"18643",2003,2735,"047115"
"18644",2003,3210,"037033"
"18645",2003,2708,"054079"
"18646",2003,2708,"054103"
"18647",2003,2735,"047083"
"18648",2003,2735,"047145"
"18649",2003,3210,"037169"
"18650",2003,2708,"054101"
"18651",2003,2695,"05100"
"18652",2003,2735,"047143"
"18653",2003,2735,"047035"
"18654",2003,2708,"054087"
"18655",2003,3210,"037067"
"18656",2003,2735,"047087"
"18657",2003,2708,"054091"
"18658",2003,2695,"051011"
"18659",2003,2735,"047097"
"18660",2003,2735,"047039"
"18661",2003,2695,"051027"
"18662",2003,3210,"037077"
"18663",2003,2735,"047057"
"18664",2003,3210,"037135"
"18665",2003,2735,"047013"
"18666",2003,2708,"054109"
"18667",2003,2735,"047175"
"18668",2003,2735,"047153"
"18669",2003,2708,"054093"
"18670",2003,2735,"047101"
"18671",2003,2695,"051043"
"18672",2003,2695,"051045"
"18673",2003,2695,"051051"
"18674",2003,2695,"051344"
"18675",2003,2695,"051059"
"18676",2003,2695,"051063"
"18677",2003,2695,"051083"
"18678",2003,2695,"051496"
"18679",2003,2695,"051069"
"18680",2003,2695,"051107"
"18681",2003,2695,"051091"
"18682",2003,2695,"051968"
"18683",2003,2695,"051200"
"18684",2003,2695,"051061"
