"","fyDeclared","length","region"
"19471",2004,3322,"053007"
"19472",2004,2652,"054015"
"19476",2004,3322,"053009"
"19477",2004,3322,"053035"
"19482",2004,3322,"053053"
"19483",2004,3322,"053073"
"19488",2004,3322,"053061"
"19489",2004,2652,"054007"
"19490",2004,3322,"053055"
"19491",2004,2652,"054001"
"19496",2004,2652,"054005"
"19501",2004,3322,"053031"
"19506",2004,3322,"053027"
"19507",2004,3322,"053045"
"19508",2004,3322,"053033"
"19511",2004,3322,"053057"
"19514",2004,2652,"054013"
"19520",2004,3322,"053067"
"19523",2004,2652,"054011"
"19528",2004,3322,"053047"
"19530",2004,3322,"053029"
"19531",2004,2652,"054017"
"19532",2004,2652,"054051"
"19533",2004,2652,"054039"
"19534",2004,2652,"054033"
"19535",2004,2652,"054049"
"19536",2004,2652,"054063"
"19537",2004,2652,"054041"
"19538",2004,2652,"054047"
"19539",2004,2652,"054021"
"19540",2004,2652,"054043"
"19541",2004,2652,"054055"
"19542",2004,2652,"054071"
"19543",2004,2652,"054019"
"19544",2004,2652,"054025"
"19545",2004,2652,"054045"
"19546",2004,2652,"054085"
"19547",2004,3470,"072049"
"19548",2004,3470,"072103"
"19549",2004,1269,"051027"
"19550",2004,5452,"06079"
"19551",2004,3470,"072023"
"19552",2004,2652,"054101"
"19553",2004,3470,"072141"
"19554",2004,3470,"072123"
"19555",2004,2652,"054067"
"19556",2004,3470,"072077"
"19557",2004,4649,"078010"
"19558",2004,2652,"054061"
"19559",2004,3470,"072037"
"19560",2004,3470,"072057"
"19561",2004,3470,"072153"
"19562",2004,1269,"051173"
"19563",2004,2652,"054099"
"19564",2004,3470,"072015"
"19565",2004,3470,"072121"
"19566",2004,3470,"072137"
"19567",2004,2652,"054089"
"19568",2004,2652,"054103"
"19569",2004,3470,"072105"
"19570",2004,3470,"072125"
"19571",2004,5452,"06083"
"19572",2004,2652,"054075"
"19573",2004,3470,"072055"
"19574",2004,3470,"072087"
"19575",2004,1269,"051071"
"19576",2004,4649,"078030"
"19577",2004,2652,"054079"
"19578",2004,3470,"072089"
"19580",2004,3470,"072043"
"19581",2004,1269,"051021"
"19582",2004,3470,"072009"
"19583",2004,3470,"072029"
"19584",2004,3470,"072133"
"19585",2004,2652,"054081"
"19586",2004,2652,"054097"
"19587",2004,3470,"072095"
"19589",2004,3470,"072119"
"19590",2004,3470,"072079"
"19591",2004,4258,"060020"
"19592",2004,4649,"078020"
"19593",2004,3470,"072075"
"19594",2004,1269,"051185"
"19595",2004,3470,"072053"
"19596",2004,1269,"051208"
"19597",2004,2652,"054109"
"19598",2004,3470,"072129"
"19599",2004,3470,"072147"
"19600",2004,3470,"072035"
"19601",2004,2652,"054091"
"19602",2004,3470,"072151"
"19603",2004,3470,"072109"
"19604",2004,4258,"060010"
"19605",2004,2592,"039009"
"19606",2004,2468,"023007"
"19607",2004,2592,"039067"
"19608",2004,2592,"039121"
"19609",2004,2592,"039111"
"19610",2004,2592,"039049"
"19611",2004,4258,"060050"
"19612",2004,2592,"039059"
"19613",2004,2592,"039141"
"19614",2004,2592,"039089"
"19615",2004,2592,"039013"
"19616",2004,2592,"039115"
"19617",2004,2592,"039081"
"19618",2004,2592,"039127"
"19619",2004,2468,"023011"
"19620",2004,3514,"045027"
"19621",2004,3514,"045009"
"19622",2004,2569,"041013"
"19623",2004,2569,"041001"
"19625",2004,2569,"041061"
"19626",2004,2468,"023021"
"19627",2004,3514,"045041"
"19628",2004,3514,"045079"
"19629",2004,2569,"041025"
"19630",2004,2569,"041051"
"19631",2004,2592,"039157"
"19632",2004,3514,"045067"
"19633",2004,2569,"041041"
"19634",2004,3514,"045055"
"19635",2004,3514,"045071"
"19636",2004,2569,"041031"
"19637",2004,2569,"041045"
"19638",2004,3514,"045003"
"19639",2004,3514,"045023"
"19640",2004,3514,"045089"
"19641",2004,2569,"041009"
"19642",2004,2569,"041059"
"19643",2004,2569,"041071"
"19644",2004,3514,"045031"
"19645",2004,3514,"045051"
"19646",2004,2569,"041017"
"19647",2004,2569,"041027"
"19648",2004,2092,"025009"
"19649",2004,2468,"023027"
"19650",2004,3514,"045073"
"19651",2004,3514,"045087"
"19652",2004,2569,"041047"
"19653",2004,2569,"041057"
"19654",2004,3514,"045033"
"19655",2004,2569,"041019"
"19656",2004,2468,"023025"
"19657",2004,2468,"023017"
"19658",2004,3514,"045085"
"19659",2004,3514,"045075"
"19660",2004,2569,"041055"
"19661",2004,2569,"041049"
"19662",2004,3514,"045039"
"19663",2004,3514,"045011"
"19664",2004,2569,"041023"
"19665",2004,2569,"041003"
"19666",2004,2592,"039167"
"19667",2004,2569,"041063"
"19668",2004,3514,"045065"
"19669",2004,3514,"045061"
"19670",2004,2569,"041043"
"19671",2004,2569,"041037"
"19672",2004,3514,"045021"
"19673",2004,2569,"041007"
"19674",2004,2569,"041069"
"19675",2004,3514,"045017"
"19676",2004,2569,"041005"
"19677",2004,2569,"041065"
"19678",2004,3514,"045063"
"19679",2004,2569,"041039"
"19680",2004,2468,"023023"
