"","fyDeclared","length","region"
"24788",2008,2212,"046019"
"24790",2008,2212,"046007"
"24791",2008,3403,"05023"
"24793",2008,3519,"013163"
"24795",2008,3403,"05119"
"24796",2008,3519,"013319"
"24797",2008,3403,"05107"
"24798",2008,3519,"013289"
"24800",2008,3519,"013045"
"24823",2008,1621,"031127"
"24858",2008,1621,"031067"
"24867",2008,3457,"028049"
"24868",2008,1621,"031133"
"24876",2008,1621,"031097"
"24881",2008,1621,"031123"
"24909",2008,3334,"055055"
"24910",2008,3334,"055039"
"24912",2008,2240,"054001"
"24913",2008,3334,"055021"
"24914",2008,2687,"030017"
"24915",2008,3334,"055127"
"24916",2008,3334,"055103"
"24917",2008,3334,"055071"
"24921",2008,3334,"055043"
"24922",2008,3334,"055015"
"24923",2008,2240,"054007"
"24924",2008,3334,"055123"
"24926",2008,3334,"055077"
"24927",2008,2687,"030011"
"24928",2008,3334,"055101"
"24930",2008,3334,"055057"
"24931",2008,3334,"055001"
"24933",2008,3334,"055117"
"24934",2008,3334,"055049"
"24937",2008,3334,"055079"
"24938",2008,3334,"055089"
"24941",2008,3334,"055063"
"24942",2008,3334,"055059"
"24945",2008,3334,"055047"
"24946",2008,3334,"055065"
"24947",2008,2240,"054015"
"24950",2008,3334,"055045"
"24951",2008,3334,"055023"
"24952",2008,2240,"054013"
"24953",2008,3334,"055131"
"24954",2008,3334,"055025"
"24955",2008,2687,"030075"
"24956",2008,3334,"055133"
"24957",2008,3334,"055111"
"24959",2008,3334,"055027"
"24960",2008,3334,"055139"
"24961",2008,2687,"030025"
"24962",2008,3334,"055105"
"24964",2008,3334,"055081"
"24965",2008,2240,"054035"
"24966",2008,2240,"054093"
"24967",2008,2240,"054091"
"24968",2008,2240,"054105"
"24969",2008,2575,"031019"
"24970",2008,2240,"054037"
"24971",2008,2575,"031001"
"24972",2008,2575,"031017"
"24973",2008,2575,"031031"
"24974",2008,2575,"031015"
"24975",2008,2240,"054017"
"24976",2008,2240,"054103"
"24977",2008,2240,"054085"
"24978",2008,2240,"054033"
"24979",2008,2240,"054041"
"24980",2008,2240,"054095"
"24981",2008,2575,"031079"
"24982",2008,2575,"031047"
"24983",2008,2575,"031029"
"24984",2008,2575,"031151"
"24985",2008,2575,"031111"
"24986",2008,2575,"031081"
"24987",2008,2575,"031181"
"24988",2008,2575,"031153"
"24989",2008,2575,"031113"
"24990",2008,2240,"054049"
"24991",2008,2575,"031183"
"24992",2008,2575,"031011"
"24993",2008,2575,"031065"
"24994",2008,2575,"031141"
"24995",2008,2575,"031067"
"24996",2008,2575,"031143"
"24997",2008,2240,"054021"
"24998",2008,2575,"031123"
"24999",2008,2575,"031055"
"25000",2008,2575,"031095"
"25001",2008,2575,"031125"
"25002",2008,2575,"031167"
"25003",2008,2575,"031009"
"25004",2008,2575,"031097"
"25005",2008,2575,"031169"
"25006",2008,2240,"054101"
"25007",2008,2575,"031021"
"25008",2008,2575,"031037"
"25009",2008,2575,"031099"
"25010",2008,2575,"031115"
"25011",2008,2575,"031171"
"25012",2008,2575,"031185"
"25013",2008,2575,"031057"
"25014",2008,2575,"031089"
"25015",2008,2575,"031159"
"25016",2008,2575,"031127"
"25017",2008,2575,"031077"
"25018",2008,2575,"031023"
"25019",2008,2575,"031149"
"25020",2008,2575,"031103"
"25021",2008,2575,"031173"
"25022",2008,2575,"031085"
"25023",2008,2575,"031093"
"25024",2008,2575,"031155"
"25025",2008,2575,"031163"
"25026",2008,2575,"031059"
"25027",2008,2575,"031131"
"25028",2008,2575,"031041"
"25029",2008,2575,"031121"
"25030",2008,2575,"031073"
"25031",2008,2575,"031147"
"25032",2008,2575,"031071"
"25033",2008,2575,"031063"
"25034",2008,2575,"031137"
"25035",2008,2575,"031145"
"25036",2008,2575,"031039"
"25037",2008,2575,"031117"
"25038",2008,2575,"031025"
"25039",2008,2575,"031109"
"25040",2008,2575,"031175"
"25041",2008,3942,"017023"
"25042",2008,3942,"017045"
"25043",2008,3942,"017033"
"25044",2008,3942,"017101"
"25045",2008,3942,"017133"
"25046",2008,3942,"017083"
"25047",2008,3942,"017157"
"25048",2008,3942,"017001"
"25049",2008,3942,"017071"
"25050",2008,3942,"017119"
"25051",2008,3942,"017067"
"25052",2008,3942,"017035"
"25053",2008,3942,"017013"
"25054",2008,3942,"017079"
"25055",2008,3942,"017131"
"25056",2008,3942,"017041"
"25057",2008,2406,"027047"
"25058",2008,2226,"029027"
"25059",2008,2226,"029133"
"25060",2008,3942,"017171"
"25061",2008,3942,"017163"
"25062",2008,2226,"029101"
"25063",2008,2226,"029079"
"25064",2008,2226,"029195"
"25065",2008,2226,"029167"
"25066",2008,2226,"029003"
"25067",2008,2226,"029117"
"25068",2008,2226,"029183"
"25069",2008,2226,"029043"
"25070",2008,2226,"029155"
"25071",2008,2226,"029041"
"25072",2008,2406,"027045"
"25073",2008,2226,"029147"
"25074",2008,2226,"029099"
"25075",2008,2406,"027099"
"25076",2008,2226,"029111"
"25077",2008,2226,"029021"
"25078",2008,2226,"029199"
"25079",2008,2226,"029131"
"25080",2008,3942,"017161"
"25081",2008,3942,"017201"
"25082",2008,2226,"029075"
"25083",2008,2226,"029087"
"25084",2008,2226,"029163"
"25085",2008,2226,"029173"
"25086",2008,3942,"017149"
"25087",2008,2226,"029037"
"25088",2008,2226,"029143"
"25089",2008,2226,"029001"
"25090",2008,2226,"029115"
"25091",2008,2226,"029205"
"25092",2008,2226,"029061"
"25093",2008,2226,"029177"
"25094",2008,2226,"029159"
"25095",2008,2226,"029033"
"25096",2008,3942,"017097"
"25097",2008,2226,"029141"
"25098",2008,2226,"029013"
"25099",2008,3942,"017061"
"25100",2008,2226,"029129"
"25101",2008,2406,"027105"
"25102",2008,2226,"029113"
"25103",2008,2226,"029077"
"25104",2008,2226,"029201"
"25105",2008,2226,"029165"
"25106",2008,2226,"029007"
"25107",2008,2226,"029127"
"25108",2008,3942,"017029"
"25109",2008,2406,"027031"
"25110",2008,2226,"029089"
"25111",2008,2226,"029175"
"25112",2008,2226,"029005"
"25113",2008,2226,"029031"
"25114",2008,2226,"029121"
"25115",2008,2226,"029103"
"25116",2008,2226,"029197"
"25117",2008,2226,"029171"
"25118",2008,2406,"027055"
"25119",2008,2226,"029081"
"25120",2008,2226,"029157"
"25121",2008,3942,"017195"
"25122",2008,2226,"029045"
"25123",2008,2226,"029137"
"25124",2008,2226,"029209"
"25125",2008,2226,"029189"
"25126",2008,2226,"029213"
"25127",2008,1687,"046015"
"25128",2008,1687,"046003"
"25129",2008,2226,"029225"
"25130",2008,2226,"029211"
"25131",2008,2226,"029227"
"25132",2008,2226,"029000"
"25133",2008,1687,"046009"
"25134",2008,1687,"046860"
"25135",2008,1687,"046019"
"25136",2008,2226,"029186"
"25137",2008,2226,"029217"
"25138",2008,1687,"046043"
"25139",2008,1687,"046061"
"25140",2008,3547,"040003"
"25141",2008,3547,"040023"
"25142",2008,3547,"040115"
"25143",2008,3547,"040149"
"25144",2008,2346,"020047"
"25145",2008,1687,"046017"
"25146",2008,1687,"046093"
"25147",2008,1687,"046117"
"25148",2008,3547,"040059"
"25149",2008,3547,"040093"
"25150",2008,2346,"020021"
"25151",2008,2346,"020035"
"25152",2008,1687,"046081"
"25153",2008,3547,"040045"
"25154",2008,2346,"020011"
"25155",2008,1687,"046023"
"25156",2008,1687,"046065"
"25157",2008,1687,"046027"
"25158",2008,3547,"040033"
"25159",2008,1687,"046123"
"25160",2008,3547,"040151"
"25161",2008,3547,"040105"
"25162",2008,1687,"046041"
"25163",2008,1687,"046137"
"25164",2008,2346,"020037"
"25165",2008,3547,"040113"
"25166",2008,1687,"046087"
"25167",2008,2346,"020041"
"25168",2008,3547,"040057"
"25169",2008,1687,"046101"
"25170",2008,2346,"020019"
"25171",2008,3547,"040071"
"25172",2008,1687,"046067"
"25173",2008,2346,"020027"
"25174",2008,3547,"040039"
"25175",2008,2346,"020007"
"25176",2008,1687,"046053"
"25177",2008,3547,"040007"
"25178",2008,3547,"040129"
"25179",2008,2346,"020049"
"25180",2008,1687,"046095"
"25181",2008,1687,"046105"
"25182",2008,3547,"040065"
"25183",2008,2346,"020025"
"25184",2008,3547,"040075"
"25185",2008,1687,"046071"
"25186",2008,2346,"020033"
"25187",2008,3547,"040043"
"25188",2008,1687,"046085"
"25189",2008,2346,"020009"
"25190",2008,3547,"040053"
"25191",2008,1687,"046055"
"25192",2008,2346,"020015"
"25193",2008,3547,"040009"
"25194",2008,3547,"040131"
"25195",2008,2346,"020051"
"25196",2008,1687,"046220"
"25197",2008,3547,"040047"
"25198",2008,2346,"020013"
"25199",2008,1687,"046059"
"25200",2008,3547,"040011"
"25201",2008,3547,"040141"
"25202",2008,1687,"046860"
"25203",2008,1687,"046125"
"25204",2008,3547,"040107"
"25205",2008,2346,"020039"
"25206",2008,2346,"020053"
"25207",2008,2346,"020063"
"25208",2008,2346,"020081"
"25209",2008,2346,"020097"
"25210",2008,2346,"020085"
"25211",2008,2346,"020059"
"25212",2008,2346,"020125"
"25213",2008,2346,"020109"
"25214",2008,2346,"020089"
"25215",2008,2346,"020065"
"25216",2008,2346,"020101"
"25217",2008,2346,"020083"
"25218",2008,2346,"020151"
"25219",2008,2346,"020135"
"25220",2008,2346,"020077"
"25221",2008,2346,"020123"
"25222",2008,2346,"020137"
"25223",2008,2346,"020169"
"25224",2008,2711,"026101"
"25225",2008,2230,"031055"
"25226",2008,2346,"020165"
"25227",2008,2346,"020107"
"25228",2008,2346,"020095"
"25229",2008,2711,"026005"
"25230",2008,2346,"020155"
"25231",2008,2346,"020145"
"25232",2008,2711,"026145"
"25233",2008,2346,"020191"
"25234",2008,2346,"020185"
"25235",2008,2711,"026139"
"25238",2008,1992,"050013"
"25239",2008,2346,"020195"
"25240",2008,2711,"026113"
"25245",2008,2346,"020141"
"25246",2008,2346,"020175"
"25247",2008,2711,"026105"
"25248",2008,2230,"031153"
"25251",2008,2346,"020183"
"25252",2008,2711,"026065"
"25255",2008,1992,"050005"
"25256",2008,2346,"020205"
"25257",2008,2230,"031053"
"25259",2008,2024,"033015"
"25260",2008,2346,"020161"
"25261",2008,2711,"026045"
"25262",2008,1702,"050001"
"25264",2008,2024,"033003"
"25267",2008,2346,"020157"
"25268",2008,2346,"020193"
"25269",2008,2711,"026165"
"25271",2008,2346,"020147"
"25272",2008,2024,"033001"
"25273",2008,2711,"026133"
"25274",2008,2346,"020199"
"25277",2008,2711,"026085"
"25279",2008,2346,"020179"
"25280",2008,2230,"031155"
"25282",2008,2024,"033017"
"25283",2008,2711,"026015"
"25285",2008,2346,"020163"
"25286",2008,1702,"050011"
"25287",2008,2024,"033013"
"25294",2008,1992,"050015"
"25395",2008,2805,"033007"
"25396",2008,2848,"050017"
"25400",2008,2805,"033009"
"25412",2008,1513,"023001"
"25422",2008,2805,"033003"
"25429",2008,2848,"050015"
"25436",2008,2848,"050001"
"25437",2008,2848,"050023"
"25448",2008,2848,"050009"
"25454",2008,1513,"023031"
"25457",2008,2805,"033001"
"25461",2008,1513,"023005"
"25462",2008,2848,"050027"
"25468",2008,2848,"050005"
"25481",2008,3282,"05003"
"25484",2008,3282,"05017"
"25489",2008,3282,"05013"
"25491",2008,3282,"05039"
"25493",2008,3282,"05011"
"25495",2008,3654,"028059"
"25496",2008,3282,"05097"
"25497",2008,3654,"028151"
"25498",2008,3608,"018077"
"25499",2008,3282,"05025"
"25500",2008,3654,"028021"
"25501",2008,3654,"028065"
"25502",2008,3608,"018037"
"25503",2008,3608,"018083"
"25504",2008,3608,"018147"
"25507",2008,3654,"028001"
"25508",2008,3654,"028037"
"25509",2008,3608,"018029"
"25510",2008,3608,"018047"
"25511",2008,3282,"05053"
"25512",2008,3282,"05117"
"25513",2008,3654,"028113"
"25514",2008,3608,"018019"
"25515",2008,3608,"018111"
"25516",2008,3608,"018127"
"25517",2008,3282,"05043"
"25518",2008,3654,"028091"
"25519",2008,3608,"018093"
"25520",2008,3654,"028045"
"25521",2008,3608,"018061"
"25522",2008,3282,"05029"
"25523",2008,3282,"05059"
"25524",2008,3654,"028077"
"25525",2008,3654,"028131"
"25526",2008,3608,"018091"
"25527",2008,3608,"018115"
"25528",2008,3608,"018139"
"25529",2008,3282,"05079"
"25530",2008,3654,"028085"
"25531",2008,3654,"028147"
"25532",2008,3608,"018089"
"25533",2008,3608,"018117"
"25534",2008,3282,"05051"
"25535",2008,3282,"05105"
"25536",2008,3654,"028109"
"25537",2008,3654,"028157"
"25538",2008,3608,"018101"
"25539",2008,3608,"018125"
"25540",2008,3282,"05125"
"25541",2008,3608,"018025"
"25542",2008,3608,"018129"
"25543",2008,3654,"028029"
"25544",2008,3654,"028047"
"25545",2008,3608,"018041"
"25546",2008,3608,"018071"
"25547",2008,3608,"018141"
"25548",2008,3608,"018123"
"25549",2008,3654,"028035"
"25550",2008,3654,"028055"
"25551",2008,3608,"018043"
"25552",2008,3608,"018073"
"25554",2008,3282,"05019"
"25555",2008,3654,"028039"
"25556",2008,3654,"028063"
"25557",2008,3608,"018051"
"25558",2008,3608,"018079"
"25559",2008,3282,"05141"
"25560",2008,3608,"018027"
"25561",2008,3608,"018137"
"25562",2008,3654,"028005"
