"","fyDeclared","length","region"
"15227",1999,3707,"020077"
"15228",1999,4239,"047051"
"15229",1999,4239,"047001"
"15230",1999,3504,"01057"
"15231",1999,4239,"047151"
"15233",1999,3707,"020115"
"15234",1999,3707,"020031"
"15235",1999,4239,"047099"
"15236",1999,4239,"047025"
"15238",1999,4239,"047177"
"15239",1999,3707,"020205"
"15240",1999,4239,"047117"
"15244",1999,3707,"020035"
"15245",1999,4239,"047003"
"15246",1999,4239,"047031"
"15247",1999,4239,"047153"
"15248",1999,4239,"047181"
"15249",1999,3707,"020015"
"15250",1999,3707,"020059"
"15251",1999,4239,"047013"
"15252",1999,4239,"047041"
"15253",1999,4239,"047173"
"15254",1999,3707,"020045"
"15255",1999,3707,"020133"
"15256",1999,4239,"047035"
"15257",1999,4239,"047101"
"15258",1999,4239,"047185"
"15260",1999,3707,"020111"
"15261",1999,3707,"020173"
"15262",1999,4239,"047067"
"15263",1999,4239,"047105"
"15264",1999,3707,"020079"
"15266",1999,4239,"047055"
"15267",1999,3707,"020209"
"15268",1999,3504,"01059"
"15269",1999,4239,"047127"
"15270",1999,3707,"020103"
"15271",1999,3707,"020017"
"15272",1999,4239,"047065"
"15273",1999,4239,"047015"
"15275",1999,4239,"047175"
"15276",1999,3707,"020169"
"15277",1999,4239,"047103"
"15280",1999,4246,"012099"
"15281",1999,3707,"020207"
"15282",1999,4239,"047145"
"15283",1999,4239,"047123"
"15285",1999,4246,"012087"
"15286",1999,4239,"047129"
"15288",1999,4239,"047007"
"15289",1999,4239,"047155"
"15290",1999,3707,"020073"
"15291",1999,4239,"047049"
"15292",1999,3504,"01043"
"15293",1999,3504,"01033"
"15294",1999,3707,"020091"
"15295",1999,4239,"047061"
"15297",1999,3707,"020191"
"15298",1999,4239,"047115"
"15299",1999,3504,"01077"
"15300",1999,3504,"01093"
"15301",1999,3087,"047033"
"15302",1999,3087,"047043"
"15303",1999,3504,"01075"
"15304",1999,3504,"01133"
"15305",1999,3504,"01079"
"15306",1999,3504,"01083"
"15307",1999,3504,"01103"
"15308",1999,3087,"047039"
"15309",1999,3087,"047051"
"15310",1999,3087,"047077"
"15311",1999,3087,"047005"
"15312",1999,3087,"047017"
"15313",1999,3087,"047069"
"15314",1999,3087,"047047"
"15315",1999,3504,"01089"
"15316",1999,3087,"047055"
"15317",1999,3087,"047113"
"15318",1999,1707,"022043"
"15319",1999,1707,"022123"
"15320",1999,4257,"028081"
"15321",1999,4257,"028125"
"15322",1999,3087,"047125"
"15323",1999,1707,"022025"
"15324",1999,4257,"028053"
"15325",1999,3087,"047177"
"15326",1999,3087,"047097"
"15327",1999,4257,"028015"
"15328",1999,3087,"047085"
"15329",1999,3087,"047075"
"15330",1999,1707,"022081"
"15331",1999,4257,"028099"
"15332",1999,1707,"022085"
"15333",1999,1707,"022067"
"15334",1999,4257,"028105"
"15335",1999,4257,"028087"
"15336",1999,1707,"022035"
"15337",1999,2078,"023031"
"15338",1999,4257,"028069"
"15339",1999,4257,"028025"
"15340",1999,1707,"022031"
"15341",1999,4257,"028057"
"15342",1999,4257,"028007"
"15343",1999,3087,"047135"
"15344",1999,4257,"028135"
"15345",1999,4257,"028011"
"15346",1999,1707,"022069"
"15347",1999,4257,"028095"
"15348",1999,2078,"023005"
"15349",1999,4257,"028019"
"15350",1999,3087,"047099"
"15351",1999,1707,"022111"
"15352",1999,4257,"028115"
"15353",1999,3087,"047087"
"15354",1999,3087,"047119"
"15355",1999,1707,"022083"
"15356",1999,1707,"022127"
"15357",1999,4257,"028103"
"15358",1999,4257,"028133"
"15359",1999,1707,"022013"
"15360",1999,1707,"022041"
"15361",1999,4257,"028043"
"15362",1999,4257,"028079"
"15363",1999,3087,"047181"
"15364",1999,4257,"028017"
"15365",1999,1707,"022061"
"15366",1999,3087,"047083"
"15367",1999,1707,"022073"
"15368",1999,4257,"028083"
"15369",1999,4257,"028097"
"15370",1999,3087,"047161"
"15371",1999,1707,"022027"
"15372",1999,4257,"028013"
"15373",1999,4257,"028055"
"15374",1999,3087,"047101"
"15375",1999,1707,"022119"
"15376",1999,4257,"028117"
"15377",1999,4257,"028149"
"15378",1999,4420,"05057"
"15379",1999,4257,"028141"
"15380",1999,4420,"05027"
"15381",1999,4257,"028161"
"15382",1999,4257,"028163"
"15383",1999,4257,"028159"
"15384",1999,4420,"05073"
"15385",1999,4420,"05055"
"15386",1999,4420,"05119"
"15387",1999,4420,"05021"
"15388",1999,4257,"028151"
"15389",1999,4257,"028145"
"15390",1999,4420,"05011"
"15391",1999,4420,"06029"
"15392",1999,6165,"022017"
"15393",1999,4420,"05121"
"15394",1999,4420,"05085"
"15395",1999,2591,"013043"
"15396",1999,1771,"029051"
"15397",1999,4420,"06107"
"15398",1999,4133,"040035"
"15399",1999,4257,"028155"
"15400",1999,4420,"06019"
"15401",1999,6165,"022015"
"15402",1999,4133,"040027"
"15403",1999,4133,"040103"
"15404",1999,4122,"047023"
"15405",1999,4420,"05053"
"15406",1999,1771,"029151"
"15407",1999,4420,"05017"
"15408",1999,4491,"048037"
"15409",1999,1771,"029003"
"15410",1999,4133,"040125"
"15411",1999,4133,"040079"
"15412",1999,4420,"06053"
"15413",1999,4133,"040077"
