"","fyDeclared","length","region"
"8781",1992,3739,"025007"
"8783",1992,3613,"023031"
"8784",1992,4968,"019071"
"8785",1992,4968,"019001"
"8786",1992,2290,"053019"
"8788",1992,4968,"019003"
"8790",1992,4968,"019049"
"8791",1992,4968,"019131"
"8793",1992,2290,"053065"
"8794",1992,4968,"019041"
"8795",1992,4968,"019025"
"8796",1992,3613,"023005"
"8797",1992,3739,"025009"
"8798",1992,6808,"060020"
"8800",1992,4968,"019091"
"8801",1992,4968,"019073"
"8802",1992,3739,"025025"
"8803",1992,6808,"060010"
"8804",1992,4968,"019083"
"8805",1992,2290,"053075"
"8806",1992,4968,"019027"
"8809",1992,2290,"053063"
"8810",1992,3739,"025023"
"8811",1992,4968,"019021"
"8814",1992,4968,"019081"
"8815",1992,5038,"066010"
"8816",1992,3613,"023015"
"8817",1992,4968,"019033"
"8818",1992,6808,"060040"
"8820",1992,4968,"019109"
"8823",1992,4968,"019035"
"8824",1992,3613,"023023"
"8826",1992,6808,"060050"
"8828",1992,4968,"019121"
"8829",1992,4968,"019063"
"8830",1992,2290,"053051"
"8831",1992,4968,"019015"
"8832",1992,4968,"019129"
"8833",1992,3739,"025001"
"8835",1992,4968,"019069"
"8836",1992,3739,"025021"
"8838",1992,4968,"019079"
"8839",1992,3613,"023013"
"8841",1992,6808,"060030"
"8843",1992,4968,"019093"
"8844",1992,4968,"019059"
"8845",1992,3739,"025019"
"8847",1992,4968,"019077"
"8848",1992,3603,"033015"
"8849",1992,4968,"019029"
"8850",1992,2290,"053043"
"8851",1992,4968,"019009"
"8852",1992,4968,"019147"
"8853",1992,4968,"019161"
"8854",1992,4968,"019145"
"8855",1992,3260,"027043"
"8856",1992,4968,"019193"
"8857",1992,4968,"019165"
"8858",1992,4968,"019189"
"8859",1992,4968,"019159"
"8860",1992,4968,"019143"
"8861",1992,4968,"019187"
"8862",1992,4968,"019151"
"8863",1992,4968,"019141"
"8864",1992,3260,"027049"
"8865",1992,3260,"027013"
"8866",1992,4968,"019149"
"8867",1992,4968,"019173"
"8868",1992,4968,"019137"
"8869",1992,2857,"048027"
"8870",1992,3260,"027161"
"8871",1992,2857,"048221"
"8872",1992,2857,"048177"
"8873",1992,2857,"048439"
"8874",1992,2857,"048395"
"8875",1992,3260,"027039"
"8876",1992,2857,"048051"
"8877",1992,2857,"048091"
"8878",1992,2857,"048281"
"8879",1992,2857,"048313"
"8880",1992,2857,"048471"
"8881",1992,3260,"027091"
"8882",1992,2857,"048133"
"8883",1992,2857,"048333"
"8884",1992,2857,"048015"
"8885",1992,4968,"019197"
"8886",1992,2857,"048093"
"8887",1992,2857,"048001"
"8888",1992,2857,"048319"
"8889",1992,2857,"048193"
"8890",1992,2857,"048021"
"8891",1992,2857,"048401"
"8892",1992,2857,"048217"
"8893",1992,2857,"048083"
"8894",1992,2857,"048299"
"8895",1992,4968,"019195"
"8896",1992,2857,"048425"
"8897",1992,3260,"027131"
"8898",1992,2857,"048007"
"8899",1992,2857,"048053"
"8900",1992,2857,"048209"
"8901",1992,2857,"048289"
"8902",1992,2857,"048407"
"8903",1992,3260,"027147"
"8904",1992,2857,"048171"
"8905",1992,2857,"048391"
"8906",1992,3260,"027109"
"8907",1992,2857,"048157"
"8908",1992,2857,"048057"
"8909",1992,2857,"048367"
"8910",1992,2857,"048291"
"8911",1992,3260,"027047"
"8912",1992,4968,"019175"
"8913",1992,2857,"048035"
"8914",1992,3260,"027099"
"8915",1992,2857,"048225"
"8916",1992,2857,"048149"
"8917",1992,2857,"048447"
"8918",1992,2857,"048363"
"8919",1992,2857,"048123"
"8920",1992,2857,"048049"
"8921",1992,2857,"048331"
"8922",1992,2857,"048265"
"8923",1992,3260,"027045"
"8924",1992,2857,"048469"
"8925",1992,2857,"048099"
"8926",1992,2857,"048039"
"8927",1992,2857,"048321"
"8928",1992,2857,"048251"
"8929",1992,2857,"048059"
"8930",1992,2857,"048293"
"8931",1992,2857,"048113"
"8932",1992,2857,"048309"
"8933",1992,2857,"048161"
"8934",1992,2857,"048373"
"8935",1992,2857,"048041"
"8936",1992,2857,"048253"
"8937",1992,2857,"048455"
"8938",1992,2857,"048453"
"8939",1992,2857,"048213"
"8940",1992,2857,"048423"
"8941",1992,2857,"048503"
"8942",1992,4157,"072015"
"8943",1992,4157,"072007"
"8944",1992,4157,"072035"
"8945",1992,4157,"072025"
"8946",1992,4157,"072053"
"8947",1992,4157,"072075"
"8948",1992,2857,"048491"
"8949",1992,4157,"072019"
"8950",1992,2857,"048481"
"8951",1992,4157,"072045"
"8952",1992,4157,"072029"
"8953",1992,4157,"072009"
"8954",1992,2857,"048497"
"8955",1992,4157,"072001"
"8956",1992,4157,"072089"
"8957",1992,4157,"072137"
"8958",1992,6736,"06029"
"8959",1992,1267,"048201"
"8960",1992,3472,"023011"
"8961",1992,4157,"072103"
"8963",1992,6736,"06059"
"8964",1992,3267,"050027"
